,Open,Close,sign,hold,balance,netAsset,profit,t
2017-09-06,2721.95,2714.33,1.0,507.0,1538.4949350026436,1377703.8049350027,0.0,
2017-09-07,2716.13,2691.83,,507.0,1538.4949350026436,1366296.3049350027,0.0,
2017-09-08,2692.8,2686.69,,507.0,1538.4949350026436,1363690.3249350027,0.0,
2017-09-11,2691.34,2674.75,,507.0,1538.4949350026436,1357636.7449350026,0.0,
2017-09-12,2682.25,2692.54,,507.0,1538.4949350026436,1366656.2749350027,0.0,
2017-09-13,2690.56,2687.67,,507.0,1538.4949350026436,1364187.1849350026,0.0,
2017-09-14,2688.4,2672.84,,507.0,1538.4949350026436,1356668.3749350028,0.0,
2017-09-15,2669.65,2668.38,,507.0,1538.4949350026436,1354407.1549350028,0.0,
2017-09-18,2670.2,2674.18,,507.0,1538.4949350026436,1357347.7549350027,0.0,
2017-09-19,2680.72,2670.69,,507.0,1538.4949350026436,1355578.3249350027,0.0,
2017-09-20,2667.24,2662.63,,507.0,1538.4949350026436,1351491.9049350028,0.0,
2017-09-21,2664.05,2675.55,-1.0,0.0,1351536.5082600028,1351536.5082600028,8084.2417500002775,1351536.5082600028
2017-09-22,2666.67,2679.05,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-09-25,2672.95,2680.65,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-09-26,2673.54,2678.99,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-09-27,2674.41,2661.55,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-09-28,2661.54,2661.28,-1.0,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-09-29,2661.52,2672.33,-1.0,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-10-09,2736.83,2692.08,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-10-10,2693.25,2695.54,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-10-11,2694.5,2707.52,,0.0,1351536.5082600028,1351536.5082600028,0.0,
2017-10-12,2706.42,2718.35,1.0,499.0,357.67647000285797,1350861.256470003,0.0,1350861.256470003
2017-10-13,2716.0,2713.38,1.0,499.0,357.67647000285797,1354334.296470003,0.0,1354334.296470003
2017-10-16,2719.31,2726.64,1.0,499.0,357.67647000285797,1360951.0364700027,0.0,1360951.0364700027
2017-10-17,2725.2,2723.53,1.0,499.0,357.67647000285797,1359399.146470003,0.0,
2017-10-18,2725.67,2753.01,1.0,499.0,357.67647000285797,1374109.666470003,0.0,1374109.666470003
2017-10-19,2750.64,2756.04,1.0,499.0,357.67647000285797,1375621.6364700028,0.0,1375621.6364700028
2017-10-20,2744.49,2737.64,1.0,499.0,357.67647000285797,1366440.0364700027,0.0,
2017-10-23,2744.32,2734.37,1.0,499.0,357.67647000285797,1364808.3064700027,0.0,
2017-10-24,2732.94,2753.65,1.0,499.0,357.67647000285797,1374429.026470003,0.0,
2017-10-25,2753.93,2752.14,1.0,499.0,357.67647000285797,1373675.5364700027,0.0,
2017-10-26,2760.06,2771.04,1.0,499.0,357.67647000285797,1383106.6364700028,0.0,1383106.6364700028
2017-10-27,2770.53,2814.27,1.0,499.0,357.67647000285797,1404678.4064700028,0.0,1404678.4064700028
2017-10-30,2812.24,2809.11,1.0,499.0,357.67647000285797,1402103.566470003,0.0,
2017-10-31,2795.54,2793.71,1.0,499.0,357.67647000285797,1394418.966470003,0.0,
2017-11-01,2795.19,2789.4,1.0,499.0,357.67647000285797,1392268.276470003,0.0,
2017-11-02,2788.11,2794.1,1.0,499.0,357.67647000285797,1394613.5764700028,0.0,
2017-11-03,2789.54,2800.47,1.0,499.0,357.67647000285797,1397792.2064700027,0.0,
2017-11-06,2798.47,2792.22,,499.0,357.67647000285797,1393675.4564700027,0.0,
2017-11-07,2794.19,2821.96,,499.0,357.67647000285797,1408515.716470003,0.0,1408515.716470003
2017-11-08,2818.67,2819.96,,499.0,357.67647000285797,1407517.716470003,0.0,
2017-11-09,2814.57,2832.96,,499.0,357.67647000285797,1414004.716470003,0.0,1414004.716470003
2017-11-10,2828.12,2862.34,,499.0,357.67647000285797,1428665.336470003,0.0,1428665.336470003
2017-11-13,2865.78,2873.51,,499.0,357.67647000285797,1434239.166470003,0.0,1434239.166470003
2017-11-14,2876.75,2861.42,,499.0,357.67647000285797,1428206.256470003,0.0,
2017-11-15,2848.77,2850.05,,499.0,357.67647000285797,1422532.626470003,0.0,
2017-11-16,2840.36,2879.4,,499.0,357.67647000285797,1437178.276470003,0.0,1437178.276470003
2017-11-17,2868.52,2938.8,,499.0,357.67647000285797,1466818.876470003,0.0,1466818.876470003
2017-11-20,2916.74,2941.15,,499.0,357.67647000285797,1467991.526470003,0.0,1467991.526470003
2017-11-21,2928.92,2987.17,,499.0,357.67647000285797,1490955.506470003,0.0,1490955.506470003
2017-11-22,3001.95,3012.36,,499.0,357.67647000285797,1503525.316470003,0.0,1503525.316470003
2017-11-23,3003.78,2940.73,,499.0,357.67647000285797,1467781.9464700029,0.0,
2017-11-24,2934.45,2936.83,,499.0,357.67647000285797,1465835.8464700028,0.0,
2017-11-27,2928.36,2917.31,,499.0,357.67647000285797,1456095.3664700028,0.0,
2017-11-28,2900.08,2897.11,,499.0,357.67647000285797,1446015.566470003,0.0,
2017-11-29,2905.33,2893.28,,499.0,357.67647000285797,1444104.396470003,0.0,
2017-11-30,2878.53,2863.45,,499.0,357.67647000285797,1429219.2264700027,0.0,
2017-12-01,2861.9,2842.18,,499.0,357.67647000285797,1418605.4964700027,0.0,
2017-12-04,2829.81,2861.36,-1.0,0.0,1411726.828875003,1411726.828875003,60190.32061500009,1411726.828875003
2017-12-05,2852.82,2910.48,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-06,2897.23,2875.73,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-07,2868.2,2848.89,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-08,2843.2,2865.34,-1.0,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-11,2862.61,2899.1,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-12,2897.66,2850.2,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-13,2850.47,2872.94,-1.0,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-14,2874.95,2850.05,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-15,2844.1,2820.17,-1.0,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-18,2821.42,2829.06,-1.0,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-19,2829.55,2873.03,-1.0,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-20,2874.05,2879.64,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-21,2871.68,2895.37,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-22,2891.72,2880.77,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-25,2882.28,2880.1,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-26,2878.75,2894.34,,0.0,1411726.828875003,1411726.828875003,0.0,
2017-12-27,2886.7,2839.63,1.0,488.0,2312.874075003201,1411022.474075003,0.0,1411022.474075003
2017-12-28,2842.73,2859.05,-1.0,0.0,1388871.4879550033,1388871.4879550033,-22855.34091999964,1388871.4879550033
2017-12-29,2861.92,2860.44,-1.0,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-02,2867.53,2908.73,0.0,0.0,1388871.4879550033,1388871.4879550033,0.0,1388871.4879550033
2018-01-03,2914.28,2913.26,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-04,2918.26,2919.48,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-05,2926.78,2932.36,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-08,2933.82,2947.76,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-09,2947.55,2969.32,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-10,2968.34,2995.56,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-11,2986.79,2997.04,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-12,2997.9,3018.6,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-15,3027.2,3048.81,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-16,3041.36,3063.86,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-17,3071.5,3076.18,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-18,3096.2,3106.55,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-19,3122.67,3117.82,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-22,3104.96,3130.33,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-23,3145.11,3176.5,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-24,3189.77,3180.33,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-25,3171.35,3157.46,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-26,3147.48,3172.78,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-29,3184.3,3120.7,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-30,3109.19,3079.12,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-01-31,3063.23,3116.83,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-01,3120.13,3141.23,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-02,3113.3,3149.64,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-05,3098.67,3181.34,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-06,3114.35,3117.49,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-07,3147.32,3029.6,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-08,2998.6,2945.84,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-09,2857.43,2810.03,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-12,2803.86,2805.21,-1.0,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-13,2834.39,2852.72,-1.0,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-14,2859.87,2871.79,-1.0,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-22,2915.97,2931.88,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-23,2941.42,2957.17,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-26,2973.81,2973.79,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-27,2979.77,2927.1,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-02-28,2899.0,2878.67,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-01,2859.09,2891.3,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-02,2864.18,2864.18,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-05,2865.2,2863.99,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-06,2878.92,2892.48,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-07,2892.44,2878.15,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-08,2878.82,2898.25,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-09,2907.04,2908.2,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-12,2922.62,2909.58,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-13,2909.25,2883.38,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-14,2871.72,2871.33,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-15,2860.41,2894.98,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-16,2895.51,2870.73,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-19,2870.37,2897.26,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-20,2878.95,2904.4,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-21,2929.0,2894.18,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-22,2894.13,2866.67,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-23,2786.53,2791.47,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-26,2767.36,2738.87,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-27,2775.63,2747.59,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-28,2714.87,2694.83,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-29,2699.14,2738.79,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-03-30,2735.62,2722.15,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-02,2717.12,2711.37,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-03,2690.63,2697.27,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-04,2706.42,2702.37,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-09,2706.33,2715.73,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-10,2719.52,2780.8,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-11,2782.67,2785.34,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-12,2785.12,2749.7,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-13,2765.67,2726.4,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-16,2716.58,2664.7,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-17,2669.26,2635.7,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-18,2666.62,2653.77,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-19,2661.3,2682.55,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-20,2672.36,2647.38,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-23,2637.07,2664.92,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-24,2669.61,2722.85,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-25,2707.71,2702.98,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-26,2712.52,2666.02,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-04-27,2672.64,2653.54,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-02,2662.08,2652.73,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-03,2643.97,2663.98,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-04,2659.27,2646.35,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-07,2649.1,2683.85,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-08,2683.84,2722.88,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-09,2723.09,2717.24,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-10,2727.52,2729.4,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-11,2737.23,2724.72,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-14,2736.98,2753.54,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-15,2760.2,2750.83,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-16,2739.89,2716.78,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-17,2720.77,2700.88,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-18,2697.72,2740.53,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-21,2753.88,2745.8,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-22,2744.32,2728.0,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-23,2721.02,2683.69,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-24,2684.13,2665.68,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-25,2663.32,2661.29,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-28,2661.21,2673.2,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-29,2666.83,2663.4,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-30,2632.71,2605.9,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-05-31,2626.94,2658.29,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-01,2652.25,2647.19,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-04,2664.85,2694.58,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-05,2697.69,2707.02,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-06,2702.71,2692.18,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-07,2697.51,2695.24,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-08,2686.09,2652.08,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-11,2644.43,2660.41,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-12,2662.39,2687.7,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-13,2681.31,2671.63,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-14,2662.23,2671.3,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-15,2657.59,2667.98,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-19,2638.4,2599.78,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-20,2588.12,2598.33,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-21,2597.3,2579.05,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-22,2564.87,2583.71,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-25,2593.62,2536.46,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-26,2516.08,2506.72,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-27,2500.07,2452.64,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-28,2431.86,2425.18,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-06-29,2431.81,2479.91,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-02,2473.31,2386.38,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-03,2389.36,2388.98,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-04,2381.25,2368.43,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-05,2370.86,2374.36,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-06,2378.87,2402.62,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-09,2410.52,2471.29,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-10,2475.98,2471.23,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-11,2420.18,2432.28,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-12,2425.67,2474.62,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-13,2480.82,2476.86,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-16,2471.15,2448.76,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-17,2443.55,2430.44,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-18,2437.38,2420.76,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-19,2432.89,2426.16,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-20,2426.1,2493.76,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-23,2482.05,2526.81,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-24,2534.07,2563.58,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-25,2573.93,2563.69,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-26,2570.48,2530.99,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-27,2529.66,2525.09,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-30,2525.38,2541.31,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-07-31,2537.03,2545.12,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-01,2557.61,2490.25,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-02,2483.76,2440.31,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-03,2438.84,2413.5,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-06,2417.3,2406.54,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-07,2416.01,2479.78,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-08,2476.4,2447.0,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-09,2437.45,2504.62,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-10,2505.31,2503.21,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-13,2480.1,2478.51,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-14,2475.47,2469.2,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-15,2467.25,2408.72,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-16,2381.01,2405.16,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-17,2427.47,2374.17,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-20,2386.14,2409.13,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-21,2411.98,2452.38,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-22,2461.4,2450.15,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-23,2453.66,2461.07,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-24,2449.37,2472.0,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-27,2484.41,2522.34,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-28,2524.92,2511.15,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-29,2506.15,2503.48,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-30,2506.53,2479.21,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-08-31,2462.8,2474.48,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-03,2461.86,2465.88,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-04,2467.25,2500.44,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-05,2488.9,2441.23,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-06,2432.4,2416.03,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-07,2424.42,2437.68,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-10,2431.18,2413.43,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-11,2412.18,2398.77,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-12,2389.28,2381.39,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-13,2413.41,2415.31,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-14,2421.66,2425.42,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-17,2411.38,2399.88,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-18,2391.95,2458.77,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-19,2455.44,2487.08,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-20,2492.4,2487.42,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-21,2495.74,2573.6,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-25,2545.21,2547.79,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-26,2555.92,2582.77,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-27,2582.12,2575.45,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-09-28,2580.66,2606.67,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-08,2544.49,2486.82,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-09,2481.59,2491.66,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-10,2495.86,2494.06,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-11,2412.22,2390.5,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-12,2398.18,2444.13,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-15,2443.73,2412.48,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-16,2414.32,2415.49,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-17,2446.48,2429.21,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-18,2416.37,2369.07,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-19,2353.84,2446.32,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-22,2463.49,2540.15,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-23,2539.65,2464.81,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-24,2459.32,2477.49,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-25,2419.11,2485.1,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-26,2487.0,2468.91,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-29,2461.92,2389.58,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-30,2380.47,2415.65,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-10-31,2424.16,2451.12,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-01,2474.27,2460.16,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-02,2522.39,2542.77,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-05,2520.88,2511.59,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-06,2507.36,2499.68,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-07,2503.68,2482.33,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-08,2507.59,2486.0,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-09,2469.89,2434.21,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-12,2426.83,2444.97,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-13,2415.3,2462.97,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-14,2462.18,2429.99,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-15,2430.19,2459.14,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-16,2458.48,2461.44,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-19,2466.43,2492.08,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-20,2475.23,2446.79,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-21,2425.72,2451.27,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-22,2455.77,2437.64,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-23,2433.53,2399.2,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-26,2409.47,2401.9,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-27,2407.23,2394.29,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-28,2396.29,2421.13,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-29,2437.92,2401.85,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-11-30,2403.23,2428.04,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-12-03,2492.43,2488.06,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-12-04,2488.58,2496.14,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-12-05,2467.56,2481.79,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-12-06,2453.56,2434.49,,0.0,1388871.4879550033,1388871.4879550033,0.0,
2018-12-07,2441.38,2430.72,,0.0,1388871.4879550033,1388871.4879550033,0.0,
