DEA2,DEA1,netAsset
68,85,4763922.825325008
68,86,4763922.825325008
68,87,4763922.825325008
68,88,4770816.457725009
68,89,4770816.457725009
68,90,4770816.457725009
68,91,4770816.457725009
68,92,4770816.457725009
68,93,4511526.112205007
68,94,4511526.112205007
68,95,4511526.112205007
68,96,4511526.112205007
68,97,4511526.112205007
68,98,4511526.112205007
68,99,4511526.112205007
68,100,4511526.112205007
69,-100,828827.4188700003
69,-99,828827.4188700003
69,-98,828827.4188700003
69,-97,828827.4188700003
69,-96,828827.4188700003
69,-95,828827.4188700003
69,-94,828827.4188700003
69,-93,1040691.6006600002
69,-92,1040691.6006600002
69,-91,1040691.6006600002
69,-90,1040691.6006600002
69,-89,1040691.6006600002
69,-88,1040691.6006600002
69,-87,1040691.6006600002
69,-86,1040691.6006600002
69,-85,1040691.6006600002
69,-84,1040691.6006600002
69,-83,1040691.6006600002
69,-82,1513645.7720400007
69,-81,1513645.7720400007
69,-80,1513645.7720400007
69,-79,1513645.7720400007
69,-78,1513645.7720400007
69,-77,1513645.7720400007
69,-76,1513645.7720400007
69,-75,1335008.4750000003
69,-74,1335008.4750000003
69,-73,1335008.4750000003
69,-72,1335008.4750000003
69,-71,1335008.4750000003
69,-70,1462334.5514500008
69,-69,1462334.5514500008
69,-68,1462334.5514500008
69,-67,1462334.5514500008
69,-66,1462334.5514500008
69,-65,1462334.5514500008
69,-64,1462334.5514500008
69,-63,1464658.263775001
69,-62,1464658.263775001
69,-61,1464658.263775001
69,-60,1464658.263775001
69,-59,1302982.123405001
69,-58,1152810.9113300007
69,-57,1152810.9113300007
69,-56,1152810.9113300007
69,-55,1152810.9113300007
69,-54,1152810.9113300007
69,-53,1152810.9113300007
69,-52,1152810.9113300007
69,-51,1152810.9113300007
69,-50,1152810.9113300007
69,-49,1152810.9113300007
69,-48,1152810.9113300007
69,-47,1140644.0453250005
69,-46,1140644.0453250005
69,-45,1140644.0453250005
69,-44,1140644.0453250005
69,-43,1140644.0453250005
69,-42,1140644.0453250005
69,-41,1140644.0453250005
69,-40,1140644.0453250005
69,-39,1140644.0453250005
69,-38,1140644.0453250005
69,-37,1140644.0453250005
69,-36,1140644.0453250005
69,-35,1140644.0453250005
69,-34,1140644.0453250005
69,-33,1140644.0453250005
69,-32,1140644.0453250005
69,-31,1008079.6916850002
69,-30,935983.2409450006
69,-29,935983.2409450006
69,-28,935983.2409450006
69,-27,935983.2409450006
69,-26,935983.2409450006
69,-25,935983.2409450006
69,-24,1711022.0901500012
69,-23,1711022.0901500012
69,-22,1711022.0901500012
69,-21,1711022.0901500012
69,-20,1711022.0901500012
69,-19,2027582.2698600013
69,-18,2311792.9716100018
69,-17,2311792.9716100018
69,-16,2311792.9716100018
69,-15,2311792.9716100018
69,-14,2311792.9716100018
69,-13,2017168.8798500018
69,-12,2017168.8798500018
69,-11,2017168.8798500018
69,-10,2017168.8798500018
69,-9,2017168.8798500018
69,-8,2017168.8798500018
69,-7,2017168.8798500018
69,-6,2017168.8798500018
69,-5,2017168.8798500018
69,-4,2017168.8798500018
69,-3,2017168.8798500018
69,-2,2017168.8798500018
69,-1,2017168.8798500018
69,0,2017168.8798500018
69,1,2017168.8798500018
69,2,2017168.8798500018
69,3,2017168.8798500018
69,4,2017168.8798500018
69,5,2017168.8798500018
69,6,2017168.8798500018
69,7,2463052.0727450033
69,8,2463052.0727450033
69,9,2787134.1421500016
69,10,2213228.0839700024
69,11,2980447.118925001
69,12,2980447.118925001
69,13,2980447.118925001
69,14,2980447.118925001
69,15,2980447.118925001
69,16,2980447.118925001
69,17,2980447.118925001
69,18,2980447.118925001
69,19,2980447.118925001
69,20,2980447.118925001
69,21,2980447.118925001
69,22,2980447.118925001
69,23,2980447.118925001
69,24,2980447.118925001
69,25,2980447.118925001
69,26,3183694.617350002
69,27,3183694.617350002
69,28,3183694.617350002
69,29,3183694.617350002
69,30,3183694.617350002
69,31,3183694.617350002
69,32,3183694.617350002
69,33,3183694.617350002
69,34,3183694.617350002
69,35,3183694.617350002
69,36,3183694.617350002
69,37,3183694.617350002
69,38,3183694.617350002
69,39,3183694.617350002
69,40,3183694.617350002
69,41,3183694.617350002
69,42,3183694.617350002
69,43,3183694.617350002
69,44,3183694.617350002
69,45,3183694.617350002
69,46,3183694.617350002
69,47,3183694.617350002
69,48,3183694.617350002
69,49,3183694.617350002
69,50,3183694.617350002
69,51,3183694.617350002
69,52,3153201.6734900023
69,53,3153201.6734900023
69,54,3153201.6734900023
69,55,3153201.6734900023
69,56,3185966.864450003
69,57,3125117.299575004
69,58,3125117.299575004
69,59,3125117.299575004
69,60,3125117.299575004
69,61,3125117.299575004
69,62,3125117.299575004
69,63,3125117.299575004
69,64,3125117.299575004
69,65,3125117.299575004
69,66,3125117.299575004
69,67,4260454.076335005
69,68,4260454.076335005
69,69,4248835.546125007
69,70,4248835.546125007
69,71,5050439.929675007
69,72,5050439.929675007
69,73,5050439.929675007
69,74,5050439.929675007
69,75,5050439.929675007
69,76,5050439.929675007
69,77,5050439.929675007
69,78,5050439.929675007
69,79,5050439.929675007
69,80,4763922.825325008
69,81,4763922.825325008
69,82,4763922.825325008
69,83,4763922.825325008
69,84,4763922.825325008
69,85,4763922.825325008
69,86,4763922.825325008
69,87,4763922.825325008
69,88,4770816.457725009
69,89,4770816.457725009
69,90,4770816.457725009
69,91,4770816.457725009
69,92,4770816.457725009
69,93,4511526.112205007
69,94,4511526.112205007
69,95,4511526.112205007
69,96,4511526.112205007
69,97,4511526.112205007
69,98,4511526.112205007
69,99,4511526.112205007
69,100,4511526.112205007
70,-100,828827.4188700003
70,-99,828827.4188700003
70,-98,828827.4188700003
70,-97,828827.4188700003
70,-96,828827.4188700003
70,-95,828827.4188700003
70,-94,828827.4188700003
70,-93,1040691.6006600002
70,-92,1040691.6006600002
70,-91,1040691.6006600002
70,-90,1040691.6006600002
70,-89,1040691.6006600002
70,-88,1040691.6006600002
70,-87,1040691.6006600002
70,-86,1040691.6006600002
70,-85,1040691.6006600002
70,-84,1040691.6006600002
70,-83,1040691.6006600002
70,-82,1513645.7720400007
70,-81,1513645.7720400007
70,-80,1513645.7720400007
70,-79,1513645.7720400007
70,-78,1513645.7720400007
70,-77,1513645.7720400007
70,-76,1513645.7720400007
70,-75,1335008.4750000003
70,-74,1335008.4750000003
70,-73,1335008.4750000003
70,-72,1335008.4750000003
70,-71,1335008.4750000003
70,-70,1462334.5514500008
70,-69,1462334.5514500008
70,-68,1462334.5514500008
70,-67,1462334.5514500008
70,-66,1462334.5514500008
70,-65,1462334.5514500008
70,-64,1462334.5514500008
70,-63,1464658.263775001
70,-62,1464658.263775001
70,-61,1464658.263775001
70,-60,1464658.263775001
70,-59,1302982.123405001
70,-58,1152810.9113300007
70,-57,1152810.9113300007
70,-56,1152810.9113300007
70,-55,1152810.9113300007
70,-54,1152810.9113300007
70,-53,1152810.9113300007
70,-52,1152810.9113300007
70,-51,1152810.9113300007
70,-50,1152810.9113300007
70,-49,1152810.9113300007
70,-48,1152810.9113300007
70,-47,1140644.0453250005
70,-46,1140644.0453250005
70,-45,1140644.0453250005
70,-44,1140644.0453250005
70,-43,1140644.0453250005
70,-42,1140644.0453250005
70,-41,1140644.0453250005
70,-40,1140644.0453250005
70,-39,1140644.0453250005
70,-38,1140644.0453250005
70,-37,1140644.0453250005
70,-36,1140644.0453250005
70,-35,1140644.0453250005
70,-34,1140644.0453250005
70,-33,1140644.0453250005
70,-32,1140644.0453250005
70,-31,1008079.6916850002
70,-30,935983.2409450006
70,-29,935983.2409450006
70,-28,935983.2409450006
70,-27,935983.2409450006
70,-26,935983.2409450006
70,-25,935983.2409450006
70,-24,1711022.0901500012
70,-23,1711022.0901500012
70,-22,1711022.0901500012
70,-21,1711022.0901500012
70,-20,1711022.0901500012
70,-19,2027582.2698600013
70,-18,2311792.9716100018
70,-17,2311792.9716100018
70,-16,2311792.9716100018
70,-15,2311792.9716100018
70,-14,2311792.9716100018
70,-13,2017168.8798500018
70,-12,2017168.8798500018
70,-11,2017168.8798500018
70,-10,2017168.8798500018
70,-9,2017168.8798500018
70,-8,2017168.8798500018
70,-7,2017168.8798500018
70,-6,2017168.8798500018
70,-5,2017168.8798500018
70,-4,2017168.8798500018
70,-3,2017168.8798500018
70,-2,2017168.8798500018
70,-1,2017168.8798500018
70,0,2017168.8798500018
70,1,2017168.8798500018
70,2,2017168.8798500018
70,3,2017168.8798500018
70,4,2017168.8798500018
70,5,2017168.8798500018
70,6,2017168.8798500018
70,7,2463052.0727450033
70,8,2463052.0727450033
70,9,2787134.1421500016
70,10,2213228.0839700024
70,11,2980447.118925001
70,12,2980447.118925001
70,13,2980447.118925001
70,14,2980447.118925001
70,15,2980447.118925001
70,16,2980447.118925001
70,17,2980447.118925001
70,18,2980447.118925001
70,19,2980447.118925001
70,20,2980447.118925001
70,21,2980447.118925001
70,22,2980447.118925001
70,23,2980447.118925001
70,24,2980447.118925001
70,25,2980447.118925001
70,26,3183694.617350002
70,27,3183694.617350002
70,28,3183694.617350002
70,29,3183694.617350002
70,30,3183694.617350002
70,31,3183694.617350002
70,32,3183694.617350002
70,33,3183694.617350002
70,34,3183694.617350002
70,35,3183694.617350002
70,36,3183694.617350002
70,37,3183694.617350002
70,38,3183694.617350002
70,39,3183694.617350002
70,40,3183694.617350002
70,41,3183694.617350002
70,42,3183694.617350002
70,43,3183694.617350002
70,44,3183694.617350002
70,45,3183694.617350002
70,46,3183694.617350002
70,47,3183694.617350002
70,48,3183694.617350002
70,49,3183694.617350002
70,50,3183694.617350002
70,51,3183694.617350002
70,52,3153201.6734900023
70,53,3153201.6734900023
70,54,3153201.6734900023
70,55,3153201.6734900023
70,56,3185966.864450003
70,57,3125117.299575004
70,58,3125117.299575004
70,59,3125117.299575004
70,60,3125117.299575004
70,61,3125117.299575004
70,62,3125117.299575004
70,63,3125117.299575004
70,64,3125117.299575004
70,65,3125117.299575004
70,66,3125117.299575004
70,67,4260454.076335005
70,68,4260454.076335005
70,69,4248835.546125007
70,70,4248835.546125007
70,71,5050439.929675007
70,72,5050439.929675007
70,73,5050439.929675007
70,74,5050439.929675007
70,75,5050439.929675007
70,76,5050439.929675007
70,77,5050439.929675007
70,78,5050439.929675007
70,79,5050439.929675007
70,80,4763922.825325008
70,81,4763922.825325008
70,82,4763922.825325008
70,83,4763922.825325008
70,84,4763922.825325008
70,85,4763922.825325008
70,86,4763922.825325008
70,87,4763922.825325008
70,88,4770816.457725009
70,89,4770816.457725009
70,90,4770816.457725009
70,91,4770816.457725009
70,92,4770816.457725009
70,93,4511526.112205007
70,94,4511526.112205007
70,95,4511526.112205007
70,96,4511526.112205007
70,97,4511526.112205007
70,98,4511526.112205007
70,99,4511526.112205007
70,100,4511526.112205007
71,-100,828827.4188700003
71,-99,828827.4188700003
71,-98,828827.4188700003
71,-97,828827.4188700003
71,-96,828827.4188700003
71,-95,828827.4188700003
71,-94,828827.4188700003
71,-93,1040691.6006600002
71,-92,1040691.6006600002
71,-91,1040691.6006600002
71,-90,1040691.6006600002
71,-89,1040691.6006600002
71,-88,1040691.6006600002
71,-87,1040691.6006600002
71,-86,1040691.6006600002
71,-85,1040691.6006600002
71,-84,1040691.6006600002
71,-83,1040691.6006600002
71,-82,1513645.7720400007
71,-81,1513645.7720400007
71,-80,1513645.7720400007
71,-79,1513645.7720400007
71,-78,1513645.7720400007
71,-77,1513645.7720400007
71,-76,1513645.7720400007
71,-75,1335008.4750000003
71,-74,1335008.4750000003
71,-73,1335008.4750000003
71,-72,1335008.4750000003
71,-71,1335008.4750000003
71,-70,1462334.5514500008
71,-69,1462334.5514500008
71,-68,1462334.5514500008
71,-67,1462334.5514500008
71,-66,1462334.5514500008
71,-65,1462334.5514500008
71,-64,1462334.5514500008
71,-63,1464658.263775001
71,-62,1464658.263775001
71,-61,1464658.263775001
71,-60,1464658.263775001
71,-59,1302982.123405001
71,-58,1152810.9113300007
71,-57,1152810.9113300007
71,-56,1152810.9113300007
71,-55,1152810.9113300007
71,-54,1152810.9113300007
71,-53,1152810.9113300007
71,-52,1152810.9113300007
71,-51,1152810.9113300007
71,-50,1152810.9113300007
71,-49,1152810.9113300007
71,-48,1152810.9113300007
71,-47,1140644.0453250005
71,-46,1140644.0453250005
71,-45,1140644.0453250005
71,-44,1140644.0453250005
71,-43,1140644.0453250005
71,-42,1140644.0453250005
71,-41,1140644.0453250005
71,-40,1140644.0453250005
71,-39,1140644.0453250005
71,-38,1140644.0453250005
71,-37,1140644.0453250005
71,-36,1140644.0453250005
71,-35,1140644.0453250005
71,-34,1140644.0453250005
71,-33,1140644.0453250005
71,-32,1140644.0453250005
71,-31,1008079.6916850002
71,-30,935983.2409450006
71,-29,935983.2409450006
71,-28,935983.2409450006
71,-27,935983.2409450006
71,-26,935983.2409450006
71,-25,935983.2409450006
71,-24,1711022.0901500012
71,-23,1711022.0901500012
71,-22,1711022.0901500012
71,-21,1711022.0901500012
71,-20,1711022.0901500012
71,-19,2027582.2698600013
71,-18,2311792.9716100018
71,-17,2311792.9716100018
71,-16,2311792.9716100018
71,-15,2311792.9716100018
71,-14,2311792.9716100018
71,-13,2017168.8798500018
71,-12,2017168.8798500018
71,-11,2017168.8798500018
71,-10,2017168.8798500018
71,-9,2017168.8798500018
71,-8,2017168.8798500018
71,-7,2017168.8798500018
71,-6,2017168.8798500018
71,-5,2017168.8798500018
71,-4,2017168.8798500018
71,-3,2017168.8798500018
71,-2,2017168.8798500018
71,-1,2017168.8798500018
71,0,2017168.8798500018
71,1,2017168.8798500018
71,2,2017168.8798500018
71,3,2017168.8798500018
71,4,2017168.8798500018
71,5,2017168.8798500018
71,6,2017168.8798500018
71,7,2463052.0727450033
71,8,2463052.0727450033
71,9,2787134.1421500016
71,10,2213228.0839700024
71,11,2980447.118925001
71,12,2980447.118925001
71,13,2980447.118925001
71,14,2980447.118925001
71,15,2980447.118925001
71,16,2980447.118925001
71,17,2980447.118925001
71,18,2980447.118925001
71,19,2980447.118925001
71,20,2980447.118925001
71,21,2980447.118925001
71,22,2980447.118925001
71,23,2980447.118925001
71,24,2980447.118925001
71,25,2980447.118925001
71,26,3183694.617350002
71,27,3183694.617350002
71,28,3183694.617350002
71,29,3183694.617350002
71,30,3183694.617350002
71,31,3183694.617350002
71,32,3183694.617350002
71,33,3183694.617350002
71,34,3183694.617350002
71,35,3183694.617350002
71,36,3183694.617350002
71,37,3183694.617350002
71,38,3183694.617350002
71,39,3183694.617350002
71,40,3183694.617350002
71,41,3183694.617350002
71,42,3183694.617350002
71,43,3183694.617350002
71,44,3183694.617350002
71,45,3183694.617350002
71,46,3183694.617350002
71,47,3183694.617350002
71,48,3183694.617350002
71,49,3183694.617350002
71,50,3183694.617350002
71,51,3183694.617350002
71,52,3153201.6734900023
71,53,3153201.6734900023
71,54,3153201.6734900023
71,55,3153201.6734900023
71,56,3863089.801115005
71,57,4056696.3287600037
71,58,4056696.3287600037
71,59,4056696.3287600037
71,60,4056696.3287600037
71,61,4056696.3287600037
71,62,4056696.3287600037
71,63,4056696.3287600037
71,64,4056696.3287600037
71,65,4056696.3287600037
71,66,4056696.3287600037
71,67,5534656.288900006
71,68,5534656.288900006
71,69,5519550.154690009
71,70,5519550.154690009
71,71,5519550.154690009
71,72,5519550.154690009
71,73,5519550.154690009
71,74,5519550.154690009
71,75,5519550.154690009
71,76,5519550.154690009
71,77,5519550.154690009
71,78,5519550.154690009
71,79,5519550.154690009
71,80,5206420.470865009
71,81,5206420.470865009
71,82,5206420.470865009
71,83,5206420.470865009
71,84,5206420.470865009
71,85,5206420.470865009
71,86,5206420.470865009
71,87,5206420.470865009
71,88,5214985.259185008
71,89,5214985.259185008
71,90,5214985.259185008
71,91,5214985.259185008
71,92,5214985.259185008
71,93,4929623.47233001
71,94,4929623.47233001
71,95,4929623.47233001
71,96,4929623.47233001
71,97,4929623.47233001
71,98,4929623.47233001
71,99,4929623.47233001
71,100,4929623.47233001
72,-100,828827.4188700003
72,-99,828827.4188700003
72,-98,828827.4188700003
72,-97,828827.4188700003
72,-96,828827.4188700003
72,-95,828827.4188700003
72,-94,828827.4188700003
72,-93,1040691.6006600002
72,-92,1040691.6006600002
72,-91,1040691.6006600002
72,-90,1040691.6006600002
72,-89,1040691.6006600002
72,-88,1040691.6006600002
72,-87,1040691.6006600002
72,-86,1040691.6006600002
72,-85,1040691.6006600002
72,-84,1040691.6006600002
72,-83,1040691.6006600002
72,-82,1513645.7720400007
72,-81,1513645.7720400007
72,-80,1513645.7720400007
72,-79,1513645.7720400007
72,-78,1513645.7720400007
72,-77,1513645.7720400007
72,-76,1513645.7720400007
72,-75,1335008.4750000003
72,-74,1335008.4750000003
72,-73,1335008.4750000003
72,-72,1335008.4750000003
72,-71,1335008.4750000003
72,-70,1462334.5514500008
72,-69,1462334.5514500008
72,-68,1462334.5514500008
72,-67,1462334.5514500008
72,-66,1462334.5514500008
72,-65,1462334.5514500008
72,-64,1462334.5514500008
72,-63,1464658.263775001
72,-62,1464658.263775001
72,-61,1464658.263775001
72,-60,1464658.263775001
72,-59,1302982.123405001
72,-58,1152810.9113300007
72,-57,1152810.9113300007
72,-56,1152810.9113300007
72,-55,1152810.9113300007
72,-54,1152810.9113300007
72,-53,1152810.9113300007
72,-52,1152810.9113300007
72,-51,1152810.9113300007
72,-50,1152810.9113300007
72,-49,1152810.9113300007
72,-48,1152810.9113300007
72,-47,1140644.0453250005
72,-46,1140644.0453250005
72,-45,1140644.0453250005
72,-44,1140644.0453250005
72,-43,1140644.0453250005
72,-42,1140644.0453250005
72,-41,1140644.0453250005
72,-40,1140644.0453250005
72,-39,1140644.0453250005
72,-38,1140644.0453250005
72,-37,1140644.0453250005
72,-36,1140644.0453250005
72,-35,1140644.0453250005
72,-34,1140644.0453250005
72,-33,1140644.0453250005
72,-32,1140644.0453250005
72,-31,1008079.6916850002
72,-30,935983.2409450006
72,-29,935983.2409450006
72,-28,935983.2409450006
72,-27,935983.2409450006
72,-26,935983.2409450006
72,-25,935983.2409450006
72,-24,1711022.0901500012
72,-23,1711022.0901500012
72,-22,1711022.0901500012
72,-21,1711022.0901500012
72,-20,1711022.0901500012
72,-19,2027582.2698600013
72,-18,2311792.9716100018
72,-17,2311792.9716100018
72,-16,2311792.9716100018
72,-15,2311792.9716100018
72,-14,2311792.9716100018
72,-13,2017168.8798500018
72,-12,2017168.8798500018
72,-11,2017168.8798500018
72,-10,2017168.8798500018
72,-9,2017168.8798500018
72,-8,2017168.8798500018
72,-7,2017168.8798500018
72,-6,2017168.8798500018
72,-5,2017168.8798500018
72,-4,2017168.8798500018
72,-3,2017168.8798500018
72,-2,2017168.8798500018
72,-1,2017168.8798500018
72,0,2017168.8798500018
72,1,2017168.8798500018
72,2,2017168.8798500018
72,3,2017168.8798500018
72,4,2017168.8798500018
72,5,2017168.8798500018
72,6,2017168.8798500018
72,7,2463052.0727450033
72,8,2463052.0727450033
72,9,2787134.1421500016
72,10,2213228.0839700024
72,11,2980447.118925001
72,12,2980447.118925001
72,13,2980447.118925001
72,14,2980447.118925001
72,15,2980447.118925001
72,16,2980447.118925001
72,17,2980447.118925001
72,18,2980447.118925001
72,19,2980447.118925001
72,20,2980447.118925001
72,21,2980447.118925001
72,22,2980447.118925001
72,23,2980447.118925001
72,24,2980447.118925001
72,25,2980447.118925001
72,26,3183694.617350002
72,27,3183694.617350002
72,28,3183694.617350002
72,29,3183694.617350002
72,30,3183694.617350002
72,31,3183694.617350002
72,32,3183694.617350002
72,33,3183694.617350002
72,34,3183694.617350002
72,35,3183694.617350002
72,36,3183694.617350002
72,37,3183694.617350002
72,38,3183694.617350002
72,39,3183694.617350002
72,40,3183694.617350002
72,41,3183694.617350002
72,42,3183694.617350002
72,43,3183694.617350002
72,44,3183694.617350002
72,45,3183694.617350002
72,46,3183694.617350002
72,47,3183694.617350002
72,48,3183694.617350002
72,49,3183694.617350002
72,50,3183694.617350002
72,51,3183694.617350002
72,52,3153201.6734900023
72,53,3153201.6734900023
72,54,3153201.6734900023
72,55,3153201.6734900023
72,56,3863089.801115005
72,57,4056696.3287600037
72,58,4056696.3287600037
72,59,4056696.3287600037
72,60,4056696.3287600037
72,61,4056696.3287600037
72,62,4056696.3287600037
72,63,4056696.3287600037
72,64,4056696.3287600037
72,65,4056696.3287600037
72,66,4056696.3287600037
72,67,5534656.288900006
72,68,5534656.288900006
72,69,5519550.154690009
72,70,5519550.154690009
72,71,5519550.154690009
72,72,5519550.154690009
72,73,5519550.154690009
72,74,5519550.154690009
72,75,5519550.154690009
72,76,5519550.154690009
72,77,5519550.154690009
72,78,5519550.154690009
72,79,5519550.154690009
72,80,5206420.470865009
72,81,5206420.470865009
72,82,5206420.470865009
72,83,5206420.470865009
72,84,5206420.470865009
72,85,5206420.470865009
72,86,5206420.470865009
72,87,5206420.470865009
72,88,5214985.259185008
72,89,5214985.259185008
72,90,5214985.259185008
72,91,5214985.259185008
72,92,5214985.259185008
72,93,4929623.47233001
72,94,4929623.47233001
72,95,4929623.47233001
72,96,4929623.47233001
72,97,4929623.47233001
72,98,4929623.47233001
72,99,4929623.47233001
72,100,4929623.47233001
73,-100,828827.4188700003
73,-99,828827.4188700003
73,-98,828827.4188700003
73,-97,828827.4188700003
73,-96,828827.4188700003
73,-95,828827.4188700003
73,-94,828827.4188700003
73,-93,1040691.6006600002
73,-92,1040691.6006600002
73,-91,1040691.6006600002
73,-90,1040691.6006600002
73,-89,1040691.6006600002
73,-88,1040691.6006600002
73,-87,1040691.6006600002
73,-86,1040691.6006600002
73,-85,1040691.6006600002
73,-84,1040691.6006600002
73,-83,1040691.6006600002
73,-82,1513645.7720400007
73,-81,1513645.7720400007
73,-80,1513645.7720400007
73,-79,1513645.7720400007
73,-78,1513645.7720400007
73,-77,1513645.7720400007
73,-76,1513645.7720400007
73,-75,1335008.4750000003
73,-74,1335008.4750000003
73,-73,1335008.4750000003
73,-72,1335008.4750000003
73,-71,1335008.4750000003
73,-70,1517706.6994150002
73,-69,1517706.6994150002
73,-68,1517706.6994150002
73,-67,1517706.6994150002
73,-66,1517706.6994150002
73,-65,1517706.6994150002
73,-64,1517706.6994150002
73,-63,1521169.5750850001
73,-62,1521169.5750850001
73,-61,1521169.5750850001
73,-60,1521169.5750850001
73,-59,1352211.7388150007
73,-58,1195155.511105001
73,-57,1195155.511105001
73,-56,1195155.511105001
73,-55,1195155.511105001
73,-54,1195155.511105001
73,-53,1195155.511105001
73,-52,1195155.511105001
73,-51,1195155.511105001
73,-50,1195155.511105001
73,-49,1195155.511105001
73,-48,1195155.511105001
73,-47,1183631.9384150004
73,-46,1183631.9384150004
73,-45,1183631.9384150004
73,-44,1183631.9384150004
73,-43,1183631.9384150004
73,-42,1183631.9384150004
73,-41,1183631.9384150004
73,-40,1183631.9384150004
73,-39,1183631.9384150004
73,-38,1183631.9384150004
73,-37,1183631.9384150004
73,-36,1183631.9384150004
73,-35,1183631.9384150004
73,-34,1183631.9384150004
73,-33,1183631.9384150004
73,-32,1183631.9384150004
73,-31,1046522.8480850005
73,-30,972185.8917100007
73,-29,972185.8917100007
73,-28,972185.8917100007
73,-27,972185.8917100007
73,-26,972185.8917100007
73,-25,972185.8917100007
73,-24,1775665.4757550017
73,-23,1775665.4757550017
73,-22,1775665.4757550017
73,-21,1775665.4757550017
73,-20,1775665.4757550017
73,-19,2103708.6792550017
73,-18,2398402.139475002
73,-17,2398402.139475002
73,-16,2398402.139475002
73,-15,2398402.139475002
73,-14,2398402.139475002
73,-13,2092842.8513200015
73,-12,2092842.8513200015
73,-11,2092842.8513200015
73,-10,2092842.8513200015
73,-9,2092842.8513200015
73,-8,2092842.8513200015
73,-7,2092842.8513200015
73,-6,2092842.8513200015
73,-5,2092842.8513200015
73,-4,2092842.8513200015
73,-3,2092842.8513200015
73,-2,2092842.8513200015
73,-1,2092842.8513200015
73,0,2092842.8513200015
73,1,2092842.8513200015
73,2,2092842.8513200015
73,3,2092842.8513200015
73,4,2092842.8513200015
73,5,2092842.8513200015
73,6,2092842.8513200015
73,7,2555844.471035004
73,8,2555844.471035004
73,9,2893459.3464750024
73,10,2297928.3643250023
73,11,3093501.560605003
73,12,3093501.560605003
73,13,3093501.560605003
73,14,3093501.560605003
73,15,3093501.560605003
73,16,3093501.560605003
73,17,3093501.560605003
73,18,3093501.560605003
73,19,3093501.560605003
73,20,3093501.560605003
73,21,3093501.560605003
73,22,3093501.560605003
73,23,3093501.560605003
73,24,3093501.560605003
73,25,3093501.560605003
73,26,3304327.343480003
73,27,3304327.343480003
73,28,3304327.343480003
73,29,3304327.343480003
73,30,3304327.343480003
73,31,3304327.343480003
73,32,3304327.343480003
73,33,3304327.343480003
73,34,3304327.343480003
73,35,3304327.343480003
73,36,3304327.343480003
73,37,3304327.343480003
73,38,3304327.343480003
73,39,3304327.343480003
73,40,3304327.343480003
73,41,3304327.343480003
73,42,3304327.343480003
73,43,3304327.343480003
73,44,3304327.343480003
73,45,3304327.343480003
73,46,3304327.343480003
73,47,3304327.343480003
73,48,3304327.343480003
73,49,3304327.343480003
73,50,3304327.343480003
73,51,3304327.343480003
73,52,3272817.931640003
73,53,3272817.931640003
73,54,3272817.931640003
73,55,3272817.931640003
73,56,4010636.5853300043
73,57,4210733.126305005
73,58,4210733.126305005
73,59,4210733.126305005
73,60,4210733.126305005
73,61,4210733.126305005
73,62,4210733.126305005
73,63,4210733.126305005
73,64,4210733.126305005
73,65,4210733.126305005
73,66,4210733.126305005
73,67,5743974.71073001
73,68,5743974.71073001
73,69,5743974.71073001
73,70,5743974.71073001
73,71,5743974.71073001
73,72,5743974.71073001
73,73,5743974.71073001
73,74,5743974.71073001
73,75,5743974.71073001
73,76,5743974.71073001
73,77,5743974.71073001
73,78,5743974.71073001
73,79,5743974.71073001
73,80,5417938.0057800105
73,81,5417938.0057800105
73,82,5417938.0057800105
73,83,5417938.0057800105
73,84,5417938.0057800105
73,85,5417938.0057800105
73,86,5417938.0057800105
73,87,5417938.0057800105
73,88,5427096.498490009
73,89,5427096.498490009
73,90,5427096.498490009
73,91,5427096.498490009
73,92,5427096.498490009
73,93,5129473.435460007
73,94,5129473.435460007
73,95,5129473.435460007
73,96,5129473.435460007
73,97,5129473.435460007
73,98,5129473.435460007
73,99,5129473.435460007
73,100,5129473.435460007
74,-100,828827.4188700003
74,-99,828827.4188700003
74,-98,828827.4188700003
74,-97,828827.4188700003
74,-96,828827.4188700003
74,-95,828827.4188700003
74,-94,828827.4188700003
74,-93,1040691.6006600002
74,-92,1040691.6006600002
74,-91,1040691.6006600002
74,-90,1040691.6006600002
74,-89,1040691.6006600002
74,-88,1040691.6006600002
74,-87,1040691.6006600002
74,-86,1040691.6006600002
74,-85,1040691.6006600002
74,-84,1040691.6006600002
74,-83,1040691.6006600002
74,-82,1513645.7720400007
74,-81,1513645.7720400007
74,-80,1513645.7720400007
74,-79,1513645.7720400007
74,-78,1513645.7720400007
74,-77,1513645.7720400007
74,-76,1513645.7720400007
74,-75,1335008.4750000003
74,-74,1335008.4750000003
74,-73,1335008.4750000003
74,-72,1335008.4750000003
74,-71,1335008.4750000003
74,-70,1517706.6994150002
74,-69,1517706.6994150002
74,-68,1517706.6994150002
74,-67,1517706.6994150002
74,-66,1517706.6994150002
74,-65,1517706.6994150002
74,-64,1517706.6994150002
74,-63,1521169.5750850001
74,-62,1521169.5750850001
74,-61,1521169.5750850001
74,-60,1521169.5750850001
74,-59,1352211.7388150007
74,-58,1195155.511105001
74,-57,1195155.511105001
74,-56,1195155.511105001
74,-55,1195155.511105001
74,-54,1195155.511105001
74,-53,1195155.511105001
74,-52,1195155.511105001
74,-51,1195155.511105001
74,-50,1195155.511105001
74,-49,1195155.511105001
74,-48,1195155.511105001
