sellD,buyD,netAsset
63,14,830121.1018750007
63,15,802031.1339500016
63,16,845924.1715000009
63,17,1007397.298145002
63,18,907687.2516700021
63,19,865112.9478700025
63,20,864267.4675750025
63,21,795802.4782350027
63,22,880874.5333400029
63,23,688516.3769800029
63,24,721035.6586100028
63,25,611203.3370850033
63,26,611084.7466550029
63,27,571818.7158600036
63,28,593021.2321400037
63,29,817925.7561600048
63,30,877583.9746400053
63,31,817143.3324000055
63,32,818988.4172450054
63,33,723281.8257900045
63,34,761683.7647950047
63,35,687901.8616250055
63,36,622527.6317850052
63,37,648271.1103850055
63,38,779926.0282850064
63,39,779926.0282850064
63,40,698342.1916450068
63,41,698342.1916450068
63,42,715928.6025800065
63,43,736739.3437800059
63,44,712137.9357800066
63,45,791342.688850007
63,46,799457.1255050065
63,47,817067.0359700074
63,48,835622.5717850069
63,49,846381.4147450074
63,50,884987.9311950075
63,51,945212.8927650081
63,52,961527.138900008
63,53,961527.138900008
63,54,958357.5542200076
63,55,979237.6016250086
63,56,1052099.5423350087
63,57,1089594.667100008
63,58,1077595.4947850087
63,59,979253.2172900091
63,60,927056.3102700082
63,61,1145399.4800700117
63,62,1131626.729020012
63,63,1141970.6563750112
63,64,1127912.5843200109
63,65,1071666.5211000121
63,66,1071666.5211000121
63,67,1064166.6079250132
63,68,1053128.2531450118
63,69,1040956.000170012
63,70,1223175.4900950117
63,71,1261675.4663900128
63,72,1276523.3993100144
63,73,1481283.5137300156
63,74,1472160.8434250164
63,75,1522792.7138450188
63,76,1509030.1116950181
63,77,1648624.6266700195
63,78,1657133.8004050185
63,79,1524528.1788750181
63,80,1562209.8242400188
63,81,1566107.7115850216
63,82,1507444.1399250203
63,83,1530772.3621250223
63,84,1525568.2277350207
63,85,1745344.1884550238
63,86,1780529.871205025
63,87,1703933.0494100277
63,88,1717934.644995025
63,89,1605916.4687200284
63,90,1592778.782630026
64,10,925724.315545
64,11,638377.3198400002
64,12,638377.3198400002
64,13,636256.5420700003
64,14,680033.2271900004
64,15,656857.1477450011
64,16,692723.3742400007
64,17,743199.6710150016
64,18,669687.4111650015
64,19,638233.961050002
64,20,637901.399235002
64,21,587393.8838700023
64,22,649777.8247950024
64,23,546625.319655002
64,24,615964.0201200022
64,25,521605.60982000246
64,26,521893.58190500224
64,27,489042.83945000265
64,28,507364.35059000255
64,29,699415.6052950036
64,30,750367.6804200042
64,31,698643.7342400048
64,32,700470.5781050042
64,33,618634.3995350036
64,34,651966.211445004
64,35,588474.5526750045
64,36,532242.1586100042
64,37,554864.0414650043
64,38,666629.4091800053
64,39,666629.4091800053
64,40,596899.0472550055
64,41,596899.0472550055
64,42,610886.0252150052
64,43,602061.3949850051
64,44,590626.2302700047
64,45,656489.1352450048
64,46,663125.246240005
64,47,677118.9228050059
64,48,693479.2259250049
64,49,705263.9117150066
64,50,735245.5963450067
64,51,785267.3352350064
64,52,800245.0149100071
64,53,800245.0149100071
64,54,797007.8519650073
64,55,814153.1784650072
64,56,874613.5357850069
64,57,892348.8022100077
64,58,882146.3933950078
64,59,801276.3893200074
64,60,758630.4241450075
64,61,940722.332855008
64,62,951512.2264000081
64,63,972502.7933400093
64,64,960387.8430150092
64,65,913690.7691050087
64,66,913690.7691050087
64,67,907290.8583250094
64,68,897387.394755009
64,69,887034.49622501
64,70,1041374.2645000098
64,71,1074623.50389501
64,72,1084984.952435011
64,73,1261839.8963150124
64,74,1251741.437400013
64,75,1296229.300475013
64,76,1283962.2116750139
64,77,1404542.7530950175
64,78,1413413.589305018
64,79,1300727.0777950166
64,80,1331515.8517900177
64,81,1333381.339915019
64,82,1282765.5649050148
64,83,1304612.3391900181
64,84,1300354.3751350166
64,85,1485411.63752502
64,86,1515808.357295021
64,87,1451023.2320550205
64,88,1460247.997925023
64,89,1369279.9826750234
64,90,1357695.2633150204
65,10,925724.315545
65,11,638377.3198400002
65,12,638377.3198400002
65,13,636256.5420700003
65,14,680033.2271900004
65,15,656857.1477450011
65,16,692723.3742400007
65,17,743199.6710150016
65,18,669687.4111650015
65,19,638233.961050002
65,20,637901.399235002
65,21,587393.8838700023
65,22,649777.8247950024
65,23,546625.319655002
65,24,615964.0201200022
65,25,521605.60982000246
65,26,521893.58190500224
65,27,489042.83945000265
65,28,507364.35059000255
65,29,699415.6052950036
65,30,750367.6804200042
65,31,698643.7342400048
65,32,700470.5781050042
65,33,618634.3995350036
65,34,651966.211445004
65,35,588474.5526750045
65,36,532242.1586100042
65,37,554864.0414650043
65,38,666629.4091800053
65,39,666629.4091800053
65,40,596899.0472550055
65,41,596899.0472550055
65,42,610886.0252150052
65,43,602061.3949850051
65,44,590626.2302700047
65,45,656489.1352450048
65,46,663125.246240005
65,47,677118.9228050059
65,48,693479.2259250049
65,49,705263.9117150066
65,50,735245.5963450067
65,51,785267.3352350064
65,52,800245.0149100071
65,53,800245.0149100071
65,54,797007.8519650073
65,55,814153.1784650072
65,56,874613.5357850069
65,57,892348.8022100077
65,58,882146.3933950078
65,59,801276.3893200074
65,60,758630.4241450075
65,61,940722.332855008
65,62,951512.2264000081
65,63,972502.7933400093
65,64,960387.8430150092
65,65,913690.7691050087
65,66,913690.7691050087
65,67,907290.8583250094
65,68,863851.9569500089
65,69,853574.4875500097
65,70,1002784.5271050103
65,71,1034381.1318150096
65,72,1043630.7020150119
65,73,1213641.4509600129
65,74,1204452.787700013
65,75,1247044.3545350134
65,76,1235442.115385014
65,77,1351882.295865016
65,78,1359950.5544000175
65,79,1251678.196115016
65,80,1280779.0427350153
65,81,1282474.8042850168
65,82,1234802.900910016
65,83,1255054.9585200185
65,84,1251124.2682000168
65,85,1428122.077930018
65,86,1458451.1433750205
65,87,1396434.3628150206
65,88,1405786.3483900235
65,89,1316998.3931250232
65,90,1305908.559850019
66,10,925724.315545
66,11,662817.8934400001
66,12,662817.8934400001
66,13,647955.7666900001
66,14,670441.4688150003
66,15,647661.8230750005
66,16,682965.8014950007
66,17,732984.3549200012
66,18,660392.6317300012
66,19,629188.8423450016
66,20,628731.9099200018
66,21,564423.7892650017
66,22,624230.5105200022
66,23,524994.4854500021
66,24,591477.182200002
66,25,501296.5648100022
66,26,501346.5697200019
66,27,469526.4280400021
66,28,487323.35319000226
66,29,671735.7859400037
66,30,720447.0402500038
66,31,671608.9218400037
66,32,672268.9608800034
66,33,594385.7249400031
66,34,626241.4346700036
66,35,564907.3986050038
66,36,511460.05755500303
66,37,525398.7440500042
66,38,631636.9869200048
66,39,631636.9869200048
66,40,565268.0637200051
66,41,565268.0637200051
66,42,579356.9388300043
66,43,570866.8015650043
66,44,559386.0428400042
66,45,621416.2156500047
66,46,628022.9848850043
66,47,641426.2802950047
66,48,656697.2580350053
66,49,667836.5088950043
66,50,696591.2797950057
66,51,744283.7767700065
66,52,757317.5577300069
66,53,757317.5577300069
66,54,754735.0458200073
66,55,771139.8490600057
66,56,828240.3038400065
66,57,845510.5950250074
66,58,835501.4964650073
66,59,758715.2559700072
66,60,718832.1488950073
66,61,892279.9045500087
66,62,902663.4100450092
66,63,921948.3829200091
66,64,910445.8844400092
66,65,864266.913715008
66,66,864266.913715008
66,67,859870.6231950084
66,68,819353.9088850089
66,69,819353.9088850089
66,70,962394.3354650104
66,71,990375.1579400097
66,72,1002204.7952200123
66,73,1162922.155155011
66,74,1155549.513535012
66,75,1194673.7354750133
66,76,1183964.7147050137
66,77,1294759.6140300147
66,78,1304713.948065015
66,79,1199768.893275015
66,80,1227736.173185015
66,81,1229599.7788200146
66,82,1182587.967590015
66,83,1203718.6848200166
66,84,1199719.0253600162
66,85,1370862.5060050176
66,86,1398164.4089550176
66,87,1337794.9223350207
66,88,1348020.6251450216
66,89,1263283.5874900215
66,90,1253038.5807200198
67,10,925724.315545
67,11,662817.8934400001
67,12,662817.8934400001
67,13,647955.7666900001
67,14,690103.7720150003
67,15,684923.1472400005
67,16,722464.4283750008
67,17,775145.6335300014
67,18,698322.9871150011
67,19,665528.2928250019
67,20,665044.1914450019
67,21,596959.4850500015
67,22,627746.8989900016
67,23,528237.4058700022
67,24,595418.8953250021
67,25,504082.708880002
67,26,504113.4666650017
67,27,476952.870330002
67,28,495371.85517500225
67,29,682595.4717950034
67,30,732568.1206700036
67,31,682123.213150004
67,32,683716.6236950039
67,33,604360.5482650037
67,34,636602.1862100041
67,35,574491.9666800037
67,36,520217.9454800038
67,37,535072.0578150039
67,38,629299.7772700046
67,39,629299.7772700046
67,40,563277.0136900044
67,41,563277.0136900044
67,42,576465.0531350038
67,43,567976.6943650044
67,44,557155.1316600044
67,45,618795.7024000045
67,46,625452.9871300047
67,47,638789.3417450053
67,48,653988.389065005
67,49,664673.5979600041
67,50,693692.8448150062
67,51,741285.909030006
67,52,753706.2746050067
67,53,753706.2746050067
67,54,750923.3684650065
67,55,766937.9610700054
67,56,824817.2813350053
67,57,840918.1474550068
67,58,831794.6292650064
67,59,754905.6763000067
67,60,715777.9028350072
67,61,887645.0327450075
67,62,898058.2267600072
67,63,917269.896940008
67,64,906304.1779300082
67,65,860639.869200008
67,66,860639.869200008
67,67,855299.9404100089
67,68,845060.6842100085
67,69,845060.6842100085
67,70,992927.105145009
67,71,1023829.7441400104
67,72,1033723.3179200104
67,73,1225566.5396350122
67,74,1219340.969020014
67,75,1261152.1807100126
67,76,1249181.2501450132
67,77,1365638.6777050153
67,78,1374912.1039600163
67,79,1264402.797290015
67,80,1295057.5650350149
67,81,1295732.493725014
67,82,1248339.2138900147
67,83,1268364.5828850167
67,84,1264376.2740900174
67,85,1444710.4112450178
67,86,1475034.4445650184
67,87,1410947.7865250201
67,88,1420118.5153850224
67,89,1331319.8498650214
67,90,1319856.8061200182
68,10,925724.315545
68,11,662817.8934400001
68,12,662817.8934400001
68,13,647955.7666900001
68,14,690103.7720150003
68,15,684923.1472400005
68,16,722464.4283750008
68,17,775145.6335300014
68,18,698322.9871150011
68,19,675644.7653150018
68,20,645296.942615002
68,21,579224.2405800014
68,22,609482.411045002
68,23,512599.0523900022
68,24,573304.863560002
68,25,486075.7374000025
68,26,486106.4951850022
68,27,459947.5023250023
68,28,477458.82995000255
68,29,657877.8533650036
68,30,706413.3040600038
68,31,639218.0332750033
68,32,640336.1821450039
68,33,610698.8430600031
68,34,635073.2654350044
68,35,572966.030250004
68,36,520639.79985500383
68,37,535146.1416800036
68,38,629868.2192050047
68,39,629868.2192050047
68,40,563838.7867450048
68,41,563838.7867450048
68,42,577129.4482200036
68,43,569202.4937150043
68,44,588241.293380004
68,45,653617.9388600038
68,46,659956.6895500041
68,47,674424.9616650048
68,48,689920.5782000046
68,49,701580.9738300047
68,50,732397.1763650061
68,51,781942.7550300059
68,52,796093.557360006
68,53,796093.557360006
68,54,793144.6714200064
68,55,810273.8348500058
68,56,870098.9787100065
68,57,888140.6509600056
68,58,878252.855110006
68,59,797700.3388800072
68,60,755653.471705007
68,61,937789.090785007
68,62,947903.996390008
68,63,990697.7227750075
68,64,979397.8924350082
68,65,929521.2415200078
68,66,929521.2415200078
68,67,924462.3258250084
68,68,913514.319600008
68,69,913514.319600008
68,70,1072178.60921001
68,71,1105642.4997700087
68,72,1117625.1574350111
68,73,1325072.1859700114
68,74,1316517.7406550136
68,75,1363021.2018600132
68,76,1350069.2705050132
68,77,1475616.3085350152
68,78,1485247.6648200145
68,79,1366677.4388450142
68,80,1398808.3655000147
68,81,1399564.069510015
68,82,1347990.8910450167
68,83,1370899.622500016
68,84,1366111.606905016
68,85,1561577.97156502
68,86,1593177.7380800187
68,87,1524083.4718950216
68,88,1535533.20292502
68,89,1437401.2654200213
68,90,1425347.5009750193
69,10,925724.315545
69,11,662817.8934400001
69,12,662817.8934400001
69,13,647955.7666900001
69,14,690103.7720150003
69,15,684923.1472400005
69,16,722464.4283750008
69,17,786200.3833900015
69,18,708229.1915350012
69,19,685263.8333750019
69,20,654485.306135002
69,21,587386.9589000014
69,22,618075.8339050021
69,23,519756.7934500023
69,24,581621.4840300023
69,25,493100.2442500025
69,26,493131.0020350022
69,27,466541.3046350023
69,28,484114.0823800026
69,29,667189.1171250037
69,30,716442.4087200039
69,31,648498.1123550035
69,32,649643.057385004
69,33,619575.0137600029
69,34,644082.6703450045
69,35,577926.8389800037
69,36,525077.4410950036
69,37,539759.1684400034
69,38,635350.3907000045
69,39,635350.3907000045
69,40,568750.9553000048
69,41,568750.9553000048
69,42,582162.9698850038
69,43,574148.3226200044
69,44,593362.5078050037
69,45,659317.589040004
69,46,665696.2825150039
69,47,680324.0314800049
69,48,695951.1871550048
69,49,707445.6515950051
69,50,782495.8904000059
69,51,844943.865235006
69,52,843659.8089550062
69,53,843659.8089550062
69,54,840319.5510200064
69,55,858656.3595450058
69,56,922363.6337100054
69,57,941508.9552600055
69,58,930534.6713050064
69,59,844655.1100000072
69,60,799503.4880600062
69,61,992226.2826350074
69,62,1003242.216785007
69,63,1050163.3539950077
69,64,1037322.6952050074
69,65,984822.5138900079
69,66,984822.5138900079
69,67,989937.2923100084
69,68,967478.9788150089
69,69,967478.9788150089
69,70,1136584.7635600087
69,71,1171915.2356250077
69,72,1193487.0855400113
69,73,1418600.2666350128
69,74,1407891.167745014
69,75,1456416.2987050128
69,76,1444586.587165012
69,77,1576130.7649500158
69,78,1586878.8787900165
69,79,1460892.7740200153
69,80,1495586.2450800163
69,81,1497348.6082850164
69,82,1441424.981455016
69,83,1464682.9204050165
69,84,1459936.744665016
69,85,1668070.5314750196
69,86,1703285.0362200188
69,87,1629689.9023650202
69,88,1641702.8413450217
69,89,1537555.9944850204
69,90,1523066.5459750183
70,10,925724.315545
70,11,662817.8934400001
70,12,662817.8934400001
70,13,647955.7666900001
70,14,690103.7720150003
70,15,684923.1472400005
70,16,722464.4283750008
70,17,786200.3833900015
70,18,708229.1915350012
70,19,685263.8333750019
70,20,654485.306135002
70,21,587386.9589000014
70,22,618075.8339050021
70,23,429286.99698500114
70,24,480224.1565150017
70,25,407139.957495002
70,26,419556.2700500021
70,27,397221.3108550019
70,28,411884.2916150019
70,29,568134.267375003
70,30,609371.3382150031
70,31,551617.5807050031
70,32,552865.9134350029
70,33,527540.9519300027
70,34,547437.7928250025
70,35,492067.0328700032
70,36,446177.51329000236
70,37,458915.57081500284
70,38,540717.5343050022
70,39,540717.5343050022
70,40,581148.9448950035
70,41,581148.9448950035
70,42,595795.448865004
70,43,587286.3658150045
70,44,606092.5497250044
70,45,673175.3535400045
70,46,680200.3348300046
70,47,695324.8157650051
70,48,714262.4972100038
70,49,726258.8479700044
70,50,800340.4537150051
70,51,866403.1192350053
70,52,864684.4091050054
70,53,864684.4091050054
70,54,860960.6076900056
70,55,880333.8374700062
70,56,945536.778535007
70,57,964798.9380100071
70,58,953921.7134900071
70,59,865972.2011700061
70,60,819930.7268950056
70,61,1017820.6704000065
70,62,1028803.8204250071
70,63,1076950.555875008
70,64,1068241.0823900073
70,65,1009660.5801950081
70,66,1009660.5801950081
70,67,1016237.582775008
70,68,1016237.582775008
70,69,1016237.582775008
70,70,1193534.2160300093
70,71,1208189.1657200076
70,72,1233611.3677550098
70,73,1459527.5802850102
70,74,1449659.3367000103
70,75,1499278.1400650118
70,76,1487503.919895011
70,77,1626409.4325300134
70,78,1636207.174180014
70,79,1503072.275815016
70,80,1540415.8619800154
70,81,1543123.2280250152
70,82,1485051.2174800148
70,83,1509147.8336550153
70,84,1506002.7735150154
70,85,1717734.1488400162
70,86,1756122.5713200197
70,87,1680227.6512600216
70,88,1693370.3889400219
70,89,1584191.3789200224
70,90,1570313.8593900194
71,10,925724.315545
71,11,662817.8934400001
71,12,662817.8934400001
71,13,647955.7666900001
71,14,690103.7720150003
71,15,684923.1472400005
71,16,722464.4283750008
71,17,786200.3833900015
71,18,708229.1915350012
71,19,685263.8333750019
71,20,654485.306135002
71,21,587386.9589000014
71,22,618075.8339050021
71,23,429286.99698500114
71,24,445639.73819500144
71,25,378712.19132500124
71,26,389853.09803000186
71,27,368837.90949500183
71,28,382679.1316800018
71,29,527925.4643700026
71,30,565861.4554250027
71,31,512510.7936650032
71,32,513545.6330000028
71,33,489442.886215003
71,34,508215.7995300024
71,35,457103.3610400027
71,36,414670.02628500253
71,37,426433.31671000295
71,38,501567.5998400032
71,39,501567.5998400032
71,40,539832.1640450032
71,41,539832.1640450032
71,42,605962.1269050038
71,43,597064.1424650038
71,44,574627.1971350043
71,45,638162.9705700044
71,46,644733.9289900047
71,47,658963.5849950049
71,48,676480.0167850042
71,49,687472.7208450047
71,50,757829.8295850045
71,51,820186.9492200072
71,52,783955.3049250054
71,53,783955.3049250054
71,54,780746.7402700052
71,55,798546.3369400053
71,56,856920.3977400049
71,57,874835.8916850055
71,58,865296.496220006
71,59,784937.3996450069
71,60,743577.0748650051
71,61,922393.171590007
71,62,932515.3561200068
71,63,975076.6904550068
71,64,968245.1770650076
71,65,916969.9332050075
71,66,916969.9332050075
71,67,843876.2370200079
71,68,843876.2370200079
71,69,843876.2370200079
71,70,990749.2035500082
71,71,1001735.857280008
71,72,1023774.0663200101
71,73,1210017.84546501
71,74,1201661.1584650113
71,75,1244008.6993150092
71,76,1235617.8290950113
71,77,1349485.6345450133
71,78,1356842.701780015
71,79,1248385.0419050124
71,80,1278926.617080016
71,81,1281645.5656700162
71,82,1231574.4937900135
71,83,1252596.0455200148
71,84,1248821.1587200146
71,85,1424439.4425750175
71,86,1457741.8259050197
71,87,1394534.7801400179
71,88,1404794.623650021
71,89,1312556.9920500196
71,90,1303480.6343450167
72,10,925724.315545
72,11,662817.8934400001
72,12,662817.8934400001
72,13,647955.7666900001
72,14,690103.7720150003
72,15,684923.1472400005
72,16,722464.4283750008
72,17,786200.3833900015
72,18,708229.1915350012
72,19,631755.8528650017
72,20,603198.3093100018
72,21,538175.0734100017
72,22,565800.765200002
72,23,393130.68076000095
72,24,414262.3060600014
72,25,351331.8134900015
72,26,362114.6045450015
72,27,348721.0678550019
72,28,370589.0911550018
72,29,493671.48418000224
72,30,529198.5079350026
72,31,484979.44471500267
72,32,485913.02324500284
72,33,463643.9605050025
72,34,481120.2598150025
72,35,432769.8486350025
72,36,392061.93996500265
72,37,402708.9952600027
72,38,474581.61932000343
72,39,474581.61932000343
72,40,510454.7324600038
72,41,510454.7324600038
72,42,572767.3874200034
72,43,564637.3889050034
72,44,543289.3842250035
72,45,586506.2859100044
72,46,595968.8216050047
72,47,609433.9385700043
72,48,625780.248770005
72,49,636317.833280005
72,50,700322.7682400054
72,51,758579.0404500058
72,52,724811.4334050054
72,53,724811.4334050054
72,54,722331.1949350055
72,55,736986.0153150047
72,56,792544.7483600051
72,57,808079.1902050057
72,58,799253.1235800061
72,59,726124.7648650062
72,60,687956.3907250052
72,61,853109.5016600065
72,62,862208.5847000063
72,63,901121.2215000074
72,64,894306.540700008
72,65,847272.5121850068
72,66,847272.5121850068
72,67,779302.042850008
72,68,779302.042850008
72,69,779302.042850008
72,70,903076.4912000076
72,71,912609.5556750073
72,72,931649.2651300087
72,73,1112200.14268501
72,74,1104880.4682100096
72,75,1144217.4559100112
72,76,1136493.1762350108
72,77,1239717.9642350122
72,78,1246903.7296600123
72,79,1191517.1975800134
72,80,1218666.0929450125
72,81,1222122.2422750145
72,82,1176172.1324600126
72,83,1194857.6346700147
72,84,1190596.6331700166
72,85,1359746.6349400177
72,86,1390583.6279400196
72,87,1330769.5292500202
72,88,1340161.6256950207
72,89,1253963.8290150191
72,90,1243936.0947350187
73,10,925724.315545
73,11,662817.8934400001
73,12,662817.8934400001
73,13,647955.7666900001
73,14,690103.7720150003
73,15,684923.1472400005
73,16,722464.4283750008
73,17,786200.3833900015
73,18,708229.1915350012
73,19,631755.8528650017
73,20,603198.3093100018
73,21,538175.0734100017
73,22,565800.765200002
73,23,393130.68076000095
73,24,414262.3060600014
73,25,351331.8134900015
73,26,362114.6045450015
73,27,348721.0678550019
73,28,370589.0911550018
73,29,493671.48418000224
73,30,529198.5079350026
73,31,484979.44471500267
73,32,485913.02324500284
73,33,463643.9605050025
73,34,481120.2598150025
73,35,432769.8486350025
73,36,392061.93996500265
73,37,402708.9952600027
73,38,474581.61932000343
73,39,474581.61932000343
73,40,510454.7324600038
73,41,510454.7324600038
73,42,572767.3874200034
73,43,564637.3889050034
73,44,543289.3842250035
73,45,586506.2859100044
73,46,590875.2739000047
73,47,604211.4587550043
73,48,620428.8368450048
73,49,630880.4666150049
73,50,694326.6957650051
73,51,752067.2395350056
73,52,718600.4740800053
73,53,718600.4740800053
73,54,748304.0504250056
73,55,764778.6913900048
73,56,820986.211575006
73,57,837417.7071200056
73,58,828292.7653100061
73,59,752178.3209550062
73,60,712398.2929000052
73,61,884111.6855950067
73,62,893516.502280007
73,63,933839.2828400071
73,64,927166.9179100075
73,65,878238.7493000067
73,66,878238.7493000067
73,67,807689.910635007
73,68,807689.910635007
73,69,807689.910635007
73,70,935530.6121200072
73,71,946794.1348700075
73,72,953538.1688250083
73,73,1148403.16468501
73,74,1056781.1248500077
73,75,1093630.269715008
73,76,1085977.50128501
73,77,1185363.2399950111
73,78,1192165.445805012
73,79,1140331.1109400115
73,80,1165436.8466650108
73,81,1169029.6677100128
73,82,1125194.3495000121
73,83,1141826.6056450135
73,84,1139683.6623200127
73,85,1302815.3438900136
73,86,1327725.1838300172
73,87,1271391.006235015
73,88,1280732.9930500202
73,89,1197153.5776550167
73,90,1191299.9588050165
74,10,925724.315545
74,11,662817.8934400001
74,12,662817.8934400001
74,13,647955.7666900001
74,14,690103.7720150003
74,15,684923.1472400005
74,16,722464.4283750008
74,17,814970.1313200014
74,18,734009.8747450011
74,19,654734.2879000016
74,20,625242.6616200018
74,21,557880.7490850019
74,22,586440.523600002
74,23,407489.60029000096
74,24,466557.0295100017
74,25,396191.6011700015
74,26,408258.6391150018
74,27,385535.25145000184
74,28,409207.95305500174
74,29,546003.7770250026
74,30,585546.764565003
74,31,536656.0352550026
74,32,537477.4961350026
74,33,512919.95383500325
74,34,531767.7785700025
74,35,478151.46520500234
74,36,433287.21808500245
74,37,445551.61761000287
74,38,524620.575105003
74,39,524620.575105003
74,40,559463.3824200038
74,41,559463.3824200038
74,42,608497.3990500034
74,43,600045.3553500042
74,44,558044.6332300035
74,45,602295.521290004
74,46,607414.3022850036
74,47,620720.8200800038
74,48,624425.7764800044
74,49,635704.9870250042
74,50,699589.6246250046
74,51,758560.6353950041
74,52,723001.0107650043
74,53,723001.0107650043
74,54,753301.9543450047
74,55,770018.7633750044
74,56,770018.7633750044
74,57,808073.6543500054
74,58,798775.118640005
74,59,725160.2858100049
74,60,686553.6803400049
74,61,852063.6479550058
74,62,861719.2239500058
74,63,901227.3618800065
74,64,894060.6530700065
74,65,847076.3214650066
74,66,847076.3214650066
74,67,779170.9749650069
74,68,779170.9749650069
74,69,779170.9749650069
74,70,902077.2480350067
74,71,911931.3182100069
74,72,941166.248650008
74,73,1130356.6884600085
74,74,1041400.6792350073
74,75,1077660.9393050068
74,76,1069992.0842100084
74,77,1168479.600625009
74,78,1174450.00243501
74,79,1122105.5761800103
74,80,1148352.8197400111
74,81,1153548.211735011
74,82,1109314.3120250115
74,83,1125190.2370200122
74,84,1122784.893345012
74,85,1284556.2363350133
74,86,1307982.3719000143
74,87,1252498.990235015
74,88,1261412.780505017
74,89,1179245.1281700146
74,90,1173387.097910015
75,10,925724.315545
75,11,662817.8934400001
75,12,662817.8934400001
75,13,655533.4959300001
75,14,698189.2872350004
75,15,748114.8083650006
75,16,789054.3271400009
75,17,890116.9950450014
75,18,801818.0974450011
75,19,656507.0825650017
75,20,656507.0825650017
75,21,585464.3141750016
75,22,615941.9813900015
75,23,427912.9291250011
75,24,490108.14939500164
75,25,416023.1905350013
75,26,399977.25045500166
75,27,378078.1442550016
75,28,401988.1299800018
75,29,535030.6347300019
75,30,573525.7653450025
75,31,525123.7389400027
75,32,526515.0727950024
75,33,527329.5558100023
75,34,546994.3682300025
75,35,493041.4479500021
75,36,446409.5067550027
75,37,458117.6412700023
75,38,539253.3680250031
75,39,539253.3680250031
75,40,575460.6816400039
75,41,575460.6816400039
75,42,626089.5181650035
75,43,617271.0844050037
75,44,574641.2063350038
75,45,620234.2065500043
75,46,625059.3142100045
75,47,638528.4969200045
75,48,642569.4370900042
75,49,662767.4321550035
75,50,729435.1609100047
75,51,790977.3656900057
75,52,754430.6239900051
75,53,754430.6239900051
75,54,754430.6239900051
75,55,763298.627090005
75,56,763298.627090005
75,57,800186.4966950045
75,58,791364.9819300052
75,59,719134.2578900044
75,60,680554.0251400047
75,61,844301.8934050051
75,62,853268.8743650046
75,63,892989.1699800057
75,64,886002.6989800056
75,65,838103.4472300053
75,66,838103.4472300053
75,67,771694.4299350055
75,68,771694.4299350055
75,69,771694.4299350055
75,70,894164.3031400064
75,71,904562.9048250061
75,72,931561.508780007
75,73,1119721.9589900074
75,74,1030572.0399000068
75,75,1066415.516495007
75,76,1059436.269295008
75,77,1206434.9526200083
75,78,1215498.3165150096
75,79,1159841.97537501
75,80,1186487.6035400112
75,81,1191205.2661000094
75,82,1146979.0438600108
75,83,1165221.8078950113
75,84,1160837.5870750097
75,85,1326051.9895750147
75,86,1353433.9425550129
75,87,1292489.3697150152
75,88,1307173.6830150143
75,89,1221010.8252250142
75,90,1213346.1827350159
76,10,925724.315545
76,11,662817.8934400001
76,12,662817.8934400001
76,13,654384.7805750002
76,14,697007.2753250005
76,15,746852.9175350008
76,16,787829.8208200008
76,17,888574.1458700013
76,18,800424.3994800015
76,19,655465.5231500019
76,20,655465.5231500019
76,21,584217.5354400015
76,22,614819.7085350017
76,23,487166.38789000124
76,24,559035.154275002
76,25,474776.5663450016
76,26,455931.66132000164
76,27,431046.80893500143
76,28,457441.0924200014
76,29,607964.3258750018
76,30,652203.3903150022
76,31,597786.7489150028
76,32,599208.1092550028
76,33,599358.7377500024
76,34,622347.8969050026
76,35,560758.2858400028
76,36,507568.2689100024
76,37,521267.5902500018
76,38,614215.0739350031
76,39,614215.0739350031
76,40,653970.8597950032
76,41,653970.8597950032
76,42,711624.8940750032
76,43,701416.6938650038
76,44,638250.8537600036
76,45,688627.2982850039
76,46,694359.3280050042
76,47,710278.5735900038
76,48,713383.8930850035
76,49,734497.5826950036
76,50,758766.9388250037
76,51,821696.9197350047
76,52,784891.4505650044
76,53,784891.4505650044
76,54,784891.4505650044
76,55,793826.4343750051
76,56,793826.4343750051
76,57,833471.6353650052
76,58,824117.622740005
76,59,746269.346945005
76,60,746269.346945005
76,61,926098.8655400052
76,62,936161.6034800055
76,63,977278.9008750056
76,64,969150.3837950067
76,65,934795.7833900066
76,66,934795.7833900066
76,67,861347.8517750057
76,68,861347.8517750057
76,69,861347.8517750057
76,70,997329.5018350058
76,71,1008446.3701200059
76,72,1040628.673175007
76,73,1253403.0077350074
76,74,1153253.110375007
76,75,1192159.9897000082
76,76,1182390.6202650084
76,77,1354283.2180700095
76,78,1378511.6087750082
76,79,1317310.484840009
76,80,1347728.1788400107
76,81,1353766.8690900104
76,82,1301943.7853300113
76,83,1319348.6191550104
76,84,1313735.1425250117
76,85,1505928.952290015
76,86,1534657.5694950144
76,87,1470568.619740016
76,88,1481707.8240850165
76,89,1385995.018775015
76,90,1374520.4403550173
77,10,925724.315545
77,11,684121.1564800002
77,12,684121.1564800002
77,13,675410.8343300003
77,14,719341.8149800005
77,15,770745.7380700009
77,16,812938.2476550008
77,17,916926.5906250015
77,18,826252.5537800012
77,19,676420.4183400014
77,20,676420.4183400014
77,21,603059.1822300017
77,22,634335.0485000017
77,23,502790.0132700014
77,24,576387.1730800022
77,25,489539.001400002
77,26,470557.7096800014
77,27,445369.6164600015
77,28,472443.7999750017
77,29,628193.5612750021
77,30,673298.2116400026
77,31,617334.9151100025
77,32,618666.2276400027
77,33,619220.1781500025
77,34,642507.1233050025
77,35,579189.3286500031
