,shortEMA,mediumEMA,longEMA,netAsset
2050,2,21,157,1006986.761
3087,3,21,157,1006986.761
2905,3,18,158,1006986.761
3942,4,18,158,1006986.761
2966,3,19,158,1006986.761
4003,4,19,158,1006986.761
3027,3,20,158,1006986.761
4064,4,20,158,1006986.761
2051,2,21,158,1006986.761
3088,3,21,158,1006986.761
2906,3,18,159,1006986.761
3943,4,18,159,1006986.761
2967,3,19,159,1006986.761
4004,4,19,159,1006986.761
3028,3,20,159,1006986.761
4065,4,20,159,1006986.761
2052,2,21,159,1006986.761
3089,3,21,159,1006986.761
2907,3,18,160,1006986.761
3944,4,18,160,1006986.761
2968,3,19,160,1006986.761
4005,4,19,160,1006986.761
3029,3,20,160,1006986.761
4066,4,20,160,1006986.761
2053,2,21,160,1006986.761
3090,3,21,160,1006986.761
2908,3,18,161,1006986.761
3945,4,18,161,1006986.761
2969,3,19,161,1006986.761
4006,4,19,161,1006986.761
3030,3,20,161,1006986.761
4067,4,20,161,1006986.761
2054,2,21,161,1006986.761
3091,3,21,161,1006986.761
2909,3,18,162,1006986.761
3946,4,18,162,1006986.761
2970,3,19,162,1006986.761
4007,4,19,162,1006986.761
3031,3,20,162,1006986.761
4068,4,20,162,1006986.761
2055,2,21,162,1006986.761
3092,3,21,162,1006986.761
2910,3,18,163,1006986.761
3947,4,18,163,1006986.761
2971,3,19,163,1006986.761
4008,4,19,163,1006986.761
3032,3,20,163,1006986.761
4069,4,20,163,1006986.761
2056,2,21,163,1006986.761
3093,3,21,163,1006986.761
2911,3,18,164,1006986.761
3948,4,18,164,1006986.761
2972,3,19,164,1006986.761
4009,4,19,164,1006986.761
3033,3,20,164,1006986.761
4070,4,20,164,1006986.761
2057,2,21,164,1006986.761
3094,3,21,164,1006986.761
2912,3,18,165,1006986.761
3949,4,18,165,1006986.761
2973,3,19,165,1006986.761
4010,4,19,165,1006986.761
3034,3,20,165,1006986.761
4071,4,20,165,1006986.761
2058,2,21,165,1006986.761
3095,3,21,165,1006986.761
2913,3,18,166,1006986.761
3950,4,18,166,1006986.761
2974,3,19,166,1006986.761
4011,4,19,166,1006986.761
3035,3,20,166,1006986.761
4072,4,20,166,1006986.761
2059,2,21,166,1006986.761
3096,3,21,166,1006986.761
2914,3,18,167,1006986.761
3951,4,18,167,1006986.761
2975,3,19,167,1006986.761
4012,4,19,167,1006986.761
3036,3,20,167,1006986.761
4073,4,20,167,1006986.761
2060,2,21,167,1006986.761
3097,3,21,167,1006986.761
2915,3,18,168,1006986.761
3952,4,18,168,1006986.761
2976,3,19,168,1006986.761
4013,4,19,168,1006986.761
3037,3,20,168,1006986.761
4074,4,20,168,1006986.761
2061,2,21,168,1006986.761
3098,3,21,168,1006986.761
2916,3,18,169,1006986.761
3953,4,18,169,1006986.761
2977,3,19,169,1006986.761
4014,4,19,169,1006986.761
3038,3,20,169,1006986.761
4075,4,20,169,1006986.761
2062,2,21,169,1006986.761
3099,3,21,169,1006986.761
2917,3,18,170,1006986.761
3954,4,18,170,1006986.761
2978,3,19,170,1006986.761
4015,4,19,170,1006986.761
3039,3,20,170,1006986.761
4076,4,20,170,1006986.761
2063,2,21,170,1006986.761
3100,3,21,170,1006986.761
2918,3,18,171,1006986.761
3955,4,18,171,1006986.761
2979,3,19,171,1006986.761
4016,4,19,171,1006986.761
3040,3,20,171,1006986.761
4077,4,20,171,1006986.761
2064,2,21,171,1006986.761
3101,3,21,171,1006986.761
2919,3,18,172,1006986.761
3956,4,18,172,1006986.761
2980,3,19,172,1006986.761
4017,4,19,172,1006986.761
3041,3,20,172,1006986.761
4078,4,20,172,1006986.761
2065,2,21,172,1006986.761
3102,3,21,172,1006986.761
3164,4,5,173,1006764.052
2188,3,6,173,1006764.052
3225,4,6,173,1006764.052
2249,3,7,173,1006764.052
3165,4,5,174,1006764.052
2189,3,6,174,1006764.052
3226,4,6,174,1006764.052
2250,3,7,174,1006764.052
3166,4,5,175,1006764.052
2190,3,6,175,1006764.052
3227,4,6,175,1006764.052
2251,3,7,175,1006764.052
4209,5,7,120,1006613.846
4210,5,7,121,1006613.846
4211,5,7,122,1006613.846
4212,5,7,123,1006613.846
4213,5,7,124,1006613.846
4214,5,7,125,1006613.846
4215,5,7,126,1006613.846
4216,5,7,127,1006613.846
4217,5,7,128,1006613.846
4218,5,7,129,1006613.846
4219,5,7,130,1006613.846
4220,5,7,131,1006613.846
4221,5,7,132,1006613.846
4222,5,7,133,1006613.846
4223,5,7,134,1006613.846
4224,5,7,135,1006613.846
4225,5,7,136,1006613.846
4226,5,7,137,1006613.846
4227,5,7,138,1006613.846
4228,5,7,139,1006613.846
4229,5,7,140,1006613.846
4230,5,7,141,1006613.846
4231,5,7,142,1006613.846
4232,5,7,143,1006613.846
4233,5,7,144,1006613.846
4234,5,7,145,1006613.846
4235,5,7,146,1006613.846
4236,5,7,147,1006613.846
4237,5,7,148,1006613.846
4238,5,7,149,1006613.846
4239,5,7,150,1006613.846
4240,5,7,151,1006613.846
4241,5,7,152,1006613.846
4242,5,7,153,1006613.846
4243,5,7,154,1006613.846
4244,5,7,155,1006613.846
4245,5,7,156,1006613.846
4246,5,7,157,1006613.846
4247,5,7,158,1006613.846
4248,5,7,159,1006613.846
4249,5,7,160,1006613.846
4250,5,7,161,1006613.846
4251,5,7,162,1006613.846
4252,5,7,163,1006613.846
4253,5,7,164,1006613.846
4254,5,7,165,1006613.846
4255,5,7,166,1006613.846
4256,5,7,167,1006613.846
4257,5,7,168,1006613.846
4258,5,7,169,1006613.846
4259,5,7,170,1006613.846
4260,5,7,171,1006613.846
4261,5,7,172,1006613.846
7381,8,17,120,1006368.653
5795,6,18,120,1006368.653
7382,8,17,121,1006368.653
5796,6,18,121,1006368.653
7383,8,17,122,1006368.653
5797,6,18,122,1006368.653
7384,8,17,123,1006368.653
5798,6,18,123,1006368.653
7385,8,17,124,1006368.653
5799,6,18,124,1006368.653
7386,8,17,125,1006368.653
5800,6,18,125,1006368.653
7387,8,17,126,1006368.653
5801,6,18,126,1006368.653
7388,8,17,127,1006368.653
5802,6,18,127,1006368.653
7389,8,17,128,1006368.653
5803,6,18,128,1006368.653
7390,8,17,129,1006368.653
5804,6,18,129,1006368.653
7391,8,17,130,1006368.653
5805,6,18,130,1006368.653
7392,8,17,131,1006368.653
5806,6,18,131,1006368.653
7393,8,17,132,1006368.653
5807,6,18,132,1006368.653
7394,8,17,133,1006368.653
5808,6,18,133,1006368.653
7395,8,17,134,1006368.653
5809,6,18,134,1006368.653
7396,8,17,135,1006368.653
5810,6,18,135,1006368.653
7397,8,17,136,1006368.653
5811,6,18,136,1006368.653
7398,8,17,137,1006368.653
5812,6,18,137,1006368.653
7399,8,17,138,1006368.653
5813,6,18,138,1006368.653
7400,8,17,139,1006368.653
5814,6,18,139,1006368.653
7401,8,17,140,1006368.653
5815,6,18,140,1006368.653
7402,8,17,141,1006368.653
5816,6,18,141,1006368.653
7403,8,17,142,1006368.653
5817,6,18,142,1006368.653
7404,8,17,143,1006368.653
5818,6,18,143,1006368.653
7405,8,17,144,1006368.653
5819,6,18,144,1006368.653
7406,8,17,145,1006368.653
5820,6,18,145,1006368.653
7407,8,17,146,1006368.653
5821,6,18,146,1006368.653
7408,8,17,147,1006368.653
5822,6,18,147,1006368.653
7409,8,17,148,1006368.653
5823,6,18,148,1006368.653
7410,8,17,149,1006368.653
5824,6,18,149,1006368.653
7411,8,17,150,1006368.653
5825,6,18,150,1006368.653
7412,8,17,151,1006368.653
5826,6,18,151,1006368.653
7413,8,17,152,1006368.653
5827,6,18,152,1006368.653
7414,8,17,153,1006368.653
5828,6,18,153,1006368.653
7415,8,17,154,1006368.653
5829,6,18,154,1006368.653
7416,8,17,155,1006368.653
5830,6,18,155,1006368.653
7417,8,17,156,1006368.653
5831,6,18,156,1006368.653
7418,8,17,157,1006368.653
5832,6,18,157,1006368.653
7419,8,17,158,1006368.653
5833,6,18,158,1006368.653
7420,8,17,159,1006368.653
5834,6,18,159,1006368.653
7421,8,17,160,1006368.653
5835,6,18,160,1006368.653
7422,8,17,161,1006368.653
5836,6,18,161,1006368.653
7423,8,17,162,1006368.653
5837,6,18,162,1006368.653
7424,8,17,163,1006368.653
5838,6,18,163,1006368.653
7425,8,17,164,1006368.653
5839,6,18,164,1006368.653
7426,8,17,165,1006368.653
5840,6,18,165,1006368.653
7427,8,17,166,1006368.653
5841,6,18,166,1006368.653
7428,8,17,167,1006368.653
5842,6,18,167,1006368.653
7429,8,17,168,1006368.653
5843,6,18,168,1006368.653
7430,8,17,169,1006368.653
5844,6,18,169,1006368.653
7431,8,17,170,1006368.653
5845,6,18,170,1006368.653
7432,8,17,171,1006368.653
5846,6,18,171,1006368.653
7433,8,17,172,1006368.653
5847,6,18,172,1006368.653
1276,2,8,176,1006156.644
1277,2,8,177,1006156.644
1278,2,8,178,1006156.644
1279,2,8,179,1006156.644
1280,2,8,180,1006156.644
5421,6,11,173,1006129.211
4628,5,13,173,1006129.211
3713,4,14,173,1006129.211
3774,4,15,173,1006129.211
5422,6,11,174,1006129.211
4629,5,13,174,1006129.211
3714,4,14,174,1006129.211
3775,4,15,174,1006129.211
5423,6,11,175,1006129.211
4630,5,13,175,1006129.211
3715,4,14,175,1006129.211
3776,4,15,175,1006129.211
7251,8,14,173,1005712.443
6519,7,15,173,1005712.443
7312,8,15,173,1005712.443
6580,7,16,173,1005712.443
7373,8,16,173,1005712.443
5787,6,17,173,1005712.443
6641,7,17,173,1005712.443
7252,8,14,174,1005712.443
6520,7,15,174,1005712.443
7313,8,15,174,1005712.443
6581,7,16,174,1005712.443
7374,8,16,174,1005712.443
5788,6,17,174,1005712.443
6642,7,17,174,1005712.443
7253,8,14,175,1005712.443
6521,7,15,175,1005712.443
7314,8,15,175,1005712.443
6582,7,16,175,1005712.443
7375,8,16,175,1005712.443
5789,6,17,175,1005712.443
6643,7,17,175,1005712.443
2257,3,8,120,1005406.235
2258,3,8,121,1005406.235
2259,3,8,122,1005406.235
2260,3,8,123,1005406.235
2261,3,8,124,1005406.235
2262,3,8,125,1005406.235
2263,3,8,126,1005406.235
2264,3,8,127,1005406.235
2265,3,8,128,1005406.235
2266,3,8,129,1005406.235
2267,3,8,130,1005406.235
2268,3,8,131,1005406.235
2269,3,8,132,1005406.235
2270,3,8,133,1005406.235
2271,3,8,134,1005406.235
2272,3,8,135,1005406.235
2273,3,8,136,1005406.235
2274,3,8,137,1005406.235
2275,3,8,138,1005406.235
2276,3,8,139,1005406.235
2277,3,8,140,1005406.235
2278,3,8,141,1005406.235
2279,3,8,142,1005406.235
2280,3,8,143,1005406.235
2281,3,8,144,1005406.235
2282,3,8,145,1005406.235
2283,3,8,146,1005406.235
2284,3,8,147,1005406.235
2285,3,8,148,1005406.235
2286,3,8,149,1005406.235
2287,3,8,150,1005406.235
2288,3,8,151,1005406.235
2289,3,8,152,1005406.235
2290,3,8,153,1005406.235
2291,3,8,154,1005406.235
2292,3,8,155,1005406.235
2293,3,8,156,1005406.235
2294,3,8,157,1005406.235
2295,3,8,158,1005406.235
2296,3,8,159,1005406.235
2297,3,8,160,1005406.235
2298,3,8,161,1005406.235
2299,3,8,162,1005406.235
2300,3,8,163,1005406.235
2301,3,8,164,1005406.235
2302,3,8,165,1005406.235
2303,3,8,166,1005406.235
2304,3,8,167,1005406.235
2305,3,8,168,1005406.235
2306,3,8,169,1005406.235
2307,3,8,170,1005406.235
2308,3,8,171,1005406.235
2309,3,8,172,1005406.235
6824,7,20,173,1005252.18
6825,7,20,174,1005252.18
6826,7,20,175,1005252.18
2676,3,14,173,1005070.651
2737,3,15,173,1005070.651
2677,3,14,174,1005070.651
2738,3,15,174,1005070.651
2678,3,14,175,1005070.651
2739,3,15,175,1005070.651
3843,4,17,120,1004785.622
4880,5,18,120,1004785.622
3844,4,17,121,1004785.622
4881,5,18,121,1004785.622
3845,4,17,122,1004785.622
4882,5,18,122,1004785.622
3846,4,17,123,1004785.622
4883,5,18,123,1004785.622
3847,4,17,124,1004785.622
4884,5,18,124,1004785.622
3848,4,17,125,1004785.622
4885,5,18,125,1004785.622
3849,4,17,126,1004785.622
4886,5,18,126,1004785.622
3850,4,17,127,1004785.622
4887,5,18,127,1004785.622
3851,4,17,128,1004785.622
4888,5,18,128,1004785.622
3852,4,17,129,1004785.622
4889,5,18,129,1004785.622
3853,4,17,130,1004785.622
4890,5,18,130,1004785.622
3854,4,17,131,1004785.622
4891,5,18,131,1004785.622
3855,4,17,132,1004785.622
4892,5,18,132,1004785.622
3856,4,17,133,1004785.622
4893,5,18,133,1004785.622
3857,4,17,134,1004785.622
4894,5,18,134,1004785.622
3858,4,17,135,1004785.622
4895,5,18,135,1004785.622
3859,4,17,136,1004785.622
4896,5,18,136,1004785.622
3860,4,17,137,1004785.622
4897,5,18,137,1004785.622
3861,4,17,138,1004785.622
4898,5,18,138,1004785.622
3862,4,17,139,1004785.622
4899,5,18,139,1004785.622
3863,4,17,140,1004785.622
4900,5,18,140,1004785.622
3864,4,17,141,1004785.622
4901,5,18,141,1004785.622
3865,4,17,142,1004785.622
4902,5,18,142,1004785.622
3866,4,17,143,1004785.622
4903,5,18,143,1004785.622
3867,4,17,144,1004785.622
4904,5,18,144,1004785.622
3868,4,17,145,1004785.622
4905,5,18,145,1004785.622
3869,4,17,146,1004785.622
4906,5,18,146,1004785.622
3870,4,17,147,1004785.622
4907,5,18,147,1004785.622
3871,4,17,148,1004785.622
4908,5,18,148,1004785.622
3872,4,17,149,1004785.622
4909,5,18,149,1004785.622
3873,4,17,150,1004785.622
4910,5,18,150,1004785.622
3874,4,17,151,1004785.622
4911,5,18,151,1004785.622
3875,4,17,152,1004785.622
4912,5,18,152,1004785.622
3876,4,17,153,1004785.622
4913,5,18,153,1004785.622
3877,4,17,154,1004785.622
4914,5,18,154,1004785.622
3878,4,17,155,1004785.622
4915,5,18,155,1004785.622
3879,4,17,156,1004785.622
4916,5,18,156,1004785.622
3880,4,17,157,1004785.622
4917,5,18,157,1004785.622
3881,4,17,158,1004785.622
4918,5,18,158,1004785.622
3882,4,17,159,1004785.622
4919,5,18,159,1004785.622
3883,4,17,160,1004785.622
4920,5,18,160,1004785.622
3884,4,17,161,1004785.622
4921,5,18,161,1004785.622
3885,4,17,162,1004785.622
4922,5,18,162,1004785.622
3886,4,17,163,1004785.622
4923,5,18,163,1004785.622
3887,4,17,164,1004785.622
4924,5,18,164,1004785.622
3888,4,17,165,1004785.622
4925,5,18,165,1004785.622
3889,4,17,166,1004785.622
4926,5,18,166,1004785.622
3890,4,17,167,1004785.622
4927,5,18,167,1004785.622
3891,4,17,168,1004785.622
4928,5,18,168,1004785.622
3892,4,17,169,1004785.622
4929,5,18,169,1004785.622
3893,4,17,170,1004785.622
4930,5,18,170,1004785.622
3894,4,17,171,1004785.622
4931,5,18,171,1004785.622
3895,4,17,172,1004785.622
4932,5,18,172,1004785.622
4148,5,6,120,1004774.616
3233,4,7,120,1004774.616
4149,5,6,121,1004774.616
3234,4,7,121,1004774.616
4150,5,6,122,1004774.616
3235,4,7,122,1004774.616
4151,5,6,123,1004774.616
3236,4,7,123,1004774.616
4152,5,6,124,1004774.616
3237,4,7,124,1004774.616
4153,5,6,125,1004774.616
3238,4,7,125,1004774.616
4154,5,6,126,1004774.616
3239,4,7,126,1004774.616
4155,5,6,127,1004774.616
3240,4,7,127,1004774.616
4156,5,6,128,1004774.616
3241,4,7,128,1004774.616
4157,5,6,129,1004774.616
3242,4,7,129,1004774.616
4158,5,6,130,1004774.616
3243,4,7,130,1004774.616
4159,5,6,131,1004774.616
3244,4,7,131,1004774.616
4160,5,6,132,1004774.616
3245,4,7,132,1004774.616
4161,5,6,133,1004774.616
3246,4,7,133,1004774.616
4162,5,6,134,1004774.616
3247,4,7,134,1004774.616
4163,5,6,135,1004774.616
3248,4,7,135,1004774.616
4164,5,6,136,1004774.616
3249,4,7,136,1004774.616
4165,5,6,137,1004774.616
3250,4,7,137,1004774.616
4166,5,6,138,1004774.616
3251,4,7,138,1004774.616
4167,5,6,139,1004774.616
3252,4,7,139,1004774.616
4168,5,6,140,1004774.616
3253,4,7,140,1004774.616
4169,5,6,141,1004774.616
3254,4,7,141,1004774.616
4170,5,6,142,1004774.616
3255,4,7,142,1004774.616
4171,5,6,143,1004774.616
3256,4,7,143,1004774.616
4172,5,6,144,1004774.616
3257,4,7,144,1004774.616
4173,5,6,145,1004774.616
3258,4,7,145,1004774.616
4174,5,6,146,1004774.616
3259,4,7,146,1004774.616
4175,5,6,147,1004774.616
3260,4,7,147,1004774.616
4176,5,6,148,1004774.616
3261,4,7,148,1004774.616
4177,5,6,149,1004774.616
3262,4,7,149,1004774.616
4178,5,6,150,1004774.616
3263,4,7,150,1004774.616
4179,5,6,151,1004774.616
3264,4,7,151,1004774.616
4180,5,6,152,1004774.616
3265,4,7,152,1004774.616
4181,5,6,153,1004774.616
3266,4,7,153,1004774.616
4182,5,6,154,1004774.616
3267,4,7,154,1004774.616
4183,5,6,155,1004774.616
3268,4,7,155,1004774.616
4184,5,6,156,1004774.616
3269,4,7,156,1004774.616
4185,5,6,157,1004774.616
3270,4,7,157,1004774.616
4186,5,6,158,1004774.616
3271,4,7,158,1004774.616
4187,5,6,159,1004774.616
3272,4,7,159,1004774.616
4188,5,6,160,1004774.616
3273,4,7,160,1004774.616
4189,5,6,161,1004774.616
3274,4,7,161,1004774.616
4190,5,6,162,1004774.616
3275,4,7,162,1004774.616
4191,5,6,163,1004774.616
3276,4,7,163,1004774.616
4192,5,6,164,1004774.616
3277,4,7,164,1004774.616
4193,5,6,165,1004774.616
3278,4,7,165,1004774.616
4194,5,6,166,1004774.616
3279,4,7,166,1004774.616
4195,5,6,167,1004774.616
3280,4,7,167,1004774.616
4196,5,6,168,1004774.616
3281,4,7,168,1004774.616
4197,5,6,169,1004774.616
3282,4,7,169,1004774.616
4198,5,6,170,1004774.616
3283,4,7,170,1004774.616
4199,5,6,171,1004774.616
3284,4,7,171,1004774.616
4200,5,6,172,1004774.616
3285,4,7,172,1004774.616
2798,3,16,173,1004300.768
2799,3,16,174,1004300.768
2800,3,16,175,1004300.768
1154,2,6,176,1004243.313
1155,2,6,177,1004243.313
1156,2,6,178,1004243.313
1157,2,6,179,1004243.313
1158,2,6,180,1004243.313
5543,6,13,173,1004147.645
5604,6,14,173,1004147.645
6458,7,14,173,1004147.645
4750,5,15,173,1004147.645
5665,6,15,173,1004147.645
3835,4,16,173,1004147.645
4811,5,16,173,1004147.645
5726,6,16,173,1004147.645
4872,5,17,173,1004147.645
5544,6,13,174,1004147.645
5605,6,14,174,1004147.645
6459,7,14,174,1004147.645
4751,5,15,174,1004147.645
5666,6,15,174,1004147.645
3836,4,16,174,1004147.645
4812,5,16,174,1004147.645
5727,6,16,174,1004147.645
4873,5,17,174,1004147.645
5545,6,13,175,1004147.645
5606,6,14,175,1004147.645
6460,7,14,175,1004147.645
4752,5,15,175,1004147.645
5667,6,15,175,1004147.645
3837,4,16,175,1004147.645
4813,5,16,175,1004147.645
5728,6,16,175,1004147.645
4874,5,17,175,1004147.645
358,1,10,173,1004067.225
419,1,11,173,1004067.225
359,1,10,174,1004067.225
420,1,11,174,1004067.225
360,1,10,175,1004067.225
421,1,11,175,1004067.225
0,1,5,120,1003898.534
61,1,6,120,1003898.534
122,1,7,120,1003898.534
183,1,8,120,1003898.534
244,1,9,120,1003898.534
1,1,5,121,1003898.534
62,1,6,121,1003898.534
123,1,7,121,1003898.534
184,1,8,121,1003898.534
245,1,9,121,1003898.534
2,1,5,122,1003898.534
63,1,6,122,1003898.534
124,1,7,122,1003898.534
185,1,8,122,1003898.534
246,1,9,122,1003898.534
3,1,5,123,1003898.534
64,1,6,123,1003898.534
125,1,7,123,1003898.534
186,1,8,123,1003898.534
247,1,9,123,1003898.534
4,1,5,124,1003898.534
65,1,6,124,1003898.534
126,1,7,124,1003898.534
187,1,8,124,1003898.534
248,1,9,124,1003898.534
5,1,5,125,1003898.534
66,1,6,125,1003898.534
127,1,7,125,1003898.534
188,1,8,125,1003898.534
249,1,9,125,1003898.534
6,1,5,126,1003898.534
67,1,6,126,1003898.534
128,1,7,126,1003898.534
189,1,8,126,1003898.534
250,1,9,126,1003898.534
7,1,5,127,1003898.534
68,1,6,127,1003898.534
129,1,7,127,1003898.534
190,1,8,127,1003898.534
251,1,9,127,1003898.534
8,1,5,128,1003898.534
69,1,6,128,1003898.534
130,1,7,128,1003898.534
191,1,8,128,1003898.534
252,1,9,128,1003898.534
9,1,5,129,1003898.534
70,1,6,129,1003898.534
131,1,7,129,1003898.534
192,1,8,129,1003898.534
253,1,9,129,1003898.534
10,1,5,130,1003898.534
71,1,6,130,1003898.534
132,1,7,130,1003898.534
193,1,8,130,1003898.534
254,1,9,130,1003898.534
11,1,5,131,1003898.534
72,1,6,131,1003898.534
133,1,7,131,1003898.534
194,1,8,131,1003898.534
255,1,9,131,1003898.534
12,1,5,132,1003898.534
73,1,6,132,1003898.534
134,1,7,132,1003898.534
195,1,8,132,1003898.534
256,1,9,132,1003898.534
13,1,5,133,1003898.534
74,1,6,133,1003898.534
135,1,7,133,1003898.534
196,1,8,133,1003898.534
257,1,9,133,1003898.534
14,1,5,134,1003898.534
75,1,6,134,1003898.534
136,1,7,134,1003898.534
197,1,8,134,1003898.534
258,1,9,134,1003898.534
15,1,5,135,1003898.534
76,1,6,135,1003898.534
137,1,7,135,1003898.534
198,1,8,135,1003898.534
259,1,9,135,1003898.534
16,1,5,136,1003898.534
77,1,6,136,1003898.534
138,1,7,136,1003898.534
199,1,8,136,1003898.534
260,1,9,136,1003898.534
17,1,5,137,1003898.534
78,1,6,137,1003898.534
139,1,7,137,1003898.534
200,1,8,137,1003898.534
261,1,9,137,1003898.534
18,1,5,138,1003898.534
79,1,6,138,1003898.534
140,1,7,138,1003898.534
201,1,8,138,1003898.534
262,1,9,138,1003898.534
19,1,5,139,1003898.534
80,1,6,139,1003898.534
141,1,7,139,1003898.534
202,1,8,139,1003898.534
263,1,9,139,1003898.534
20,1,5,140,1003898.534
81,1,6,140,1003898.534
142,1,7,140,1003898.534
203,1,8,140,1003898.534
264,1,9,140,1003898.534
21,1,5,141,1003898.534
82,1,6,141,1003898.534
143,1,7,141,1003898.534
204,1,8,141,1003898.534
265,1,9,141,1003898.534
22,1,5,142,1003898.534
83,1,6,142,1003898.534
144,1,7,142,1003898.534
205,1,8,142,1003898.534
266,1,9,142,1003898.534
23,1,5,143,1003898.534
84,1,6,143,1003898.534
145,1,7,143,1003898.534
206,1,8,143,1003898.534
267,1,9,143,1003898.534
24,1,5,144,1003898.534
85,1,6,144,1003898.534
146,1,7,144,1003898.534
207,1,8,144,1003898.534
268,1,9,144,1003898.534
25,1,5,145,1003898.534
86,1,6,145,1003898.534
147,1,7,145,1003898.534
208,1,8,145,1003898.534
269,1,9,145,1003898.534
26,1,5,146,1003898.534
87,1,6,146,1003898.534
148,1,7,146,1003898.534
209,1,8,146,1003898.534
270,1,9,146,1003898.534
27,1,5,147,1003898.534
88,1,6,147,1003898.534
149,1,7,147,1003898.534
210,1,8,147,1003898.534
271,1,9,147,1003898.534
28,1,5,148,1003898.534
89,1,6,148,1003898.534
150,1,7,148,1003898.534
211,1,8,148,1003898.534
272,1,9,148,1003898.534
29,1,5,149,1003898.534
90,1,6,149,1003898.534
151,1,7,149,1003898.534
212,1,8,149,1003898.534
273,1,9,149,1003898.534
30,1,5,150,1003898.534
91,1,6,150,1003898.534
152,1,7,150,1003898.534
213,1,8,150,1003898.534
274,1,9,150,1003898.534
92,1,6,151,1003898.534
153,1,7,151,1003898.534
214,1,8,151,1003898.534
275,1,9,151,1003898.534
93,1,6,152,1003898.534
154,1,7,152,1003898.534
215,1,8,152,1003898.534
276,1,9,152,1003898.534
94,1,6,153,1003898.534
155,1,7,153,1003898.534
216,1,8,153,1003898.534
277,1,9,153,1003898.534
95,1,6,154,1003898.534
156,1,7,154,1003898.534
217,1,8,154,1003898.534
278,1,9,154,1003898.534
96,1,6,155,1003898.534
157,1,7,155,1003898.534
218,1,8,155,1003898.534
279,1,9,155,1003898.534
97,1,6,156,1003898.534
158,1,7,156,1003898.534
219,1,8,156,1003898.534
280,1,9,156,1003898.534
98,1,6,157,1003898.534
159,1,7,157,1003898.534
220,1,8,157,1003898.534
281,1,9,157,1003898.534
99,1,6,158,1003898.534
160,1,7,158,1003898.534
221,1,8,158,1003898.534
282,1,9,158,1003898.534
100,1,6,159,1003898.534
161,1,7,159,1003898.534
222,1,8,159,1003898.534
283,1,9,159,1003898.534
101,1,6,160,1003898.534
162,1,7,160,1003898.534
223,1,8,160,1003898.534
284,1,9,160,1003898.534
102,1,6,161,1003898.534
163,1,7,161,1003898.534
224,1,8,161,1003898.534
285,1,9,161,1003898.534
103,1,6,162,1003898.534
164,1,7,162,1003898.534
225,1,8,162,1003898.534
286,1,9,162,1003898.534
104,1,6,163,1003898.534
165,1,7,163,1003898.534
226,1,8,163,1003898.534
287,1,9,163,1003898.534
105,1,6,164,1003898.534
166,1,7,164,1003898.534
227,1,8,164,1003898.534
288,1,9,164,1003898.534
106,1,6,165,1003898.534
167,1,7,165,1003898.534
228,1,8,165,1003898.534
289,1,9,165,1003898.534
107,1,6,166,1003898.534
168,1,7,166,1003898.534
229,1,8,166,1003898.534
290,1,9,166,1003898.534
108,1,6,167,1003898.534
169,1,7,167,1003898.534
230,1,8,167,1003898.534
291,1,9,167,1003898.534
109,1,6,168,1003898.534
170,1,7,168,1003898.534
231,1,8,168,1003898.534
292,1,9,168,1003898.534
110,1,6,169,1003898.534
171,1,7,169,1003898.534
232,1,8,169,1003898.534
293,1,9,169,1003898.534
111,1,6,170,1003898.534
172,1,7,170,1003898.534
233,1,8,170,1003898.534
294,1,9,170,1003898.534
112,1,6,171,1003898.534
173,1,7,171,1003898.534
234,1,8,171,1003898.534
295,1,9,171,1003898.534
113,1,6,172,1003898.534
174,1,7,172,1003898.534
235,1,8,172,1003898.534
296,1,9,172,1003898.534
6702,7,18,173,1003883.999
4994,5,19,173,1003883.999
5909,6,19,173,1003883.999
6763,7,19,173,1003883.999
5055,5,20,173,1003883.999
5970,6,20,173,1003883.999
4140,4,21,173,1003883.999
5116,5,21,173,1003883.999
6031,6,21,173,1003883.999
6703,7,18,174,1003883.999
4995,5,19,174,1003883.999
5910,6,19,174,1003883.999
6764,7,19,174,1003883.999
5056,5,20,174,1003883.999
5971,6,20,174,1003883.999
4141,4,21,174,1003883.999
5117,5,21,174,1003883.999
6032,6,21,174,1003883.999
6704,7,18,175,1003883.999
4996,5,19,175,1003883.999
5911,6,19,175,1003883.999
6765,7,19,175,1003883.999
5057,5,20,175,1003883.999
5972,6,20,175,1003883.999
4142,4,21,175,1003883.999
5118,5,21,175,1003883.999
6033,6,21,175,1003883.999
5482,6,12,173,1003835.481
5483,6,12,174,1003835.481
5484,6,12,175,1003835.481
3416,4,10,120,1003756.665
3417,4,10,121,1003756.665
3418,4,10,122,1003756.665
3419,4,10,123,1003756.665
3420,4,10,124,1003756.665
3421,4,10,125,1003756.665
3422,4,10,126,1003756.665
3423,4,10,127,1003756.665
3424,4,10,128,1003756.665
3425,4,10,129,1003756.665
3426,4,10,130,1003756.665
3427,4,10,131,1003756.665
3428,4,10,132,1003756.665
3429,4,10,133,1003756.665
3430,4,10,134,1003756.665
3431,4,10,135,1003756.665
3432,4,10,136,1003756.665
3433,4,10,137,1003756.665
3434,4,10,138,1003756.665
3435,4,10,139,1003756.665
3436,4,10,140,1003756.665
3437,4,10,141,1003756.665
3438,4,10,142,1003756.665
3439,4,10,143,1003756.665
3440,4,10,144,1003756.665
3441,4,10,145,1003756.665
3442,4,10,146,1003756.665
3443,4,10,147,1003756.665
3444,4,10,148,1003756.665
