sellJ,buyJ,netAsset
57,35,1402437.6780550182
57,36,1383433.6264300214
57,37,1213740.4301600205
57,38,1245646.0022500192
57,39,1275431.2518550206
57,40,1232364.5444600193
57,41,1298676.113265022
57,42,1436135.1001000204
57,43,1517023.8885250245
57,44,1589102.8090050255
57,45,1531655.5861400228
57,46,1460515.8285450223
57,47,1587717.8847650213
57,48,1587717.8847650213
57,49,1450825.0275700227
57,50,1409566.3950050245
57,51,1311233.3511750211
57,52,1153676.2526500185
57,53,1119708.2935850187
57,54,1097925.9056200192
57,55,1091134.8756800196
57,56,1074361.2015700198
57,57,1045333.1707600178
57,58,1051875.0779950186
57,59,1026476.1530600208
57,60,1026476.1530600208
57,61,1044960.9835850217
57,62,1047310.5107050218
57,63,1122789.0703700238
57,64,1092517.3326250222
57,65,1109293.1251800237
57,66,1256077.806305024
57,67,1260541.1441250267
57,68,1233449.883940027
57,69,1136305.3682100237
57,70,1194112.4848750269
57,71,1205755.4128800258
57,72,1173597.61669503
57,73,1190318.9476000299
57,74,1265297.978605031
57,75,1265297.978605031
57,76,1272095.053215029
57,77,1275827.3574450302
57,78,1286624.63165003
57,79,1207215.3948150307
57,80,1193944.0725300293
57,81,1373158.9078650305
57,82,1362754.675245031
57,83,1419271.7349750313
57,84,1526791.3094300376
57,85,1475547.019155034
57,86,1475547.019155034
57,87,1466939.4867050338
57,88,1567967.2353550373
57,89,1473297.0267500419
57,90,1505470.8881400402
58,10,1438032.9231450122
58,11,1393616.7637250116
58,12,1372945.5945950118
58,13,1342647.6474200136
58,14,1155429.1644200112
58,15,1136865.5140700138
58,16,1203673.099750015
58,17,1304489.5443900137
58,18,1293148.2261050143
58,19,1378850.0050250168
58,20,1202108.3641950148
58,21,1319228.3607000157
58,22,1352613.3043600149
58,23,1303497.5640050143
58,24,1266139.8066850163
58,25,1167269.4543550168
58,26,1230863.587620015
58,27,1216447.5725350145
58,28,1288631.8922300197
58,29,1316845.6934350198
58,30,1316845.6934350198
58,31,1316845.6934350198
58,32,1351920.1343100187
58,33,1476602.8662450179
58,34,1464694.9914650193
58,35,1437791.9014850175
58,36,1418610.5239100202
58,37,1245457.9944350198
58,38,1277277.45961502
58,39,1307506.5332100203
58,40,1263865.5375500189
58,41,1331718.2855850223
58,42,1472001.486800023
58,43,1555670.094430024
58,44,1629748.2709800252
58,45,1570645.9159400223
58,46,1497210.3674050234
58,47,1628095.250040022
58,48,1628095.250040022
58,49,1487835.836405022
58,50,1445284.5561400247
58,51,1343801.5389550216
58,52,1182514.6413600193
58,53,1148323.4561500174
58,54,1125490.6588250194
58,55,1118434.3581100204
58,56,1101407.5756350185
58,57,1072184.285640019
58,58,1078879.3641200182
58,59,1052463.0203750206
58,60,1052463.0203750206
58,61,1071355.4153500227
58,62,1073789.7612050222
58,63,1151363.5134200233
58,64,1119844.6912300237
58,65,1138093.0055750243
58,66,1287587.409370023
58,67,1292072.9611400284
58,68,1264808.1183150266
58,69,1165443.8381000226
58,70,1224061.6748700258
58,71,1235255.914400025
58,72,1202443.800630031
58,73,1219889.0394150305
58,74,1296979.579695032
58,75,1296979.579695032
58,76,1304530.7390150293
58,77,1307948.4945500293
58,78,1318989.7230100308
58,79,1238160.4460800309
58,80,1224578.9066150303
58,81,1408214.2072350318
58,82,1396919.746945031
58,83,1454662.4656200327
58,84,1565350.4631950373
58,85,1512979.162925034
58,86,1512979.162925034
58,87,1503766.5227300343
58,88,1592344.1927700369
58,89,1496297.6846550417
58,90,1529202.18734004
59,10,1438032.9231450122
59,11,1393616.7637250116
59,12,1372945.5945950118
59,13,1342647.6474200136
59,14,1155429.1644200112
59,15,1136865.5140700138
59,16,1203673.099750015
59,17,1304489.5443900137
59,18,1293148.2261050143
59,19,1378850.0050250168
59,20,1202108.3641950148
59,21,1319228.3607000157
59,22,1352613.3043600149
59,23,1303497.5640050143
59,24,1266139.8066850163
59,25,1167269.4543550168
59,26,1230863.587620015
59,27,1216447.5725350145
59,28,1288631.8922300197
59,29,1316845.6934350198
59,30,1316845.6934350198
59,31,1316845.6934350198
59,32,1351920.1343100187
59,33,1476602.8662450179
59,34,1464694.9914650193
59,35,1437791.9014850175
59,36,1418610.5239100202
59,37,1245457.9944350198
59,38,1277277.45961502
59,39,1307506.5332100203
59,40,1263865.5375500189
59,41,1331718.2855850223
59,42,1472001.486800023
59,43,1555670.094430024
59,44,1629748.2709800252
59,45,1570645.9159400223
59,46,1497210.3674050234
59,47,1628095.250040022
59,48,1628095.250040022
59,49,1487835.836405022
59,50,1445284.5561400247
59,51,1343801.5389550216
59,52,1182514.6413600193
59,53,1148323.4561500174
59,54,1125490.6588250194
59,55,1118434.3581100204
59,56,1101407.5756350185
59,57,1072184.285640019
59,58,1078879.3641200182
59,59,1052463.0203750206
59,60,1052463.0203750206
59,61,1071355.4153500227
59,62,1073789.7612050222
59,63,1151363.5134200233
59,64,1119844.6912300237
59,65,1138093.0055750243
59,66,1287587.409370023
59,67,1292072.9611400284
59,68,1264808.1183150266
59,69,1165443.8381000226
59,70,1224061.6748700258
59,71,1235255.914400025
59,72,1202443.800630031
59,73,1219889.0394150305
59,74,1296979.579695032
59,75,1296979.579695032
59,76,1304530.7390150293
59,77,1307948.4945500293
59,78,1318989.7230100308
59,79,1238160.4460800309
59,80,1224578.9066150303
59,81,1408214.2072350318
59,82,1396919.746945031
59,83,1454662.4656200327
59,84,1565350.4631950373
59,85,1512979.162925034
59,86,1512979.162925034
59,87,1503766.5227300343
59,88,1592344.1927700369
59,89,1496297.6846550417
59,90,1529202.18734004
60,10,1476770.8099600116
60,11,1431070.896345012
60,12,1410719.2254300127
60,13,1378835.0187000153
60,14,1185795.2356300142
60,15,1167005.9431750132
60,16,1236121.6679300158
60,17,1340504.3718850156
60,18,1328884.0789700157
60,19,1415428.9321450163
60,20,1233830.419795013
60,21,1355287.4411850153
60,22,1389219.8721850144
60,23,1338920.5047400147
60,24,1301680.431085017
60,25,1199633.0461050167
60,26,1264815.5563050152
60,27,1249305.2271000163
60,28,1323268.8998450192
60,29,1351411.2438400185
60,30,1351411.2438400185
60,31,1351411.2438400185
60,32,1389127.0961750213
60,33,1516572.2602550196
60,34,1505408.6796650188
60,35,1477175.7053000212
60,36,1456296.5678150216
60,37,1278133.8352100179
60,38,1311513.7388200206
60,39,1343022.3442850194
60,40,1298315.5738000215
60,41,1366485.7312750202
60,42,1502447.306175023
60,43,1589516.3923400245
60,44,1665051.0132550236
60,45,1604120.1866000255
60,46,1529227.4639400244
60,47,1662212.2126450243
60,48,1662212.2126450243
60,49,1519482.583225022
60,50,1476366.5248100252
60,51,1373156.8352300206
60,52,1207863.1026250198
60,53,1172191.2545050208
60,54,1149724.1825000176
60,55,1142805.2217150189
60,56,1125365.7663050187
60,57,1094142.0181500185
60,58,1100871.700085018
60,59,1074903.8860550197
60,60,1074903.8860550197
60,61,1094050.7887150208
60,62,1097253.2063550225
60,63,1174772.3465950221
60,64,1144117.5939200232
60,65,1160744.4773450242
60,66,1315193.0709050256
60,67,1319969.264230025
60,68,1292112.5506500262
60,69,1190574.8255400243
60,70,1250463.0082700287
60,71,1262535.8829800284
60,72,1229185.8638950281
60,73,1247294.9379300303
60,74,1325223.2464250305
60,75,1325223.2464250305
60,76,1332338.8823450296
60,77,1336800.845960029
60,78,1347465.0252350296
60,79,1265418.9499250273
60,80,1251193.994580025
60,81,1437741.1409050315
60,82,1426703.9320450292
60,83,1487141.422760031
60,84,1598819.9373050386
60,85,1546356.267780037
60,86,1546356.267780037
60,87,1537044.928210037
60,88,1627825.540485042
60,89,1528728.130855039
60,90,1561435.285660043
61,10,1527643.7962900123
61,11,1480798.8075300124
61,12,1459634.711675011
61,13,1426746.8475200145
61,14,1227381.8326750128
61,15,1206974.441310013
61,16,1278990.134965015
61,17,1387111.3051250142
61,18,1375331.9167100147
61,19,1464311.917020016
61,20,1276683.4243650134
61,21,1402313.5498350163
61,22,1437774.325395016
61,23,1385773.5521950163
61,24,1346830.5733550168
61,25,1241386.2753150163
61,26,1308409.4283300156
61,27,1293377.3045450195
61,28,1367253.6458300184
61,29,1396451.216765019
61,30,1396451.216765019
61,31,1396451.216765019
61,32,1435964.6426600192
61,33,1567989.4022850192
61,34,1555504.4228050192
61,35,1527379.177360022
61,36,1505775.08730502
61,37,1321466.5958950191
61,38,1355776.69653002
61,39,1387873.1154350177
61,40,1342096.9122000204
61,41,1412432.7817350207
61,42,1553745.850910022
61,43,1621544.811885022
61,44,1698068.2156450236
61,45,1636591.7345600254
61,46,1560513.6292050253
61,47,1633539.8504850222
61,48,1633539.8504850222
61,49,1492473.406310022
61,50,1462040.5979950228
61,51,1359379.6272700238
61,52,1195771.0166550183
61,53,1161576.1146450192
61,54,1139155.5286750172
61,55,1131218.9320700192
61,56,1114430.7378750201
61,57,1083580.8999550187
61,58,1090405.9714250187
61,59,1064218.91419502
61,60,1064218.91419502
61,61,1083659.506060019
61,62,1085791.964805021
61,63,1163909.8406800237
61,64,1132955.3694950212
61,65,1150254.5597500217
61,66,1302581.9710250255
61,67,1307138.5319150258
61,68,1279266.9296250248
61,69,1178858.637995025
61,70,1237896.885470027
61,71,1250230.9250300264
61,72,1217079.0422850293
61,73,1235126.9792550288
61,74,1312425.5348500276
61,75,1312425.5348500276
61,76,1318627.7118150308
61,77,1323694.1358250303
61,78,1334221.0097500326
61,79,1252611.6662100274
61,80,1239109.4371050268
61,81,1423979.9063350311
61,82,1412777.6239800293
61,83,1472310.638865032
61,84,1583169.3213400343
61,85,1530917.742945037
61,86,1530917.742945037
61,87,1522080.0640200353
61,88,1611463.942465041
61,89,1513998.2823500405
61,90,1545796.5385600426
62,10,1280782.6271600109
62,11,1239933.4289900118
62,12,1221267.959980012
62,13,1193493.0109800124
62,14,1028402.2666350112
62,15,1010748.0051600119
62,16,1071818.076160013
62,17,1162154.2892000128
62,18,1151510.7609550136
62,19,1227312.1875350138
62,20,1070625.3970150147
62,21,1175107.907660013
62,22,1205018.4486250132
62,23,1161589.1605550132
62,24,1128872.9946300136
62,25,1040457.7404850124
62,26,1097002.7926650143
62,27,1083055.7191750142
62,28,1144490.6030950167
62,29,1171597.9415950167
62,30,1171597.9415950167
62,31,1171597.9415950167
62,32,1202929.3014800174
62,33,1313424.620660019
62,34,1303834.9274700172
62,35,1278693.1797600177
62,36,1261514.2621250188
62,37,1107094.3206650154
62,38,1135797.1265400157
62,39,1163204.9401050166
62,40,1125148.0155000165
62,41,1183679.5971000176
62,42,1301073.3801050175
62,43,1357953.1838800185
62,44,1422255.9044500187
62,45,1371525.3400300194
62,46,1307097.2204300195
62,47,1370259.7561000204
62,48,1370259.7561000204
62,49,1251028.8804400193
62,50,1225692.6604300186
62,51,1139168.182450019
62,52,1001333.0446300148
62,53,972929.8197400183
62,54,954938.7617350178
62,55,948115.5064700175
62,56,933676.3387950172
62,57,908474.1156450155
62,58,913878.8474950156
62,59,893199.6863600179
62,60,893199.6863600179
62,61,909631.066695018
62,62,894581.2583850191
62,63,957590.4353700194
62,64,932682.418075019
62,65,947310.9839450198
62,66,1070834.0757200217
62,67,1075575.3461250234
62,68,1052459.3315000234
62,69,970165.1786850218
62,70,1017763.6872950251
62,71,1027852.7978200255
62,72,997476.5473450246
62,73,1012505.9354250256
62,74,1077273.0451550256
62,75,1077273.0451550256
62,76,1083867.6937100252
62,77,1087766.1261800264
62,78,1126078.2265100246
62,79,1057962.835285026
62,80,1045480.2368650247
62,81,1201853.9519850286
62,82,1192487.791290028
62,83,1241514.936615028
62,84,1338235.8932000303
62,85,1292828.505845031
62,86,1292828.505845031
62,87,1285121.7430300303
62,88,1359891.0238650357
62,89,1277956.0294150347
62,90,1306135.5103850344
63,10,1186219.837210011
63,11,1148936.728800011
63,12,1130880.7773550109
63,13,1106141.508610011
63,14,953534.9473550112
63,15,938365.2075300122
63,16,992917.1164350116
63,17,1076613.9927200116
63,18,1067091.0797100123
63,19,1136130.6911700116
63,20,992050.2849900125
63,21,1089512.0222900135
63,22,1116435.7511200134
63,23,1076147.9237100135
63,24,1045114.5226450126
63,25,962772.4939650127
63,26,1015669.0436550135
63,27,1003338.8514350135
63,28,1060382.3886800155
63,29,1085436.0151300144
63,30,1085436.0151300144
63,31,1085436.0151300144
63,32,1114325.0637100167
63,33,1217046.514610018
63,34,1207350.8287850185
63,35,1185673.6374250161
63,36,1168880.6562300175
63,37,1109304.343530016
63,38,1138920.7449800163
63,39,1165779.1741850171
63,40,1170062.2017000173
63,41,1231633.1911150177
63,42,1353971.6950150176
63,43,1371979.061090017
63,44,1437470.812955019
63,45,1385494.2782000194
63,46,1320678.6783950187
63,47,1381988.361645018
63,48,1381988.361645018
63,49,1263637.1606900173
63,50,1197020.3992500203
63,51,1131586.238025019
63,52,994271.7061250159
63,53,965744.2745800158
63,54,946624.5703200167
63,55,940247.949035017
63,56,926044.2255150172
63,57,901740.2489300163
63,58,907244.9110750161
63,59,911041.2820100142
63,60,911041.2820100142
63,61,927668.7970200165
63,62,912197.367490015
63,63,978362.6507650173
63,64,951602.8996450165
63,65,966773.9359700164
63,66,1094182.95764502
63,67,1097915.0540650212
63,68,1075156.7011950216
63,69,989169.3199300215
63,70,1039551.8883700244
63,71,1050940.454805022
63,72,1021166.0668050245
63,73,1035792.338115024
63,74,1101159.589930025
63,75,1101159.589930025
63,76,1105778.3140400252
63,77,1110271.337885025
63,78,1149396.1361700245
63,79,1079270.0097050248
63,80,1067022.196630028
63,81,1226425.0731950293
63,82,1217916.215550026
63,83,1268795.01752003
63,84,1363825.7995950337
63,85,1312351.865495032
63,86,1312351.865495032
63,87,1305399.4738600329
63,88,1382734.895530037
63,89,1297211.8021850346
63,90,1326522.752590037
64,10,1186219.837210011
64,11,1148936.728800011
64,12,1130880.7773550109
64,13,1106141.508610011
64,14,953534.9473550112
64,15,938365.2075300122
64,16,992917.1164350116
64,17,1076613.9927200116
64,18,1067091.0797100123
64,19,1136130.6911700116
64,20,992050.2849900125
64,21,1089512.0222900135
64,22,1116435.7511200134
64,23,1076147.9237100135
64,24,1045114.5226450126
64,25,962772.4939650127
64,26,1015669.0436550135
64,27,1003338.8514350135
64,28,1060382.3886800155
64,29,1085436.0151300144
64,30,1085436.0151300144
64,31,1085436.0151300144
64,32,1114325.0637100167
64,33,1217046.514610018
64,34,1207350.8287850185
64,35,1185673.6374250161
64,36,1168880.6562300175
64,37,1109304.343530016
64,38,1138920.7449800163
64,39,1165779.1741850171
64,40,1170062.2017000173
64,41,1231633.1911150177
64,42,1353971.6950150176
64,43,1371979.061090017
64,44,1437470.812955019
64,45,1385494.2782000194
64,46,1320678.6783950187
64,47,1381988.361645018
64,48,1381988.361645018
64,49,1263637.1606900173
64,50,1197020.3992500203
64,51,1131586.238025019
64,52,994271.7061250159
64,53,965744.2745800158
64,54,946624.5703200167
64,55,940247.949035017
64,56,926044.2255150172
64,57,901740.2489300163
64,58,907244.9110750161
64,59,911041.2820100142
64,60,911041.2820100142
64,61,927668.7970200165
64,62,912197.367490015
64,63,978362.6507650173
64,64,951602.8996450165
64,65,966773.9359700164
64,66,1094182.95764502
64,67,1097915.0540650212
64,68,1075156.7011950216
64,69,989169.3199300215
64,70,1039551.8883700244
64,71,1050940.454805022
64,72,1021166.0668050245
64,73,1035792.338115024
64,74,1157167.6370300262
64,75,1157167.6370300262
64,76,1163903.921665025
64,77,1168591.1553550262
64,78,1208647.512380026
64,79,1135457.4773600257
64,80,1122747.2169450268
64,81,1289719.158455027
64,82,1280084.040565027
64,83,1333489.1438800306
64,84,1434880.512630034
64,85,1380595.919395034
64,86,1380595.919395034
64,87,1372884.9943950337
64,88,1454024.666345037
64,89,1364490.7309350362
64,90,1394591.5887900318
65,10,1123870.225815009
65,11,1090025.4565850091
65,12,1072866.963765011
65,13,1019109.1565100105
65,14,876407.5285050106
65,15,862616.3267100113
65,16,915737.8721350108
65,17,993192.6641500117
65,18,983600.0781250118
65,19,1048258.5741600113
65,20,914533.5108700118
65,21,1003816.4542850124
65,22,1028997.6826550129
65,23,991899.8756400127
65,24,963084.6016500128
65,25,888229.1549800131
65,26,935503.8237100133
65,27,924271.2250750136
65,28,978051.5163400141
65,29,1000591.966200013
65,30,1000591.966200013
65,31,1000591.966200013
65,32,1028023.8525450133
65,33,1122637.4988800155
65,34,1113958.6836600145
65,35,1094103.217780013
65,36,1077233.4915750138
65,37,1022748.3114950149
65,38,1048825.7777500155
65,39,1074675.5866650157
65,40,1078199.317615016
65,41,1136139.3906450174
65,42,1248461.3982800187
65,43,1266205.2104500157
65,44,1325025.319755017
65,45,1277729.1384250165
65,46,1218084.8948750175
65,47,1274392.7233550183
65,48,1274392.7233550183
65,49,1164954.8198550183
65,50,1104865.4259100184
65,51,1043200.2382800163
65,52,916571.0118750145
65,53,890443.4956850153
65,54,873733.0481250148
65,55,868243.3403950159
65,56,854349.4058000151
65,57,831125.9497550143
65,58,836110.8441450142
65,59,840478.8874850151
65,60,840478.8874850151
65,61,856493.1520500156
65,62,841476.5339700159
65,63,903032.8366350153
65,64,911394.6607500159
65,65,926148.3151900154
65,66,1048620.2204900205
65,67,1051642.790570022
65,68,1028817.486810022
65,69,968830.7040350228
65,70,1018246.8405150239
65,71,1030537.5375200219
65,72,1001227.4307600228
65,73,1016456.968105023
65,74,1135429.3755400227
65,75,1135429.3755400227
65,76,1140948.3798900247
65,77,1145030.9451600246
65,78,1186049.4466600271
65,79,1114275.780390026
65,80,1101429.6022700262
65,81,1266733.246565027
65,82,1256344.0107700273
65,83,1307846.4756150276
65,84,1408083.7483400344
65,85,1355195.5671900343
65,86,1355195.5671900343
65,87,1346905.5944600343
65,88,1425355.3676550374
65,89,1337740.977565035
65,90,1368173.8333600366
66,10,1284568.6773000103
66,11,1244422.2309800095
66,12,1226276.886280011
66,13,1163736.522655011
66,14,1001342.2421900106
66,15,986107.6520500119
66,16,1046207.4187350111
66,17,1133903.997080012
66,18,1123520.6808300116
66,19,1197183.2635300125
66,20,1044456.025580011
66,21,1146267.1734600142
66,22,1174874.315895013
66,23,1132610.0131000138
66,24,1090841.100470013
66,25,1005408.9380550128
66,26,1059850.3801650133
66,27,1046686.4116850127
66,28,1106537.3471500147
66,29,1132037.3508000139
66,30,1132037.3508000139
66,31,1132037.3508000139
66,32,1163706.8186800135
66,33,1270299.642735015
66,34,1260476.559250016
66,35,1236553.783330015
66,36,1219628.0049750153
66,37,1158306.3730900157
66,38,1188052.9167200176
66,39,1217004.5688700173
66,40,1220820.1310250177
66,41,1284914.577505017
66,42,1414632.6333150174
66,43,1433000.3129550184
66,44,1500916.5943150197
66,45,1447220.0915850198
66,46,1379537.6986900193
66,47,1443029.0416050209
66,48,1443029.0416050209
66,49,1318472.7035900182
66,50,1251069.2167900177
66,51,1180774.575725016
66,52,1036965.9031550162
66,53,1007405.3295450157
66,54,989064.0871000153
66,55,982643.5625400163
66,56,966860.2020700168
66,57,941175.5097750155
66,58,946624.1685550155
66,59,950722.2867950147
66,60,950722.2867950147
66,61,1033057.1325700153
66,62,1017024.9538600169
66,63,1090616.3140350175
66,64,1102392.928030016
66,65,1119497.9754750193
66,66,1266544.0209250203
66,67,1270313.913105023
66,68,1242764.946010022
66,69,1171795.1513900214
66,70,1231730.9768900254
66,71,1244385.6894650243
66,72,1234279.4997550226
66,73,1253507.6582950226
66,74,1399299.1873350258
66,75,1399299.1873350258
66,76,1407581.9976800294
66,77,1413929.3184850258
66,78,1463372.3742900277
66,79,1374865.780800028
66,80,1357612.3257050302
66,81,1424181.6560150273
66,82,1412709.3761750243
66,83,1473084.8179200299
66,84,1585024.7408550344
66,85,1525600.2359550335
66,86,1525600.2359550335
66,87,1515896.0101250326
66,88,1604845.3046600386
66,89,1505694.902840035
66,90,1540852.6118100379
67,10,1291930.6376800102
67,11,1253392.4889100096
67,12,1234996.4999800103
67,13,1171187.7896850104
67,14,1009243.1407800108
67,15,991911.6672100117
67,16,1054406.155095011
67,17,1141168.821925011
67,18,1131320.9125300108
67,19,1205133.936880012
67,20,1052128.0742550124
67,21,1155195.1128550132
67,22,1184410.5434000138
67,23,1141520.805520014
67,24,1098517.061800013
67,25,1011384.8857450126
67,26,1066595.5117200138
67,27,1053432.9433650137
67,28,1114660.4308750154
67,29,1140193.4943150145
67,30,1140193.4943150145
67,31,1140193.4943150145
67,32,1171715.3043750147
67,33,1279617.1479950158
67,34,1269434.4897200146
67,35,1245920.541105014
67,36,1228890.1620500153
67,37,1165973.0461800157
67,38,1196925.2136700167
67,39,1225106.551680016
67,40,1229898.6303400153
67,41,1294264.4241150182
67,42,1422925.361385018
67,43,1442761.5779600197
67,44,1510271.6689050174
67,45,1456125.6474500175
67,46,1388052.1979800183
67,47,1452830.4379800195
67,48,1452830.4379800195
67,49,1328014.0823450186
67,50,1259322.1347100204
67,51,1189443.9524000178
67,52,1045160.8731250156
67,53,1014480.7968800168
67,54,994987.6180800163
67,55,1021911.7779500169
67,56,1006010.1436350166
67,57,979194.1868600165
67,58,985304.6467550166
67,59,988732.2237700161
67,60,988732.2237700161
67,61,1075974.3334200154
67,62,1058900.5485650154
67,63,1133372.978820019
67,64,1145892.4942300166
67,65,1163815.5861400163
67,66,1317650.02548002
67,67,1321728.3014350252
67,68,1293324.5425200246
67,69,1218907.6930300235
67,70,1281504.717285029
67,71,1294213.7234200279
67,72,1284248.0428100254
67,73,1303366.6258700253
67,74,1457055.8419700286
67,75,1457055.8419700286
67,76,1463695.180220029
67,77,1469511.5509200285
67,78,1521531.1722750303
67,79,1427897.0464100274
67,80,1411136.9135900245
67,81,1481504.3060900297
67,82,1468813.3220250278
67,83,1533925.566765027
67,84,1649482.2796300352
67,85,1586293.817615033
67,86,1586293.817615033
67,87,1576935.9291600347
67,88,1671056.8480300386
67,89,1566692.0977300387
67,90,1602641.6835050352
68,10,1259500.3155950096
68,11,1151619.2965200096
68,12,1135325.3257000106
68,13,1077057.5503500104
68,14,927643.7212750099
68,15,911465.90353001
68,16,969753.6821900099
68,17,1049444.4844850118
68,18,1040356.580950012
68,19,1109190.8834900125
68,20,973659.2342700099
68,21,1070623.0046600134
68,22,1097384.241625013
68,23,1057659.2424200128
68,24,1019586.0493900119
68,25,939840.9795300114
68,26,990804.999930012
68,27,970167.135410012
68,28,1025534.0724750127
68,29,1047605.8646900149
68,30,1047605.8646900149
68,31,1047605.8646900149
68,32,1074878.4090550155
68,33,1174231.2577450157
68,34,1165197.2775150153
68,35,1144080.7728800152
68,36,1128570.6472800157
68,37,1070740.390655015
68,38,1098996.8638250134
68,39,1125668.6925750151
68,40,1129290.5156900156
68,41,1189392.1325950157
68,42,1309038.3718300161
68,43,1327010.3068750172
68,44,1388182.035970017
68,45,1337809.753295018
68,46,1275036.0059650182
68,47,1335773.1503750195
68,48,1335773.1503750195
68,49,1220493.2368250196
68,50,1156205.3619650167
68,51,1093145.1118200165
68,52,960367.9337050148
68,53,933596.5130900164
68,54,915323.2160050134
68,55,939308.1373000164
68,56,929262.3422700164
68,57,904571.1825450148
68,58,909975.9143950145
68,59,913699.4667100168
68,60,913699.4667100168
68,61,996509.4068650189
68,62,973296.0512000166
68,63,1042036.4595800181
68,64,1052776.1847050174
68,65,1069564.85621502
68,66,1208214.9667700191
68,67,1217114.7423300208
68,68,1190849.3132950198
68,69,1121375.672560022
68,70,1177454.279975024
68,71,1187286.5548700208
68,72,1191586.8831150213
68,73,1208789.4499550217
68,74,1351350.0704650246
68,75,1351350.0704650246
68,76,1359589.9374900274
68,77,1363669.8803250252
68,78,1413999.3442300237
68,79,1326913.9018900236
68,80,1312698.342750026
68,81,1375956.3910550268
68,82,1367233.956340027
68,83,1422235.6438200292
68,84,1532007.1132850284
68,85,1476396.316885031
68,86,1476396.316885031
68,87,1467322.1106900298
68,88,1551081.9943900323
68,89,1457545.8998000307
68,90,1490493.450320033
69,10,1277453.9536300087
69,11,1167864.00711001
69,12,1151307.43232501
69,13,1092266.4291150104
69,14,940849.9918450097
69,15,924465.00773501
69,16,983267.2513650097
69,17,1064297.467295012
69,18,1055071.4528500119
69,19,1124872.5317600123
69,20,987462.76740001
69,21,1085752.209290013
69,22,1112858.7235300138
69,23,1072592.617295013
69,24,1034036.036080012
69,25,952927.3160500114
69,26,1004595.5088550117
69,27,983681.4225150119
69,28,1039807.9695850124
69,29,1062401.128655015
69,30,1062401.128655015
69,31,1062401.128655015
69,32,1090088.0057500151
69,33,1190766.525940016
69,34,1181594.434800015
69,35,1160188.090490015
69,36,1144470.7985250151
69,37,1085880.9318950141
69,38,1114482.6823400138
69,39,1141582.700985015
69,40,1145190.6669350152
69,41,1206134.5671550157
69,42,1327614.4662000162
69,43,1345617.2387200168
69,44,1407617.8725850172
69,45,1356554.796050018
69,46,1293183.910440018
69,47,1354694.5220200196
69,48,1354694.5220200196
69,49,1237636.3862600196
69,50,1172520.0852500168
69,51,1108561.8748800168
69,52,973744.1099000144
69,53,946627.4120100163
69,54,928133.0913950135
69,55,952394.4738200164
69,56,942210.5678800163
69,57,917243.1863350145
69,58,922716.9736400144
69,59,926454.1438100169
69,60,926454.1438100169
69,61,1010614.1162800188
69,62,987110.6816300167
69,63,1056762.6680900182
69,64,1067640.5041250177
69,65,1084705.1581450196
69,66,1225478.7681850188
69,67,1234189.0756200203
69,68,1207578.1300000197
69,69,1137220.3862050222
69,70,1194290.1308050242
69,71,1204260.7559200206
69,72,1187197.0791650212
69,73,1204720.4119800217
69,74,1346212.0938550232
69,75,1346212.0938550232
69,76,1354134.8847000264
69,77,1357994.8783300242
69,78,1407429.5026450246
69,79,1320594.1674200238
69,80,1307287.2110850248
69,81,1370253.1899550261
69,82,1360738.2622250267
69,83,1417274.0580000265
69,84,1525610.0324150291
69,85,1470530.4961000313
69,86,1470530.4961000313
69,87,1461562.3323900294
69,88,1543966.87319503
69,89,1451760.6472100304
69,90,1483850.8645950353
70,10,1100280.055235009
70,11,1005542.9175700091
70,12,991463.1114450092
70,13,940672.8264200103
70,14,844831.7600650084
70,15,829667.1684450089
70,16,881607.8095950101
70,17,955707.062605012
70,18,947634.1934500112
70,19,1009780.160450011
70,20,888164.7189950082
70,21,973911.4697450105
70,22,997853.5567000106
70,23,961837.9550900108
70,24,926323.3212400106
70,25,853758.5587450095
70,26,900260.9464100102
70,27,880840.2051700115
70,28,932165.9281150115
70,29,952925.1250450137
70,30,952925.1250450137
70,31,952925.1250450137
70,32,978474.0836950127
70,33,1069439.3517300135
70,34,1060700.6110900138
70,35,1041625.7224600133
70,36,1025089.829880013
70,37,973120.9684650125
70,38,998667.2235850125
70,39,1022165.5191100119
70,40,1026347.4974950134
70,41,1080631.6149750138
70,42,1189201.7258800138
70,43,1205397.9722750145
70,44,1263055.529360016
70,45,1217592.5188800169
70,46,1160764.732725016
70,47,1213841.9408000172
70,48,1213841.9408000172
70,49,1109122.4593900167
70,50,1051438.7600250165
70,51,993071.3640950156
70,52,874470.4189000143
70,53,848890.2470150136
70,54,833398.0291000138
70,55,853916.2684300125
70,56,845471.0006100122
70,57,823761.8476700147
70,58,828695.8439550154
70,59,829638.6644000162
70,60,829638.6644000162
70,61,907018.3039050163
70,62,884872.9196900156
70,63,947842.6809500166
70,64,941374.9404400168
70,65,955702.299805016
70,66,1080192.1907600202
70,67,1086281.674120019
70,68,1063476.7549750183
70,69,1002897.7876350178
70,70,1053725.2996100197
70,71,1064082.504270018
70,72,1048364.3098200202
70,73,1063600.3670200212
70,74,1189103.8578400223
70,75,1189103.8578400223
70,76,1196461.1929700237
70,77,1199947.751040023
70,78,1240952.4299150251
70,79,1163284.58411502
70,80,1151331.5415450204
70,81,1208241.0711800237
70,82,1200308.9404500234
70,83,1251227.7910150248
70,84,1343114.8836550282
70,85,1295077.7349050276
70,86,1295077.7349050276
70,87,1287958.9579000277
