shortMA,mediumMA,longMA,netAsset
7,10,168,5659082.238820056
8,10,168,6392744.233600075
1,11,168,4045502.728510069
2,11,168,6265998.586360082
3,11,168,7567274.1131550595
4,11,168,7421744.895615063
5,11,168,6922224.526605066
6,11,168,7540792.915240079
7,11,168,8276870.05384009
8,11,168,5515253.680725059
1,12,168,5956185.162415088
2,12,168,7028661.0547050815
3,12,168,9809990.92879508
4,12,168,7076834.5957950605
5,12,168,7986676.355440061
6,12,168,9263085.71683508
7,12,168,7819514.192725078
8,12,168,6499435.796935084
1,13,168,6516668.5591000905
2,13,168,7846929.512545087
3,13,168,9830122.87775507
4,13,168,7581309.65374006
5,13,168,8373676.30949007
6,13,168,8282323.6084500635
7,13,168,7319709.334785068
8,13,168,6007440.579355062
1,14,168,7311100.654640099
2,14,168,8807257.855060091
3,14,168,8457456.11370007
4,14,168,7030859.049910055
5,14,168,6313412.4882300515
6,14,168,7622857.413040057
7,14,168,6713227.303915064
8,14,168,5950502.894650057
1,15,168,8989999.0232651
2,15,168,8488520.514315087
3,15,168,6911909.722620062
4,15,168,6421783.1672850605
5,15,168,7189224.313525056
6,15,168,7825964.794870055
7,15,168,6658975.857085056
8,15,168,5709738.207345041
1,16,168,8911828.812610107
2,16,168,7590473.831335076
3,16,168,8830150.925250085
4,16,168,7303065.407625066
5,16,168,7170475.975885053
6,16,168,6953674.653615044
7,16,168,6042439.441385049
8,16,168,4917647.605995042
1,17,168,9670581.425575107
2,17,168,8388936.887455083
3,17,168,9889490.636820076
4,17,168,6564103.6583000505
5,17,168,6331912.632650045
6,17,168,5872648.062795046
7,17,168,5383835.228600046
8,17,168,5644655.990860048
1,18,168,7793059.688235075
2,18,168,8754858.095075076
3,18,168,9480337.254325073
4,18,168,5791512.896900059
5,18,168,6849026.533865053
6,18,168,6270734.335315053
7,18,168,5881191.585385043
8,18,168,5267028.926595047
1,19,168,7964129.337745073
2,19,168,9244738.134290082
3,19,168,9612715.845155068
4,19,168,6749445.285870043
5,19,168,7307521.157905053
6,19,168,5908269.593070043
7,19,168,6290465.335740043
8,19,168,6211480.251425051
1,20,168,7070731.153440094
2,20,168,9556676.998535076
3,20,168,8479561.103225058
4,20,168,6377340.803180055
5,20,168,7742865.726845055
6,20,168,5292192.967840042
7,20,168,6057966.082985047
8,20,168,6177184.428045041
1,21,168,6098525.096250071
2,21,168,8657648.028355071
3,21,168,7906656.940785059
4,21,168,6191296.600610059
5,21,168,6896898.765250052
6,21,168,5319708.751600038
7,21,168,6563563.298290047
8,21,168,6650629.626745047
1,5,169,2445027.416790062
2,5,169,4834099.145305096
3,5,169,5719610.365645097
4,5,169,8631119.804405153
5,5,169,1000000.0
6,5,169,904294.4385650278
7,5,169,1530531.564570031
8,5,169,1554971.6000700253
1,6,169,3876248.779140084
2,6,169,5813086.031465103
3,6,169,6883847.424040101
4,6,169,5880643.055425093
5,6,169,6090075.046585111
6,6,169,1000000.0
7,6,169,2078342.0169950484
8,6,169,1257670.4428800247
1,7,169,3598822.486715066
2,7,169,5259411.467695088
3,7,169,6386753.903840079
4,7,169,4955373.933185062
5,7,169,4002511.11014007
6,7,169,2709208.863465062
7,7,169,1000000.0
8,7,169,1138978.1344150298
1,8,169,3263756.0424150703
2,8,169,5660901.8404350765
3,8,169,6907275.562945073
4,8,169,5882588.167325076
5,8,169,4176741.205595051
6,8,169,5024508.094645077
7,8,169,5061947.7866001045
8,8,169,1000000.0
1,9,169,3113123.940720065
2,9,169,5793224.862510079
3,9,169,6449361.463680085
4,9,169,6175310.3570500715
5,9,169,4269195.0154700605
6,9,169,4475375.7248750655
7,9,169,5329320.655200076
8,9,169,4832737.245210077
1,10,169,3750847.1617700746
2,10,169,6159983.330400077
3,10,169,6040339.605120066
4,10,169,6263664.683215066
5,10,169,5336957.915995059
6,10,169,5435505.897655063
7,10,169,5195853.806985049
8,10,169,5968125.8656350775
1,11,169,3712728.138465061
2,11,169,5844898.549430091
3,11,169,7066151.753965062
4,11,169,6812474.835610057
5,11,169,6351781.111710065
6,11,169,6919696.448885064
7,11,169,7597602.264670085
8,11,169,5144345.14059506
1,12,169,5555499.066990077
2,12,169,6555285.618385076
3,12,169,9160707.217280062
4,12,169,6495485.230820059
5,12,169,7331101.44349006
6,12,169,8502311.929780079
7,12,169,7295120.045200063
8,12,169,6061608.555480076
1,13,169,6079474.331290084
2,13,169,7317938.217475079
3,13,169,9169410.335065072
4,13,169,6956764.226720051
5,13,169,7685706.909015062
6,13,169,7724675.25202507
7,13,169,6826676.507685063
8,13,169,5603503.586770055
1,14,169,6819389.698985082
2,14,169,8214507.602830086
3,14,169,7887599.880490066
4,14,169,6566274.200440058
5,14,169,5794148.457815056
6,14,169,7109978.229045052
7,14,169,6262585.855465062
8,14,169,5549917.924960057
1,15,169,8386030.086700109
2,15,169,7917344.407620071
3,15,169,6446866.754275063
4,15,169,5997745.420355059
5,15,169,6704909.57044505
6,15,169,7299181.909580051
7,15,169,6211682.24815505
8,15,169,5327579.696975047
1,16,169,8312621.478130099
2,16,169,7080621.77017007
3,16,169,8245102.3412800515
4,16,169,6818199.597660061
5,16,169,6582340.441685055
6,16,169,6488858.138425048
7,16,169,5635511.749555045
8,16,169,4586751.589975042
1,17,169,9020283.393190106
2,17,169,7824508.993170079
3,17,169,9232677.207070062
4,17,169,6130009.578005049
5,17,169,5811535.723225049
6,17,169,5479549.270200041
7,17,169,5021239.082845041
8,17,169,5264528.09702004
1,18,169,7270772.116990077
2,18,169,8167213.599330061
3,18,169,8843783.310760068
4,18,169,5406111.004895035
5,18,169,6285533.779915048
6,18,169,5848136.896645046
7,18,169,5486342.88017504
8,18,169,4908388.973775041
1,19,169,7428459.538545075
2,19,169,8623530.809860071
3,19,169,8976596.199105069
4,19,169,6301561.441690052
5,19,169,6707769.535070058
6,19,169,5511136.8550150385
7,19,169,5861154.286255041
8,19,169,5789626.9136600485
1,20,169,6595816.107965086
2,20,169,8912641.469135076
3,20,169,7917279.788790054
4,20,169,5850661.080295049
5,20,169,7104665.555455051
6,20,169,4937476.716525043
7,20,169,5644149.744065035
8,20,169,5755508.599385045
1,21,169,5689672.327565071
2,21,169,8075625.560610076
3,21,169,7380783.979615061
4,21,169,5682819.373280041
5,21,169,6330823.091245048
6,21,169,4882334.451285045
7,21,169,6114581.708580047
8,21,169,6156893.99421504
1,5,170,2479377.206120067
2,5,170,4559589.551360081
3,5,170,5396924.479080108
4,5,170,8142644.386430154
5,5,170,1000000.0
6,5,170,898611.6834050316
7,5,170,1492120.3377950303
8,5,170,1516020.7351850234
1,6,170,3927037.538260079
2,6,170,5484789.229660091
3,6,170,6495263.936740095
4,6,170,5543908.169150081
5,6,170,5740450.418720118
6,6,170,1000000.0
7,6,170,2025155.9175100448
8,6,170,1225300.2797800244
1,7,170,3648036.9377200743
2,7,170,5066997.422970082
3,7,170,6148659.743455086
4,7,170,4770999.170475054
5,7,170,3850184.034300059
6,7,170,2605843.781965066
7,7,170,1000000.0
8,7,170,1108979.912260026
1,8,170,3308425.828460062
2,8,170,5450053.204015078
3,8,170,6652789.319335073
4,8,170,5663379.079245068
5,8,170,4020470.771020055
6,8,170,4842035.931700067
7,8,170,4877246.364260103
8,8,170,1000000.0
1,9,170,3155325.2788850623
2,9,170,5579764.330030073
3,9,170,6208528.438640068
4,9,170,5945339.412075061
5,9,170,4109357.303840056
6,9,170,4313427.212150052
7,9,170,5403074.78325007
8,9,170,4769716.320685078
1,10,170,3802534.1897150767
2,10,170,5937363.726750081
3,10,170,5815593.329595066
4,10,170,6028812.738645056
5,10,170,5143354.991350067
6,10,170,5509319.508980058
7,10,170,5265660.817645055
8,10,170,6051871.17062506
1,11,170,3763863.3104750644
2,11,170,5925344.330975085
3,11,170,6803870.973540068
4,11,170,6565321.72291006
5,11,170,6440022.08502006
6,11,170,7014976.556905064
7,11,170,7701715.207380066
8,11,170,5214329.927595057
1,12,170,5631889.863170081
2,12,170,6644672.545900076
3,12,170,8827834.717000062
4,12,170,6260815.963695052
5,12,170,7429973.733180075
6,12,170,8618137.800635071
7,12,170,7393821.918070071
8,12,170,6016039.233010071
1,13,170,6163041.245365089
2,13,170,7419158.418535083
3,13,170,8837555.909760071
4,13,170,6706402.008075054
5,13,170,7790889.04015506
6,13,170,7829889.244485059
7,13,170,6920836.529825069
8,13,170,5560529.68967006
1,14,170,6912848.697670084
2,14,170,8327695.497255092
3,14,170,7601984.491935067
4,14,170,6328439.1425350495
5,14,170,5872853.411640051
6,14,170,7208344.645040055
7,14,170,6214202.912345057
8,14,170,5508240.439075044
1,15,170,8500694.319935098
2,15,170,8024940.771900074
3,15,170,6536787.605955062
4,15,170,5785291.02054005
5,15,170,6796032.638595061
6,15,170,7398417.611985056
7,15,170,6295877.261285045
8,15,170,5286178.541300048
1,16,170,8426212.959290097
2,16,170,7176777.404200066
3,16,170,8357632.305040073
4,16,170,6913367.647690061
5,16,170,6672246.151095055
6,16,170,6576300.126955049
7,16,170,5592777.2894550515
8,16,170,4550803.254980042
1,17,170,9144113.726245109
2,17,170,7765015.323270073
3,17,170,9162601.62092506
4,17,170,6083385.054135051
5,17,170,5767058.378285047
6,17,170,5438120.278975054
7,17,170,4982991.646655046
8,17,170,5223257.408385044
1,18,170,7215368.109000067
2,18,170,8105056.572330066
3,18,170,8776237.272405064
4,18,170,5364462.095400043
5,18,170,6237726.585715044
6,18,170,5803236.1426000465
7,18,170,5444417.496615041
8,18,170,4871413.7609100435
1,19,170,7371880.422490082
2,19,170,8557136.07848508
3,19,170,8907888.390550058
4,19,170,6252787.80833505
5,19,170,6656656.553720056
6,19,170,5469250.381370044
7,19,170,5816236.644055038
8,19,170,5745229.963215048
1,20,170,6545348.661710084
2,20,170,8843857.308760075
3,20,170,7856721.167930051
4,20,170,5806191.148340051
5,20,170,7050864.659355048
6,20,170,4899961.2877250435
7,20,170,5601506.169670034
8,20,170,5712012.072615038
1,21,170,5646140.75326007
2,21,170,8013623.448675063
3,21,170,7323994.021745066
4,21,170,5638782.038800048
5,21,170,6282606.645610045
6,21,170,4845068.590490036
7,21,170,6067347.444220046
8,21,170,6110238.016350042
1,5,171,2429205.8224100666
2,5,171,4468658.431130088
3,5,171,5287914.8180800965
4,5,171,7817480.071020127
5,5,171,1000000.0
6,5,171,898611.6834050316
7,5,171,1492120.3377950303
8,5,171,1516020.7351850234
1,6,171,3849502.6813800856
2,6,171,5374425.39844009
3,6,171,6364482.071420113
4,6,171,5323552.148910074
5,6,171,5511957.950425101
6,6,171,1000000.0
7,6,171,1987511.1005650435
8,6,171,1225300.2797800244
1,7,171,3576199.8989650696
2,7,171,4965855.187695069
3,7,171,6025238.049575097
4,7,171,4576067.683340056
5,7,171,3693153.100150066
6,7,171,2552312.2683650656
7,7,171,1000000.0
8,7,171,1108979.912260026
1,8,171,3242095.001880071
2,8,171,5339697.806725078
3,8,171,6518513.2630700795
4,8,171,5438470.628630066
5,8,171,3860625.528640053
6,8,171,4643431.214500076
7,8,171,4691844.309640096
8,8,171,1000000.0
1,9,171,3092624.58387506
2,9,171,5467799.368960075
3,9,171,6084721.988560068
4,9,171,5702176.253125066
5,9,171,3946490.9168550493
6,9,171,4226238.158380059
7,9,171,5193359.726320058
8,9,171,4677653.548190082
1,10,171,3724997.095305074
2,10,171,5816839.460535081
3,10,171,5697647.88804507
4,10,171,5783562.376465053
5,10,171,4937860.75415505
6,10,171,5404531.618865069
7,10,171,5163618.157860054
8,10,171,5895929.161135067
1,11,171,3686498.304510063
2,11,171,5804791.948110072
3,11,171,6666914.18231507
4,11,171,6317017.963395056
5,11,171,6316768.866875073
6,11,171,6880544.860240061
7,11,171,7553134.395110075
8,11,171,5080483.303625054
1,12,171,5518014.675075076
2,12,171,6511574.751715075
3,12,171,8649535.890680077
4,12,171,6140212.446135052
5,12,171,7287803.786540071
6,12,171,8452392.308490073
7,12,171,7203453.370260067
8,12,171,5859865.230175081
1,13,171,6039175.773385098
2,13,171,7269968.354950081
3,13,171,8658817.417640071
4,13,171,6578153.397170051
5,13,171,7643207.210530058
6,13,171,7680163.41034506
7,13,171,6743166.4744650675
8,13,171,5418107.345075062
1,14,171,6773793.170830095
2,14,171,8160073.71203009
3,14,171,7449119.79317507
4,14,171,6206296.066405052
5,14,171,5759377.402150044
6,14,171,7021793.966235059
7,14,171,6055292.299015059
8,14,171,5366511.062455047
1,15,171,8328603.219255089
2,15,171,7863178.047230083
3,15,171,6405633.49708506
4,15,171,5674926.9443100635
5,15,171,6621726.229780058
6,15,171,7209155.553030057
7,15,171,6134152.77404505
8,15,171,5149552.745290046
1,16,171,8256539.312165092
2,16,171,7033155.108095068
3,16,171,8189321.395235066
4,16,171,6779290.526130059
5,16,171,6498792.790450053
6,16,171,6407239.285465058
7,16,171,5448004.167505049
8,16,171,4434535.182475045
1,17,171,8959023.141745096
2,17,171,7609265.6733950665
3,17,171,8978054.079595076
4,17,171,5966449.054680049
5,17,171,5619238.521675048
6,17,171,5298101.109130047
7,17,171,4855451.30391004
8,17,171,5090612.888550051
1,18,171,7068811.614320077
2,18,171,7942140.087490084
3,18,171,8599889.006440066
4,18,171,5262624.591670041
5,18,171,6076715.490870057
6,18,171,5654392.186155044
7,18,171,5304148.812195032
8,18,171,4744680.005700041
1,19,171,7223514.071235091
2,19,171,8386476.026900086
3,19,171,8735515.201670066
4,19,171,6133770.057330046
5,19,171,6485689.241390054
6,19,171,5329355.68511005
7,19,171,5666621.838500034
8,19,171,5597478.156945049
1,20,171,6414844.113805083
2,20,171,8665785.149495065
3,20,171,7706457.542440068
4,20,171,5695336.053820048
5,20,171,6870429.806805051
6,20,171,4773661.297750046
7,20,171,5457299.84309004
8,20,171,5565491.627565044
1,21,171,5531587.615420063
2,21,171,7852074.353100077
3,21,171,7184408.208880069
4,21,171,5531004.845010044
5,21,171,6121312.663795052
6,21,171,4720872.68767004
7,21,171,5911678.445355043
8,21,171,5953475.498530038
1,5,172,2478971.8985100626
2,5,172,4559207.21923508
3,5,172,5397208.777340106
4,5,172,7979690.053950145
5,5,172,1000000.0
6,5,172,897072.84349003
7,5,172,1489742.2230800323
8,5,172,1512536.2780800269
1,6,172,3928063.6875950797
2,6,172,5484718.253585096
3,6,172,6495551.528135096
4,6,172,5431742.248490077
5,6,172,5618493.514200111
6,6,172,1000000.0
7,6,172,1971149.53398004
8,6,172,1229248.3019800237
1,7,172,3647633.6674250737
2,7,172,5068673.232220079
3,7,172,6148458.760910088
4,7,172,4669888.221190052
5,7,172,3765177.1827950627
6,7,172,2619834.8401950654
7,7,172,1000000.0
8,7,172,1113348.7043900262
1,8,172,3308598.2541150595
2,8,172,5449555.087835076
3,8,172,6651414.703495079
4,8,172,5551265.075810066
5,8,172,3940338.7959750528
6,8,172,4705131.827120064
7,8,172,4751968.23592009
8,8,172,1000000.0
1,9,172,3154522.2329100617
2,9,172,5579770.183030076
3,9,172,6208340.643045067
4,9,172,5818357.712290069
5,9,172,4028073.6756450506
6,9,172,4257134.520465058
7,9,172,5226569.881120068
8,9,172,4706873.429045073
1,10,172,3802552.137830073
2,10,172,5938003.214495083
3,10,172,5815672.143990059
4,10,172,5902753.248720064
5,10,172,5039357.60446506
6,10,172,5417488.455715068
7,10,172,5172131.742580057
8,10,172,5901607.32303007
1,11,172,3763025.8200800614
2,11,172,5848139.5095550725
3,11,172,6802773.478575061
4,11,172,6362286.806795057
5,11,172,6362972.641580063
6,11,172,6888433.787580062
7,11,172,7563300.706475065
8,11,172,5086547.13663506
1,12,172,5632072.023815088
2,12,172,6552258.293130079
3,12,172,8704604.321680069
4,12,172,6178266.069140058
5,12,172,7298024.79918007
6,12,172,8465280.99532007
7,12,172,7212945.780245069
8,12,172,5866441.007920073
1,13,172,6076763.7226100825
2,13,172,7314704.354555086
3,13,172,8714051.48202008
4,13,172,6619435.847725055
5,13,172,7651005.1642400585
6,13,172,7689642.611895074
7,13,172,6751220.395165066
8,13,172,5423861.371705065
1,14,172,6816705.7177251
2,14,172,8169968.133845083
3,14,172,7495976.0545650665
4,14,172,6245060.731455049
5,14,172,5767808.732070046
6,14,172,7031238.351330058
7,14,172,6062517.214065054
8,14,172,5379111.834620059
1,15,172,8338601.2382951
2,15,172,7873464.989350078
3,15,172,6413843.5241650585
4,15,172,5710251.2122050505
5,15,172,6630784.540420052
6,15,172,7218590.476695052
7,15,172,6142050.912405053
8,15,172,5162482.276465038
1,16,172,8267918.252690098
2,16,172,7041838.884735078
3,16,172,8200415.116630066
4,16,172,6788204.206325062
5,16,172,6509160.510830053
6,16,172,6416751.942440043
7,16,172,5455387.46119004
8,16,172,4445112.928250042
1,17,172,8971142.9915251
2,17,172,7619706.774195075
3,17,172,8989808.532815082
4,17,172,5973728.262260049
5,17,172,5625799.922760051
6,17,172,5303305.504895044
7,17,172,4860479.428685042
8,17,172,5097137.075445038
1,18,172,7077233.412555081
2,18,172,7951428.716990075
3,18,172,8609327.144980075
4,18,172,5270037.428815051
5,18,172,6079233.726435055
6,18,172,5656952.891440049
7,18,172,5310272.891510035
8,18,172,4751648.608395043
1,19,172,7233561.498380081
2,19,172,8395764.409030061
3,19,172,8739608.509650053
4,19,172,6136352.989270048
5,19,172,6488233.57777006
6,19,172,5365606.156195048
7,19,172,5668079.915065033
8,19,172,5603858.643215045
1,20,172,6458412.47496009
2,20,172,8678684.032880086
3,20,172,7707744.465330063
4,20,172,5734969.287820044
5,20,172,6919959.4792200625
6,20,172,4806667.451770044
7,20,172,5502404.47404504
8,20,172,5609735.392135038
1,21,172,5570197.9431200605
2,21,172,7854904.605355076
3,21,172,7235117.539260064
4,21,172,5569684.974805046
5,21,172,6163258.874645046
6,21,172,4753616.68848504
7,21,172,5958388.795865044
8,21,172,6001030.693095043
1,5,173,2481017.272110061
2,5,173,4562027.399160083
3,5,173,5388370.337270096
4,5,173,7963441.975560146
5,5,173,1000000.0
6,5,173,897072.84349003
7,5,173,1489742.2230800323
8,5,173,1512536.2780800269
1,6,173,3929977.459350077
2,6,173,5487642.665400102
3,6,173,6465248.5582701
4,6,173,5406814.930725085
5,6,173,5586786.7976751095
6,6,173,1000000.0
7,6,173,1971149.53398004
8,6,173,1229248.3019800237
1,7,173,3650414.050115072
2,7,173,5055248.492865077
3,7,173,6122201.9178750925
4,7,173,4638656.748365055
5,7,173,3739886.166915064
6,7,173,2604006.370370065
7,7,173,1000000.0
8,7,173,1113348.7043900262
1,8,173,3311289.9594300664
2,8,173,5437178.095990077
3,8,173,6613904.758145075
4,8,173,5513548.296010071
5,8,173,3914182.739725053
6,8,173,4673822.635080068
7,8,173,4722394.908845093
8,8,173,1000000.0
1,9,173,3144604.46344506
2,9,173,5561648.301895076
3,9,173,6173294.258180083
4,9,173,5780963.486885075
5,9,173,3999724.100950056
6,9,173,4228387.985065059
7,9,173,5191266.414865072
8,9,173,4675652.468990078
1,10,173,3789599.49456007
2,10,173,5904118.711500075
3,10,173,5782954.464455063
4,10,173,5865491.918335058
5,10,173,5007059.312485059
6,10,173,5380824.438675063
7,10,173,5137053.040955049
8,10,173,5864000.191525075
1,11,173,3750757.049640062
2,11,173,5816699.919325073
3,11,173,6757472.059525071
4,11,173,6321534.846150058
5,11,173,6322055.052870062
6,11,173,6844977.068355064
7,11,173,7514188.851010073
8,11,173,5052967.697005058
1,12,173,5613681.818835087
2,12,173,6516353.415770082
3,12,173,8648326.860215077
4,12,173,6139181.034040053
5,12,173,7249868.977995063
6,12,173,8408593.21844507
7,12,173,7166299.235145068
8,12,173,5829539.504530075
1,13,173,6036010.238995087
2,13,173,7274594.359190075
3,13,173,8657435.203305062
4,13,173,6574364.586745058
5,13,173,7601768.326495058
6,13,173,7639924.7474850565
7,13,173,6707000.363225061
8,13,173,5389674.616680063
1,14,173,6772644.760235087
2,14,173,8117256.176420093
3,14,173,7447313.780715067
4,14,173,6203598.333550053
5,14,173,5729653.445070054
6,14,173,6984150.847075068
7,14,173,6022884.478815063
8,14,173,5343645.376690059
1,15,173,8285524.82343511
2,15,173,7822739.834095083
3,15,173,6372407.922680061
4,15,173,5673194.007515063
5,15,173,6586377.250225059
6,15,173,7169260.659240054
7,15,173,6101368.339275051
8,15,173,5127740.901800038
1,16,173,8213665.792915102
2,16,173,6995918.4637600845
3,16,173,8147653.105630083
4,16,173,6744139.175725053
5,16,173,6464475.207465046
6,16,173,6372957.790980053
7,16,173,5421011.05579504
8,16,173,4415993.293725042
1,17,173,8913006.685985096
2,17,173,7569414.608045074
3,17,173,8932322.676365068
4,17,173,5935345.891160039
5,17,173,5590202.746000047
6,17,173,5269782.3833500445
7,17,173,4828160.413715038
8,17,173,5063951.322095041
1,18,173,7029792.4323300775
2,18,173,7898298.700385082
3,18,173,8553765.71146506
4,18,173,5234518.296535049
5,18,173,6039691.723775052
6,18,173,5619656.268240044
7,18,173,5277333.534485044
8,18,173,4720472.049205035
1,19,173,7185654.214165086
2,19,173,8340429.218790078
3,19,173,8682364.525475072
4,19,173,6095227.315570058
5,19,173,6444014.084785042
6,19,173,5329252.295455025
7,19,173,5631027.549805037
8,19,173,5567300.957950042
1,20,173,6416359.09966008
2,20,173,8622276.123415075
3,20,173,7657808.4106400665
4,20,173,5700027.461450047
5,20,173,6872794.88595006
6,20,173,4775063.832900036
7,20,173,5464456.89170504
8,20,173,5572847.694710044
1,21,173,5533615.905400074
2,21,173,7803920.549515069
3,21,173,7187265.842155055
4,21,173,5533089.018850047
5,21,173,6122675.572805047
6,21,173,4721675.792035038
7,21,173,5920835.662105041
8,21,173,5960509.929700041
1,5,174,2547942.6658000634
2,5,174,4686207.331485092
3,5,174,5515647.779860105
4,5,174,8154504.682775139
5,5,174,1000000.0
6,5,174,897001.9455750298
7,5,174,1490187.2933300333
8,5,174,1567060.9040400255
1,6,174,4032166.8397600814
2,6,174,5618667.625270092
3,6,174,6619644.437030101
4,6,174,5536395.993170084
5,6,174,5721025.607100112
6,6,174,1000000.0
7,6,174,2031001.3639900442
8,6,174,1266935.596830023
1,7,174,3737019.8243650678
2,7,174,5175375.733390084
3,7,174,6267531.120100093
4,7,174,4749783.89495506
5,7,174,3829894.821330073
6,7,174,2589674.4561100565
7,7,174,1000000.0
8,7,174,1149290.4860600303
1,8,174,3389002.516850069
2,8,174,5567669.655675065
3,8,174,6772578.275890074
4,8,174,5645461.124235059
5,8,174,3867088.3571450463
6,8,174,4648949.251315066
7,8,174,4683676.81773509
8,8,174,1000000.0
1,9,174,3219576.054565066
2,9,174,5693615.306115064
3,9,174,6322259.46878007
4,9,174,5919417.162720074
5,9,174,3980747.208260056
6,9,174,4194566.624875061
7,9,174,5148060.023020068
8,9,174,4725972.191770073
1,10,174,3878755.3567700675
2,10,174,6045121.60480509
3,10,174,5920846.262480061
4,10,174,6046058.764995064
5,10,174,5162581.536640066
6,10,174,5336745.931845063
7,10,174,5099734.377310056
8,10,174,5925823.342870074
1,11,174,3839719.7258450636
2,11,174,5954786.991205091
3,11,174,6918619.424525052
4,11,174,6498238.63290006
5,11,174,6269509.94159506
6,11,174,6796097.019015071
7,11,174,7461277.282995086
8,11,174,5199026.58230506
1,12,174,5746404.928005082
2,12,174,6671628.818005072
3,12,174,8914584.846845072
4,12,174,6310104.180545055
5,12,174,7197746.735185069
6,12,174,8348919.498155072
7,12,174,7112953.4646150675
8,12,174,5996993.341505065
1,13,174,6169697.701300071
2,13,174,7431978.226325085
3,13,174,8907800.409150075
4,13,174,6766079.218845054
5,13,174,7548330.705890055
6,13,174,7586257.972940071
7,13,174,6658096.507775074
8,13,174,5543926.007995062
1,14,174,6919507.979560081
2,14,174,8292954.612060083
3,14,174,7661660.205540065
4,14,174,6383701.06938505
5,14,174,5896002.834815056
6,14,174,6935579.999890059
7,14,174,6196501.992605053
8,14,174,5497635.409285065
1,15,174,8466591.6222201
2,15,174,8047778.44124508
3,15,174,6554412.553165056
4,15,174,5838124.376310055
5,15,174,6776791.859775051
6,15,174,7376983.90093006
7,15,174,6279069.087325049
8,15,174,5276194.144200045
1,16,174,8393093.61907511
2,16,174,7198376.454125069
3,16,174,8380093.400235068
4,16,174,6938998.155845057
5,16,174,6652771.008445051
6,16,174,6556592.096255045
7,16,174,5576505.785235038
8,16,174,4543342.757395041
1,17,174,9107309.82682009
2,17,174,7787889.017925076
3,17,174,9189159.038215058
4,17,174,6104893.535840043
5,17,174,5749043.380185052
6,17,174,5421323.893500051
7,17,174,4968508.1478900425
8,17,174,5220504.961230044
1,18,174,7183209.286755067
2,18,174,8126549.778950079
3,18,174,8801507.280500077
4,18,174,5386723.216170046
5,18,174,6214170.166945047
6,18,174,5782131.858155045
7,18,174,5428319.798095035
8,18,174,4866328.58624004
1,19,174,7341957.833000087
2,19,174,8583269.778310075
3,19,174,8933664.824575067
4,19,174,6271848.737835049
5,19,174,6630184.432950055
6,19,174,5485496.821415045
7,19,174,5806222.408460037
8,19,174,5740197.8531700475
1,20,174,6556241.125580079
2,20,174,8871023.44892507
3,20,174,7878705.69901006
4,20,174,5863049.571860047
5,20,174,7072994.32481006
6,20,174,4912610.311580048
7,20,174,5634235.649990034
8,20,174,5745955.443470038
1,21,174,5654438.573220071
2,21,174,8027605.063360059
3,21,174,7395440.023210071
4,21,174,5692093.382675048
5,21,174,6299942.655175043
6,21,174,4860046.228920033
7,21,174,6103763.391660045
8,21,174,6146063.999500036
1,5,175,2472140.3154000654
2,5,175,4543987.573580094
3,5,175,5281458.17586511
4,5,175,7652365.476670135
5,5,175,1000000.0
6,5,175,882761.3417600283
7,5,175,1465917.9192950313
8,5,175,1543208.4328800272
1,6,175,3860125.4803800867
2,6,175,5349377.166010104
3,6,175,6302313.846000111
4,6,175,5269181.236630078
5,6,175,5446247.125175103
6,6,175,1000000.0
7,6,175,1998743.6683450458
8,6,175,1248301.0914600252
1,7,175,3558679.644890069
2,7,175,4927795.174355074
3,7,175,5965972.340155075
4,7,175,4522264.239315062
5,7,175,3644978.627550065
6,7,175,2464744.434255058
7,7,175,1000000.0
8,7,175,1131593.788615029
1,8,175,3227024.776435066
2,8,175,5298897.208680073
3,8,175,6445868.866745072
4,8,175,5372897.212255071
5,8,175,3681321.900480047
6,8,175,4426889.688045061
7,8,175,4459642.061535092
8,8,175,1000000.0
1,9,175,3065060.284890067
2,9,175,5419756.398170072
3,9,175,6018487.47952506
4,9,175,5634566.186350076
5,9,175,3788418.4196750554
6,9,175,3993108.227605054
7,9,175,4799334.663625067
8,9,175,4404211.324770071
1,10,175,3693364.9735800675
2,10,175,5754205.493255074
3,10,175,5637547.198385064
4,10,175,5754988.044855065
5,10,175,4913784.798170061
6,10,175,4974091.90203506
7,10,175,4752921.729170056
8,10,175,5518167.441240064
1,11,175,3655373.4791900613
2,11,175,5667585.853340086
3,11,175,6585496.637335069
4,11,175,6055856.815210052
5,11,175,5968324.713905055
6,11,175,6332927.749815058
7,11,175,6946397.83186008
8,11,175,4841467.147885063
1,12,175,5470446.302255083
2,12,175,6351315.303360079
3,12,175,8488707.503455069
4,12,175,5886284.570030055
5,12,175,6702337.837945075
6,12,175,7772426.384755067
7,12,175,6624041.045395067
8,12,175,5585101.949400073
1,13,175,5871205.678920081
2,13,175,7074971.137435076
3,13,175,8479208.264005065
4,13,175,6439568.18099506
5,13,175,7184307.764640054
6,13,175,7062514.556660056
7,13,175,6200494.160515062
8,13,175,5162344.762775053
1,14,175,6586002.141485078
2,14,175,7894834.256295076
3,14,175,7294903.79223007
4,14,175,6077731.390995055
5,14,175,5612571.419170046
6,14,175,6601197.999410059
7,14,175,5769250.58198006
8,14,175,5124497.177055052
1,15,175,8058738.463880104
2,15,175,7662143.520075081
3,15,175,6240193.646515066
4,15,175,5557103.997130061
5,15,175,6451473.777050053
6,15,175,7022701.502940049
7,15,175,5975744.187770047
8,15,175,4917647.136505047
1,16,175,7988254.657115088
