sellJ,buyJ,netAsset
71,20,879049.4881300095
71,21,897457.509915009
71,22,919980.8416700095
71,23,886895.4144900095
71,24,793141.1469650085
71,25,707305.6131550085
71,26,747124.1139600112
71,27,731199.1979950105
71,28,758679.69924501
71,29,809914.9120450111
71,30,809914.9120450111
71,31,809914.9120450111
71,32,832482.3525950128
71,33,909219.3811650133
71,34,951529.888400014
71,35,934717.5313050135
71,36,922354.4181700133
71,37,875446.5392150129
71,38,898801.911660012
71,39,919543.3092500123
71,40,874586.4626600122
71,41,921743.122405012
71,42,1013173.8648900129
71,43,1025055.8854500141
71,44,1116960.0926550147
71,45,1076696.3415950157
71,46,1026927.386180015
71,47,1074505.695660016
71,48,1074505.695660016
71,49,1057093.4726550153
71,50,1002247.0937600152
71,51,947582.3847150147
71,52,833840.0073650142
71,53,835236.7864400146
71,54,818470.3772900131
71,55,840150.405055015
71,56,830554.9752150142
71,57,809339.7953800133
71,58,814137.5866950139
71,59,817587.2856650148
71,60,788837.5640450149
71,61,859121.1615550142
71,62,839076.758550014
71,63,899876.9168650144
71,64,922649.9033250146
71,65,909996.3806400148
71,66,1031089.8776050156
71,67,1031458.5571550165
71,68,1008868.7893650158
71,69,952333.4433500164
71,70,1001736.4813400179
71,71,1012025.4725450176
71,72,996967.3723800193
71,73,1004540.4681800203
71,74,1122621.6823650212
71,75,1145463.8805400205
71,76,1149822.0702850223
71,77,1186946.9795750235
71,78,1175983.516435023
71,79,1113632.5978750214
71,80,1129868.8037000217
71,81,1185892.7787650216
71,82,1176298.699475022
71,83,1252797.482065023
71,84,1418579.5318900293
71,85,1367827.2932450303
71,86,1369775.1665000308
71,87,1369370.7247200308
71,88,1453269.8593050318
71,89,1401494.1063700332
71,90,1369599.1587950327
72,10,1078005.905470009
72,11,984066.0683000076
72,12,1015929.4461800093
72,13,837395.5364350071
72,14,773169.3243450073
72,15,791313.4389150076
72,16,839707.7912450088
72,17,911644.9136950106
72,18,903853.0585400101
72,19,982220.8402950115
72,20,909292.7122700093
72,21,928139.6113350089
72,22,951753.866945009
72,23,917599.6932550082
72,24,819858.2465300084
72,25,732175.5752300082
72,26,767745.1143350119
72,27,751099.3737100108
72,28,779283.2023800097
72,29,832723.9275100124
72,30,832723.9275100124
72,31,832723.9275100124
72,32,855061.387325012
72,33,934121.0596000135
72,34,976685.5976350133
72,35,961044.6470400129
72,36,947236.5177700139
72,37,899734.7254700122
72,38,923112.1626250125
72,39,945153.5146600123
72,40,899160.4273850122
72,41,946085.8709400126
72,42,1040158.8771950135
72,43,1035125.0376700135
72,44,1128446.7959600145
72,45,1087335.9230500143
72,46,1036566.6352050144
72,47,1085097.731340016
72,48,1085097.731340016
72,49,1067702.2348500153
72,50,1012530.5831900149
72,51,956704.3343200146
72,52,841055.2452200145
72,53,842988.8422850145
72,54,826546.3407950128
72,55,848033.5491500143
72,56,839324.5267050146
72,57,816953.3674050131
72,58,821880.4618250128
72,59,824820.6726800138
72,60,795526.3619250143
72,61,867593.2863850137
72,62,847013.0995550142
72,63,908724.804780014
72,64,931369.3457500149
72,65,918634.459320014
72,66,1041001.8809050147
72,67,1041932.1741100156
72,68,1019074.1828900158
72,69,961944.7950900161
72,70,1011247.158225018
72,71,1022528.9909500171
72,72,1007195.3833800192
72,73,1018534.4726350188
72,74,1137823.068935021
72,75,1159622.5313650204
72,76,1165971.3112800226
72,77,1202183.7128000231
72,78,1192387.692055024
72,79,1127846.1596100212
72,80,1124395.9401000207
72,81,1180980.2892750208
72,82,1171977.4256700228
72,83,1247099.5533400227
72,84,1411673.8659500289
72,85,1361605.907340029
72,86,1363325.8522300294
72,87,1363100.9242000286
72,88,1446603.5360600317
72,89,1394631.6887250317
72,90,1363327.8575250313
73,10,1078005.905470009
73,11,984066.0683000076
73,12,1015929.4461800093
73,13,837395.5364350071
73,14,773169.3243450073
73,15,791313.4389150076
73,16,839707.7912450088
73,17,911644.9136950106
73,18,903853.0585400101
73,19,952514.6858000116
73,20,881416.743160009
73,21,900573.2929600091
73,22,922323.5538400093
73,23,889013.0980100094
73,24,795050.2112600091
73,25,711294.1440650087
73,26,744907.1203550099
73,27,728521.6012400098
73,28,755812.6901850105
73,29,808803.6745000107
73,30,808803.6745000107
73,31,808803.6745000107
73,32,830683.6655500124
73,33,906373.715315013
73,34,949696.6381450132
73,35,932721.2095600135
73,36,918920.8306100123
73,37,872981.3358700125
73,38,895147.0568700128
73,39,917296.0441600126
73,40,872107.2336400124
73,41,918489.2173400118
73,42,1009604.9993450133
73,43,1005286.7390350134
73,44,1095985.457010014
73,45,1056556.6704900146
73,46,1006879.9977400142
73,47,1053690.2938450156
73,48,1053690.2938450156
73,49,1037190.1954800147
73,50,983182.9696250142
73,51,929615.2490150135
73,52,815253.6126150131
73,53,816892.5319250125
73,54,802338.7128550134
73,55,824007.220690013
73,56,813931.0886400138
73,57,815841.3934150116
73,58,820738.4994450113
73,59,823842.6836950129
73,60,794862.8819450137
73,61,866313.0168300136
73,62,845543.2274050134
73,63,905770.7213450152
73,64,900898.5178100145
73,65,887853.6362750136
73,66,1005237.7489650158
73,67,1010146.2147050148
73,68,988564.1001600147
73,69,932709.7964150164
73,70,979582.4345050184
73,71,988312.2497450178
73,72,974070.4889950183
73,73,984337.3584700181
73,74,1100597.5041250207
73,75,1100597.5041250207
73,76,1105625.2161650197
73,77,1142900.6466700223
73,78,1181332.110440022
73,79,1118171.2270850188
73,80,1113627.8019700202
73,81,1168701.775270022
73,82,1159872.6350200223
73,83,1235200.4679200242
73,84,1400597.2932950293
73,85,1351317.755090025
73,86,1354902.1405200276
73,87,1353009.6827350263
73,88,1435539.591565033
73,89,1381854.6192850326
73,90,1350525.9991750324
74,10,1148422.62108501
74,11,1050045.0682700095
74,12,1083454.7967350094
74,13,892786.1398600081
74,14,825272.9293500079
74,15,842271.1129500085
74,16,895416.4973700105
74,17,970332.7022250108
74,18,961259.092045012
74,19,1013524.465695012
74,20,939952.5355700102
74,21,959888.2642400105
74,22,983792.3355450103
74,23,948068.3085700104
74,24,847802.5026800095
74,25,757134.6952600093
74,26,793130.6487200093
74,27,776655.7699500093
74,28,806516.4580650104
74,29,862736.9073550142
74,30,862736.9073550142
74,31,862736.9073550142
74,32,885103.1301800135
74,33,966929.7936600136
74,34,1012591.884755014
74,35,992726.3324700143
74,36,978267.8968550134
74,37,929151.301440013
74,38,952622.8200600137
74,39,976150.6676450134
74,40,928609.4026750132
74,41,978392.9667550133
74,42,1076031.5857250164
74,43,1071841.4762250157
74,44,1167554.358565014
74,45,1125315.1446250149
74,46,1072832.843915016
74,47,1124568.9177100146
74,48,1124568.9177100146
74,49,1104914.8787350152
74,50,1047818.3985650163
74,51,989928.228120015
74,52,871264.4764250133
74,53,871500.4787400131
74,54,855260.1232850133
74,55,878468.6981900138
74,56,868655.8580050138
74,57,869079.7874300124
74,58,874129.3892750121
74,59,877793.7455900142
74,60,847185.6832100151
74,61,923100.4620400138
74,62,901467.631915015
74,63,965276.9172400164
74,64,959292.3962450157
74,65,946337.8013750146
74,66,1071662.8209850169
74,67,1076577.2202300173
74,68,1053191.3458700161
74,69,992917.1376600163
74,70,1042374.8362150196
74,71,1053995.4014100188
74,72,1038032.3366350185
74,73,1059299.8665150194
74,74,1184966.45076002
74,75,1184966.45076002
74,76,1190283.473370021
74,77,1228256.1120050212
74,78,1272246.8747200214
74,79,1204463.3837500215
74,80,1199829.700490022
74,81,1256928.3697350211
74,82,1246485.2420300222
74,83,1329965.011335025
74,84,1435669.7245550263
74,85,1384762.362600028
74,86,1384762.362600028
74,87,1381857.1652100307
74,88,1466429.454945031
74,89,1411421.9126400312
74,90,1378764.943245032
75,10,1148422.62108501
75,11,1050045.0682700095
75,12,1083454.7967350094
75,13,892786.1398600081
75,14,825272.9293500079
75,15,842271.1129500085
75,16,895416.4973700105
75,17,970332.7022250108
75,18,961259.092045012
75,19,1013524.465695012
75,20,939952.5355700102
75,21,959888.2642400105
75,22,983792.3355450103
75,23,948068.3085700104
75,24,847802.5026800095
75,25,757134.6952600093
75,26,793130.6487200093
75,27,776655.7699500093
75,28,806516.4580650104
75,29,862736.9073550142
75,30,862736.9073550142
75,31,862736.9073550142
75,32,885103.1301800135
75,33,966929.7936600136
75,34,1012591.884755014
75,35,992726.3324700143
75,36,978267.8968550134
75,37,929151.301440013
75,38,952622.8200600137
75,39,976150.6676450134
75,40,928609.4026750132
75,41,978392.9667550133
75,42,1076031.5857250164
75,43,1071841.4762250157
75,44,1167554.358565014
75,45,1124045.9005350142
75,46,1071342.8773650152
75,47,1122358.552275015
75,48,1122358.552275015
75,49,1103226.839670015
75,50,1045430.9271000163
75,51,988727.8331800143
75,52,869635.9477450133
75,53,871480.2518600132
75,54,854199.6092200126
75,55,876737.3342200139
75,56,866893.822325014
75,57,867848.425555012
75,58,873045.4154850119
75,59,876741.3330050142
75,60,845963.7461750149
75,61,922373.1077000141
75,62,912864.0508000155
75,63,978314.6718100162
75,64,935349.6649100151
75,65,923374.5171850137
75,66,1045537.5071100153
75,67,1048560.8398750158
75,68,1026375.7812000165
75,69,967970.1173300166
75,70,1017262.3578650195
75,71,1026157.573500017
75,72,1011182.3907750174
75,73,1033073.9996800182
75,74,1154549.8433400206
75,75,1154549.8433400206
75,76,1161233.4104350205
75,77,1197515.098255021
75,78,1240152.7168200212
75,79,1174694.9897400204
75,80,1169715.0503550218
75,81,1225942.905485022
75,82,1215724.4683700223
75,83,1297581.996720023
75,84,1399629.4557500281
75,85,1350633.4349000251
75,86,1350633.4349000251
75,87,1348820.1755000283
75,88,1429326.1466650283
75,89,1376434.2858850309
75,90,1344641.2937100295
76,10,1192986.7285400108
76,11,1089507.3925000085
76,12,1125133.8686600092
76,13,926433.0678100091
76,14,856271.4121050083
76,15,876208.1558000097
76,16,930466.9957700099
76,17,1008139.321680011
76,18,999473.0059700112
76,19,1016482.5680850104
76,20,941316.2919900093
76,21,961336.5495200097
76,22,985563.7986100091
76,23,950095.1147500093
76,24,849510.3244900095
76,25,759056.5385200091
76,26,794868.4633850094
76,27,777515.7805700091
76,28,807803.0080500101
76,29,870355.0675450135
76,30,870355.0675450135
76,31,870355.0675450135
76,32,893211.4174550122
76,33,976283.2358650133
76,34,1022371.9212250131
76,35,1002929.069035014
76,36,987748.3934850129
76,37,937558.8415650126
76,38,963028.8471900132
76,39,985722.7046800128
76,40,937482.8982850126
76,41,987792.3044300129
76,42,1085467.1311900143
76,43,1080800.3897800145
76,44,1177819.2051950141
76,45,1134116.599430015
76,46,1081024.2615550156
76,47,1132550.0344700157
76,48,1132550.0344700157
76,49,1113865.7665550166
76,50,1055502.4263750163
76,51,997195.8015200148
76,52,878015.8165950122
76,53,878223.0267750121
76,54,861561.8172250129
76,55,886385.1354450127
76,56,876804.8757450128
76,57,878326.825465012
76,58,883654.448435012
76,59,885284.7622800148
76,60,854986.8405250143
76,61,931667.7996000135
76,62,923966.6994550145
76,63,989775.5449250147
76,64,947097.2139100154
76,65,932885.2271650147
76,66,1056363.6713950138
76,67,1059775.0972650165
76,68,1037374.0316500163
76,69,979816.0235200175
76,70,1027997.3681750189
76,71,1037822.8879000178
76,72,1023731.3287300181
76,73,1044788.9557400176
76,74,1169243.0387000185
76,75,1169243.0387000185
76,76,1174843.9300300211
76,77,1212202.6016600197
76,78,1254511.461875023
76,79,1178988.4045050193
76,80,1174278.6047400194
76,81,1230276.9255150226
76,82,1221789.6556600225
76,83,1320196.7324950243
76,84,1423926.8427950307
76,85,1373519.9738250263
76,86,1373519.9738250263
76,87,1371146.6032750288
76,88,1455084.2627300287
76,89,1399645.9006050308
76,90,1368763.2532700317
77,10,1038761.7870050073
77,11,949174.3294650081
77,12,1076770.055190009
77,13,887165.761755008
77,14,818758.5935450086
77,15,863820.0777700078
77,16,917277.8713100099
77,17,994510.7912750087
77,18,986385.9259600107
77,19,1018891.5738500098
77,20,945042.2922500093
77,21,963931.9924900085
77,22,988202.1647850084
77,23,952477.0087350083
77,24,852819.5856900071
77,25,762144.1244350075
77,26,798803.2192550094
77,27,781092.1525950087
77,28,810252.1501250103
77,29,826561.3173500118
77,30,826561.3173500118
77,31,826561.3173500118
77,32,826561.3173500118
77,33,902628.9671500113
77,34,945977.8909550125
77,35,927633.4049700117
77,36,913939.9595950126
77,37,866892.6256350128
77,38,889679.7349700137
77,39,911329.4711050129
77,40,866645.9095800127
77,41,912261.305705014
77,42,1003170.8102750136
77,43,999326.0612850145
77,44,1089496.377370014
77,45,1048494.8420650136
77,46,999255.760965014
77,47,1045836.1205350147
77,48,1045836.1205350147
77,49,1029000.4390000147
77,50,976122.144500015
77,51,921995.1779300136
77,52,810117.7429900115
77,53,811388.8056200114
77,54,797860.3967250129
77,55,819976.0779500135
77,56,810201.1267150121
77,57,813256.4445400124
77,58,817948.2447500125
77,59,819389.9615500143
77,60,790297.0426500122
77,61,861532.7550550123
77,62,852089.9265000127
77,63,913500.1672050143
77,64,874126.8312650135
77,65,863188.4549600128
77,66,977567.4775150149
77,67,982012.8873500157
77,68,960790.8863350156
77,69,906364.5190250152
77,70,951875.9057450169
77,71,961050.627990018
77,72,946919.1668300173
77,73,967106.0589450176
77,74,1081807.8398350165
77,75,1081807.8398350165
77,76,1087242.0745900187
77,77,1120807.4041700189
77,78,1159707.825590021
77,79,1089480.7806350177
77,80,1082479.9476900196
77,81,1134140.8095000202
77,82,1125364.47794502
77,83,1217041.3641500224
77,84,1324982.2729250267
77,85,1279269.3919150254
77,86,1279269.3919150254
77,87,1271416.9528050253
77,88,1347694.5818750274
77,89,1297379.7651300277
77,90,1324627.165995033
78,10,1075121.475480008
78,11,982681.2144900082
78,12,1114393.3958350096
78,13,917939.5311850082
78,14,847876.0498500088
78,15,894525.3756250087
78,16,949819.8784650096
78,17,1030820.6639900095
78,18,1021811.5260650102
78,19,1054661.9869650104
78,20,978520.1184200092
78,21,999282.9139550083
78,22,1023905.0517750082
78,23,987019.5466500084
78,24,882805.4471350079
78,25,788572.6088650073
78,26,826979.4077800098
78,27,808844.7478250082
78,28,838463.1941200105
78,29,855766.4863850119
78,30,855766.4863850119
78,31,855766.4863850119
78,32,855766.4863850119
78,33,934827.6602000115
78,34,979064.1508850132
78,35,960798.5083150117
78,36,946892.0067950125
78,37,897427.4561500128
78,38,921285.0067400131
78,39,943954.7947450131
78,40,896662.3004150126
78,41,944945.6026900137
78,42,1038772.4150550137
78,43,1034747.4394150141
78,44,1128423.9371750143
78,45,1085788.9267850143
78,46,1034531.3216550146
78,47,1082925.5702750145
78,48,1082925.5702750145
78,49,1065874.0231700153
78,50,1010129.5850650147
78,51,955357.131395014
78,52,838347.3341450124
78,53,840659.8486650116
78,54,825191.376030013
78,55,848457.9004750137
78,56,839392.2301800132
78,57,841497.654545012
78,58,846543.0251150125
78,59,847786.0448750142
78,60,818284.1614100124
78,61,892026.1475900125
78,62,883153.5144500138
78,63,945388.1290900141
78,64,904870.3345550136
78,65,894459.0417950129
78,66,1011894.3668300146
78,67,1015984.3228650157
78,68,994470.7410000158
78,69,939088.7026300153
78,70,981955.6888600172
78,71,991567.9040150177
78,72,977361.695260018
78,73,997241.8517900176
78,74,1115423.6645000177
78,75,1115423.6645000177
78,76,1121211.7538600178
78,77,1155839.5096950189
78,78,1195980.096700021
78,79,1124206.456535019
78,80,1115622.1632950197
78,81,1170080.4677350202
78,82,1160233.6272250204
78,83,1254686.0144750215
78,84,1424097.1069600247
78,85,1353298.9146600259
78,86,1353298.9146600259
78,87,1345057.7943950247
78,88,1425325.1279050258
78,89,1390384.4801800295
78,90,1418631.6595700327
79,10,1134840.2703350075
79,11,1036309.9848950091
79,12,1176082.3022250093
79,13,941655.065750008
79,14,870268.4106500075
79,15,916544.1681600088
79,16,973894.8433950103
79,17,1057088.4064800108
79,18,1048273.094075011
79,19,1083078.605995012
79,20,1002409.0518400095
79,21,1024138.6525850097
79,22,1050101.5851500095
79,23,1012356.9574650095
79,24,905546.7132050095
79,25,808603.7708400086
79,26,847267.8755050094
79,27,829257.3570050095
79,28,859360.57840501
79,29,878391.6411550113
79,30,878391.6411550113
79,31,878391.6411550113
79,32,878391.6411550113
79,33,958202.7316350124
79,34,1003926.3835450136
79,35,1003926.3835450136
79,36,987620.4205000128
79,37,938000.316085012
79,38,962095.3987400123
79,39,985220.9994100118
79,40,936925.5771400122
79,41,988330.1363100131
79,42,1085129.9099850142
79,43,1081523.784205014
79,44,1177457.3559050143
79,45,1133687.4325050146
79,46,1080803.279535014
79,47,1131803.8325800148
79,48,1131803.8325800148
79,49,1113491.077560015
79,50,1055611.0997950148
79,51,997498.2531900136
79,52,877808.8341750135
79,53,878953.8025500133
79,54,861769.8481150124
79,55,886627.1865650134
79,56,877820.3074750144
79,57,878424.4046850132
79,58,883996.6114550134
79,59,887812.4375500132
79,60,855006.2924600128
79,61,931283.4212650134
79,62,923090.2057800142
79,63,988243.7701500127
79,64,945599.3807050125
79,65,935158.2010450138
79,66,1058541.943335014
79,67,1061486.3510250163
79,68,1038406.9208650164
79,69,981609.8568350158
79,70,1025571.438890018
79,71,1036798.0953400183
79,72,1020652.6925900172
79,73,1042799.3196900182
79,74,1165285.2943900188
79,75,1165285.2943900188
79,76,1170213.3167150184
79,77,1208292.719750019
79,78,1251492.3876250219
79,79,1174787.7846250178
79,80,1166420.6891900196
79,81,1222104.3211700225
79,82,1212293.1624200204
79,83,1311358.3612050212
79,84,1457649.1849850263
79,85,1395104.5685350257
79,86,1395104.5685350257
79,87,1386775.005690027
79,88,1470741.7686250275
79,89,1436004.4140650271
79,90,1463458.3540450349
80,10,1106600.674860008
80,11,1011038.3273000078
80,12,1146118.55162501
80,13,917715.7509050083
80,14,848793.3520850095
80,15,894145.4484200096
80,16,949455.3253200108
80,17,1030141.5980050095
80,18,1021644.5644600103
80,19,1054819.02143001
80,20,999323.2700300087
80,21,1020597.4282200094
80,22,1045116.680295009
80,23,1007562.1976350093
80,24,901771.7488550083
80,25,806428.9210100076
80,26,843050.4472150091
80,27,825139.4010850092
80,28,856802.96181001
80,29,874920.6389750126
80,30,874920.6389750126
80,31,874920.6389750126
80,32,874920.6389750126
80,33,956230.2229750119
80,34,1000277.3309050121
80,35,1000277.3309050121
80,36,985528.470530012
80,37,934249.9891150123
80,38,947858.444550012
80,39,971321.1157850118
80,40,923662.4528450125
80,41,972723.2619150134
80,42,1070179.6038350137
80,43,1065261.5821400136
80,44,1161490.275720014
80,45,1117601.9402450128
80,46,1065632.7916000136
80,47,1115675.7721600153
80,48,1115675.7721600153
80,49,1098430.960055015
80,50,1041298.2207000133
80,51,982686.6853700138
80,52,864128.9391250135
80,53,865360.9099200132
80,54,850436.2434800122
80,55,874081.4990500128
80,56,864749.8759450124
80,57,865400.3636300114
80,58,870565.6877600116
80,59,874084.5492800139
80,60,842656.8056550127
80,61,889015.0784750123
80,62,878498.0745450141
80,63,943389.9672550125
80,64,924435.1093050124
80,65,912244.048055014
80,66,1033481.3030050144
80,67,1037920.8431300147
80,68,1015670.244825015
80,69,958291.8035650153
80,70,1001285.1833150175
80,71,1012712.1730500181
80,72,997439.9450250169
80,73,1018236.4891550174
80,74,1137832.5934250178
80,75,1137832.5934250178
80,76,1144101.4055750186
80,77,1179321.2065300192
80,78,1226742.072640021
80,79,1149425.3836400174
80,80,1143514.6401250188
80,81,1198016.174195019
80,82,1189476.6804000183
80,83,1285919.0483500217
80,84,1454132.7328250245
80,85,1390849.4222600232
80,86,1390849.4222600232
80,87,1384024.2788400226
80,88,1466908.297570027
80,89,1432861.3615200268
80,90,1461333.3217250279
81,10,1176505.030000008
81,11,1074088.7025050079
81,12,1284519.44976501
81,13,1028803.6656650085
81,14,951426.5617450086
81,15,1002174.1481250086
81,16,1063759.1939900103
81,17,1154194.8105350097
81,18,1143777.4159950106
81,19,1181916.6840350106
81,20,1118936.49330501
81,21,1143266.758455011
81,22,1170946.2063600111
81,23,1128700.157860011
81,24,1010238.7522850096
81,25,903168.5666300084
81,26,945979.1152750095
81,27,925551.1233750092
81,28,960367.0958950106
81,29,980492.8632150124
81,30,980492.8632150124
81,31,980492.8632150124
81,32,980492.8632150124
81,33,1071369.8283150126
81,34,1121031.9797000133
81,35,1121031.9797000133
81,36,1103438.9106800128
81,37,1047493.154460012
81,38,1062348.841395012
81,39,1087962.0614300126
81,40,1035967.6659800118
81,41,1089571.7710850127
81,42,1198516.6036150143
81,43,1203125.5967950136
81,44,1311100.2589550137
81,45,1262518.9307400149
81,46,1203207.494255015
81,47,1258794.2151150145
81,48,1258794.2151150145
81,49,1238297.2015900144
81,50,1173080.3561050142
81,51,1109642.2569850155
81,52,975225.5138950135
81,53,977240.2212900141
81,54,958181.8898400136
81,55,987027.3307650135
81,56,976433.5408700131
81,57,978052.5006900118
81,58,978052.5006900118
81,59,979623.6979350136
81,60,944821.4812550123
81,61,995644.5561000138
81,62,985819.0017200126
81,63,1035294.6837950136
81,64,1014276.2963650144
81,65,1002295.1656150137
81,66,1136456.4289750133
81,67,1139587.0614550156
81,68,1115396.9117700155
81,69,1052906.0153550152
81,70,1100410.9975650182
81,71,1111436.181580018
81,72,1095862.9274900167
81,73,1119168.5766350175
81,74,1269993.2053300194
81,75,1269993.2053300194
81,76,1261672.5725750169
81,77,1302867.584615019
81,78,1352140.0019700206
81,79,1269154.5366050198
81,80,1260220.8098100207
81,81,1321596.4862100198
81,82,1311462.3717550188
81,83,1416005.1956600172
81,84,1531281.3967450236
81,85,1466870.6345200264
81,86,1466870.6345200264
81,87,1459579.3908150266
81,88,1547171.693100027
81,89,1508187.789990025
81,90,1540653.3180250279
82,10,1176505.030000008
82,11,1074088.7025050079
82,12,1284519.44976501
82,13,1028803.6656650085
82,14,951426.5617450086
82,15,1002174.1481250086
82,16,1063759.1939900103
82,17,1154194.8105350097
82,18,1143777.4159950106
82,19,1181916.6840350106
82,20,1118936.49330501
82,21,1143266.758455011
82,22,1170946.2063600111
82,23,1128700.157860011
82,24,1010238.7522850096
82,25,903168.5666300084
82,26,945979.1152750095
82,27,925551.1233750092
82,28,960367.0958950106
82,29,980492.8632150124
82,30,980492.8632150124
82,31,980492.8632150124
82,32,980492.8632150124
82,33,1071369.8283150126
82,34,1121031.9797000133
82,35,1121031.9797000133
82,36,1103438.9106800128
82,37,1047493.154460012
82,38,1062348.841395012
82,39,1087962.0614300126
82,40,1035967.6659800118
82,41,1089571.7710850127
82,42,1198516.6036150143
82,43,1203125.5967950136
82,44,1311100.2589550137
82,45,1262518.9307400149
82,46,1203207.494255015
82,47,1258794.2151150145
82,48,1258794.2151150145
82,49,1238297.2015900144
82,50,1173080.3561050142
82,51,1109642.2569850155
82,52,975225.5138950135
82,53,977240.2212900141
82,54,958181.8898400136
82,55,987027.3307650135
82,56,976433.5408700131
82,57,978052.5006900118
82,58,978052.5006900118
82,59,979623.6979350136
82,60,944821.4812550123
82,61,995644.5561000138
82,62,985819.0017200126
82,63,1035294.6837950136
82,64,1014276.2963650144
82,65,1002295.1656150137
82,66,1136456.4289750133
82,67,1139587.0614550156
82,68,1115396.9117700155
82,69,1052906.0153550152
82,70,1100410.9975650182
82,71,1111436.181580018
82,72,1095862.9274900167
82,73,1119168.5766350175
82,74,1269993.2053300194
82,75,1269993.2053300194
82,76,1261672.5725750169
82,77,1302867.584615019
82,78,1352140.0019700206
82,79,1269154.5366050198
82,80,1260220.8098100207
82,81,1321596.4862100198
82,82,1311462.3717550188
82,83,1416005.1956600172
82,84,1531281.3967450236
82,85,1473088.317140023
82,86,1473088.317140023
82,87,1465224.8063350234
82,88,1555589.7846650262
82,89,1541541.1280200237
82,90,1572930.0629050268
83,10,1227763.5302200075
83,11,1121990.1029050078
83,12,1341856.7842500098
83,13,1074043.4233850096
83,14,993219.5129300086
83,15,1046769.0307250081
83,16,1110991.8799050096
83,17,1205687.768075011
83,18,1194930.2182550111
83,19,1233868.7586550103
83,20,1168731.9707100105
83,21,1193976.4952600114
83,22,1223295.2684150115
83,23,1179410.2776400114
83,24,1054873.3171750088
83,25,943194.8993600091
83,26,988756.7830150087
83,27,966789.4432750089
83,28,1002551.4057200099
83,29,1024029.1574600121
83,30,1024029.1574600121
83,31,1024029.1574600121
83,32,1024029.1574600121
83,33,1118056.9435500125
83,34,1170554.0035300131
83,35,1170554.0035300131
83,36,1152095.5234900124
83,37,1093685.5893950127
83,38,1070917.636845012
83,39,1096118.5248550128
83,40,1043138.2744850119
83,41,1098041.9798650132
83,42,1207893.5510150136
83,43,1176082.405605013
83,44,1280845.0921300133
83,45,1232465.5259300137
83,46,1174727.159930013
83,47,1230616.5428550136
83,48,1230616.5428550136
83,49,1210713.651475014
83,50,1148294.9324450134
83,51,1085620.3360150142
83,52,952685.3638000138
83,53,955306.4747850139
83,54,936494.7748250123
83,55,961731.4224200137
83,56,951651.4149800127
83,57,954314.3631850112
83,58,954314.3631850112
83,59,955364.4522750133
83,60,921628.9557700118
83,61,971838.8550600121
83,62,961388.7956750131
83,63,1009496.9230000132
83,64,991244.444570012
83,65,977451.0581600128
83,66,1107610.371950014
83,67,1110855.4199400146
83,68,1087365.703560014
83,69,1027228.9894750142
83,70,1073680.250150017
83,71,1084947.3170600173
83,72,1075851.7559400168
83,73,1098773.5017000171
83,74,1246743.982415019
83,75,1246743.982415019
83,76,1238185.6162750174
83,77,1279384.9799600183
83,78,1325912.6138350193
83,79,1246347.9852600202
83,80,1237560.5209800194
83,81,1297969.682370019
83,82,1297969.682370019
83,83,1559302.4197050235
83,84,1687545.535380027
83,85,1623108.058710026
83,86,1623108.058710026
83,87,1615107.997785026
83,88,1653249.0607650278
83,89,1656908.6948350298
83,90,1677076.9643250268
84,10,1227763.5302200075
84,11,1121990.1029050078
84,12,1341856.7842500098
84,13,1074043.4233850096
84,14,993219.5129300086
84,15,1046769.0307250081
84,16,1110991.8799050096
84,17,1205687.768075011
84,18,1194930.2182550111
84,19,1233868.7586550103
84,20,1168731.9707100105
84,21,1193976.4952600114
84,22,1223295.2684150115
84,23,1179410.2776400114
84,24,1054873.3171750088
84,25,943194.8993600091
84,26,988756.7830150087
84,27,966789.4432750089
84,28,1002551.4057200099
84,29,1024029.1574600121
84,30,1024029.1574600121
84,31,1024029.1574600121
84,32,1024029.1574600121
84,33,1118056.9435500125
84,34,1170554.0035300131
84,35,1170554.0035300131
84,36,1152095.5234900124
84,37,1093685.5893950127
84,38,1070917.636845012
84,39,1096118.5248550128
84,40,1043138.2744850119
84,41,1098041.9798650132
84,42,1207893.5510150136
84,43,1176082.405605013
84,44,1280845.0921300133
84,45,1232465.5259300137
84,46,1174727.159930013
84,47,1230616.5428550136
84,48,1230616.5428550136
84,49,1210713.651475014
84,50,1148294.9324450134
84,51,1085620.3360150142
84,52,952685.3638000138
84,53,955306.4747850139
84,54,936494.7748250123
84,55,961731.4224200137
84,56,951651.4149800127
84,57,954314.3631850112
84,58,954314.3631850112
84,59,955364.4522750133
84,60,921628.9557700118
84,61,971838.8550600121
84,62,961388.7956750131
84,63,1009496.9230000132
84,64,991244.444570012
84,65,977451.0581600128
84,66,1107610.371950014
84,67,1110855.4199400146
84,68,1087365.703560014
84,69,1027228.9894750142
84,70,1073680.250150017
84,71,1084947.3170600173
84,72,1075851.7559400168
84,73,1098773.5017000171
84,74,1246743.982415019
84,75,1246743.982415019
84,76,1238185.6162750174
84,77,1279384.9799600183
84,78,1325912.6138350193
84,79,1246347.9852600202
84,80,1311204.2773650195
84,81,1328179.8430100197
84,82,1328179.8430100197
84,83,1598710.9749450264
84,84,1728670.495025027
84,85,1650340.5163600252
84,86,1650340.5163600252
84,87,1642201.408060025
84,88,1702998.4692250288
84,89,1708454.3971150306
84,90,1711229.433305028
85,10,1359098.840315009
85,11,1244829.1599350085
85,12,1486916.4617150105
85,13,1190237.8052200093
